trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_id,combo_id,liquidation,combo_trade_id
1204,287663373,2024-03-04 13:53:47,1,0.438,0.43802989,75.01,BTC-28JUN24-40000-C,65503.67,buy,0.1,0.1,,,,
1205,287663376,2024-03-04 13:53:47,1,0.438,0.43802989,75.01,BTC-28JUN24-40000-C,65509.05,buy,2.1,2.1,,,,
1206,287675001,2024-03-04 14:09:46,2,0.434,0.4336924,75.02,BTC-28JUN24-40000-C,65058.54,buy,5.1,5.1,,,,
1207,287770669,2024-03-04 17:36:25,0,0.453,0.45362833,76.48,BTC-28JUN24-40000-C,67385.67,sell,0.1,0.1,,,,
1208,287770677,2024-03-04 17:36:25,1,0.453,0.45362833,76.48,BTC-28JUN24-40000-C,67385.67,sell,0.1,0.1,,,,
1209,287770682,2024-03-04 17:36:25,1,0.453,0.45362833,76.48,BTC-28JUN24-40000-C,67385.67,sell,0.7,0.7,,,,
1210,287770689,2024-03-04 17:36:25,1,0.453,0.45362988,76.48,BTC-28JUN24-40000-C,67385.67,sell,0.1,0.1,,,,
1211,287770694,2024-03-04 17:36:25,1,0.453,0.45362988,76.48,BTC-28JUN24-40000-C,67385.67,sell,0.1,0.1,,,,
1212,287791863,2024-03-04 18:33:06,2,0.4445,0.44504055,75.58,BTC-28JUN24-40000-C,66355.77,sell,0.1,0.1,,,,
1213,287793957,2024-03-04 18:36:43,3,0.4445,0.44478515,75.59,BTC-28JUN24-40000-C,66393.14,sell,0.2,0.2,,,,
1214,287923505,2024-03-05 01:27:25,0,0.459,0.45880996,75.07,BTC-28JUN24-40000-C,68503.15,buy,0.1,0.1,,,,
1215,287928563,2024-03-05 01:49:20,0,0.46,0.46024004,74.07,BTC-28JUN24-40000-C,68662.14,buy,0.6,0.6,,,,
1216,287928570,2024-03-05 01:49:22,1,0.46,0.4602888,74.07,BTC-28JUN24-40000-C,68663.53,buy,0.1,0.1,,,,
1217,287928585,2024-03-05 01:49:23,1,0.46,0.46028592,74.05,BTC-28JUN24-40000-C,68663.1,buy,0.2,0.2,,,,
1218,288063552,2024-03-05 08:18:27,2,0.446,0.44628821,74.36,BTC-28JUN24-40000-C,66577.64,buy,0.4,0.4,,,,
1219,288063555,2024-03-05 08:18:27,3,0.446,0.44628821,74.36,BTC-28JUN24-40000-C,66577.64,buy,0.1,0.1,,,,
1220,288063556,2024-03-05 08:18:27,3,0.446,0.44628821,74.36,BTC-28JUN24-40000-C,66577.64,buy,0.1,0.1,,,,
1221,288063557,2024-03-05 08:18:28,3,0.446,0.44628821,74.36,BTC-28JUN24-40000-C,66577.64,buy,0.1,0.1,,,,
1222,288063768,2024-03-05 08:19:19,2,0.444,0.44584292,71.97,BTC-28JUN24-40000-C,66489.36,buy,0.3,0.3,,,,
1223,288064094,2024-03-05 08:20:37,0,0.445,0.44630236,72.82,BTC-28JUN24-40000-C,66552.24,buy,2.0,2.0,,,,
1224,288365237,2024-03-05 18:05:16,2,0.4345,0.43427483,74.27,BTC-28JUN24-40000-C,65211.6,sell,0.2,0.2,,,,
1225,288365308,2024-03-05 18:05:20,3,0.4345,0.43411151,74.74,BTC-28JUN24-40000-C,65155.63,sell,0.8,0.8,,,,
1226,288417273,2024-03-05 19:36:25,2,0.409,0.40937707,73.14,BTC-28JUN24-40000-C,62118.17,sell,1.0,1.0,,,,
1227,288452305,2024-03-05 19:56:12,2,0.3955,0.39685833,73.27,BTC-28JUN24-40000-C,60416.93,sell,0.5,0.5,,,,
1228,288579488,2024-03-05 23:04:39,0,0.421,0.4206749,73.8,BTC-28JUN24-40000-C,63493.34,sell,0.3,0.3,,,,
1229,288579489,2024-03-05 23:04:39,1,0.421,0.42065829,73.79,BTC-28JUN24-40000-C,63493.69,sell,0.2,0.2,,,,
1230,288696650,2024-03-06 05:38:58,0,0.4405,0.44101295,73.73,BTC-28JUN24-40000-C,66125.46,sell,0.5,0.5,,,,
1231,288990671,2024-03-06 20:45:16,0,0.45,0.45003039,76.8,BTC-28JUN24-40000-C,67044.95,sell,0.3,0.3,,,,
1232,288990895,2024-03-06 20:46:23,0,0.4505,0.45051237,76.85,BTC-28JUN24-40000-C,67105.4,sell,0.2,0.2,,,,
1233,288991479,2024-03-06 20:47:48,0,0.4515,0.45160585,76.71,BTC-28JUN24-40000-C,67267.48,sell,0.1,0.1,,,,
1234,288991555,2024-03-06 20:48:17,1,0.4515,0.45153309,76.82,BTC-28JUN24-40000-C,67266.66,sell,0.1,0.1,,,,
1235,288991579,2024-03-06 20:48:25,1,0.4515,0.45150652,76.87,BTC-28JUN24-40000-C,67264.91,sell,0.1,0.1,,,,
1236,288991716,2024-03-06 20:48:48,1,0.4515,0.45120612,77.32,BTC-28JUN24-40000-C,67227.39,sell,0.1,0.1,,,,
1237,288991921,2024-03-06 20:49:29,1,0.4515,0.45138425,77.05,BTC-28JUN24-40000-C,67248.86,sell,0.2,0.2,,,,
1238,288991926,2024-03-06 20:49:37,1,0.4515,0.45139762,77.08,BTC-28JUN24-40000-C,67246.4,sell,0.1,0.1,,,,
1239,288991972,2024-03-06 20:49:53,1,0.4515,0.45129837,77.16,BTC-28JUN24-40000-C,67238.56,sell,0.1,0.1,,,,
1240,288992023,2024-03-06 20:50:04,1,0.4515,0.45131482,77.15,BTC-28JUN24-40000-C,67239.81,sell,0.1,0.1,,,,
1241,289822474,2024-03-10 13:24:29,0,0.4725,0.47176555,80.24,BTC-28JUN24-40000-C,69802.39,buy,10.0,10.0,,,,
1242,289845427,2024-03-10 16:33:06,1,0.4725,0.47225181,80.16,BTC-28JUN24-40000-C,69818.42,buy,2.0,2.0,,,,
1243,289849021,2024-03-10 17:47:16,2,0.4715,0.471741,80.12,BTC-28JUN24-40000-C,69669.55,buy,13.0,13.0,,,,
1244,290101941,2024-03-11 12:25:43,0,0.49,0.48997282,82.74,BTC-28JUN24-40000-C,71793.51,buy,0.1,0.1,,,,
1245,290101966,2024-03-11 12:25:48,1,0.49,0.48997348,82.72,BTC-28JUN24-40000-C,71794.98,buy,0.1,0.1,,,,
1246,290102011,2024-03-11 12:25:56,1,0.49,0.49009157,82.53,BTC-28JUN24-40000-C,71808.27,buy,0.1,0.1,,,,
1247,290102432,2024-03-11 12:27:14,0,0.4905,0.49013273,83.39,BTC-28JUN24-40000-C,71811.4,buy,0.1,0.1,,,,
1248,290102969,2024-03-11 12:28:46,0,0.4915,0.49089758,83.77,BTC-28JUN24-40000-C,71928.36,buy,0.1,0.1,,,,
1249,290297937,2024-03-12 02:51:39,0,0.492,0.49215631,82.86,BTC-28JUN24-40000-C,72222.11,buy,0.1,0.1,,,,
1250,290389989,2024-03-12 11:21:32,0,0.4925,0.49247048,84.08,BTC-28JUN24-40000-C,72256.13,buy,0.1,0.1,,,,
1251,290390856,2024-03-12 11:23:32,0,0.493,0.49287481,84.32,BTC-28JUN24-40000-C,72319.45,buy,0.1,0.1,,,,
1252,290427825,2024-03-12 14:02:59,0,0.4935,0.49303724,85.24,BTC-28JUN24-40000-C,72353.39,buy,0.1,0.1,,,,
1253,290428238,2024-03-12 14:03:59,0,0.494,0.49338178,85.38,BTC-28JUN24-40000-C,72414.3,buy,0.1,0.1,,,,
1254,290628763,2024-03-13 02:55:07,2,0.4895,0.48943985,82.69,BTC-28JUN24-40000-C,72026.43,buy,0.1,0.1,,,,
1255,290630199,2024-03-13 03:07:59,0,0.49,0.4898827,82.98,BTC-28JUN24-40000-C,72094.81,buy,0.1,0.1,,,,
1256,290631569,2024-03-13 03:18:22,0,0.4905,0.49022514,83.15,BTC-28JUN24-40000-C,72152.57,buy,0.1,0.1,,,,
1257,290644568,2024-03-13 06:21:57,0,0.4925,0.49255679,83.29,BTC-28JUN24-40000-C,72353.41,buy,0.1,0.1,,,,
1258,290648939,2024-03-13 06:36:26,0,0.4945,0.49434842,83.2,BTC-28JUN24-40000-C,72626.21,buy,0.1,0.1,,,,
1259,290657819,2024-03-13 07:09:58,0,0.497,0.49696271,83.23,BTC-28JUN24-40000-C,72884.4,buy,0.1,0.1,,,,
1260,290780878,2024-03-13 15:00:49,2,0.4935,0.49552483,81.52,BTC-28JUN24-40000-C,72501.0,sell,0.5,0.5,,,,
1261,290814361,2024-03-13 18:14:09,0,0.4975,0.49713082,86.29,BTC-28JUN24-40000-C,72956.05,buy,0.1,0.1,,,,
1262,290815927,2024-03-13 18:31:48,0,0.4985,0.49814856,86.4,BTC-28JUN24-40000-C,73124.37,buy,0.1,0.1,,,,
1263,290927235,2024-03-14 10:40:57,2,0.498,0.49804278,84.36,BTC-28JUN24-40000-C,73180.47,buy,0.1,0.1,,,,
1264,291333957,2024-03-15 07:00:55,2,0.466,0.46603201,84.49,BTC-28JUN24-40000-C,68554.4,buy,0.4,0.4,,,,
1265,291334090,2024-03-15 07:01:31,2,0.465,0.46572773,83.3,BTC-28JUN24-40000-C,68517.01,buy,1.0,1.0,,,,
1266,291334162,2024-03-15 07:02:05,3,0.465,0.46557331,83.51,BTC-28JUN24-40000-C,68501.66,buy,0.1,0.1,,,,
1267,291334163,2024-03-15 07:02:05,3,0.465,0.46557331,83.42,BTC-28JUN24-40000-C,68510.83,buy,0.8,0.8,,,,
1268,291334234,2024-03-15 07:02:22,3,0.465,0.46549845,83.72,BTC-28JUN24-40000-C,68473.89,buy,0.6,0.6,,,,
1269,291334248,2024-03-15 07:02:27,3,0.465,0.46542178,83.81,BTC-28JUN24-40000-C,68473.9,buy,0.1,0.1,,,,
1270,291334271,2024-03-15 07:02:38,3,0.465,0.46532778,84.07,BTC-28JUN24-40000-C,68451.84,buy,0.1,0.1,,,,
1271,291334313,2024-03-15 07:02:45,3,0.465,0.46502543,84.43,BTC-28JUN24-40000-C,68423.19,buy,0.1,0.1,,,,
1272,291334370,2024-03-15 07:03:03,3,0.465,0.46504171,84.46,BTC-28JUN24-40000-C,68417.97,buy,0.1,0.1,,,,
1273,291334385,2024-03-15 07:03:09,3,0.465,0.465218,84.16,BTC-28JUN24-40000-C,68448.93,buy,0.1,0.1,,,,
1274,291334454,2024-03-15 07:03:32,3,0.465,0.46520364,84.17,BTC-28JUN24-40000-C,68448.18,buy,0.1,0.1,,,,
1275,291334555,2024-03-15 07:03:41,3,0.465,0.46535923,83.93,BTC-28JUN24-40000-C,68471.74,buy,0.3,0.3,,,,
1276,291334558,2024-03-15 07:03:47,3,0.465,0.46540373,83.92,BTC-28JUN24-40000-C,68473.12,buy,0.1,0.1,,,,
1277,291334622,2024-03-15 07:04:15,3,0.465,0.46514847,84.25,BTC-28JUN24-40000-C,68444.83,buy,0.1,0.1,,,,
1278,291341652,2024-03-15 07:35:17,3,0.465,0.46473388,84.56,BTC-28JUN24-40000-C,68424.42,buy,0.1,0.1,,,,
1279,291341654,2024-03-15 07:35:17,3,0.465,0.46473388,84.56,BTC-28JUN24-40000-C,68424.42,buy,0.1,0.1,,,,
1280,291341660,2024-03-15 07:35:18,3,0.465,0.46473388,84.56,BTC-28JUN24-40000-C,68424.42,buy,0.1,0.1,,,,
1281,291341671,2024-03-15 07:35:18,3,0.465,0.46474866,84.56,BTC-28JUN24-40000-C,68441.43,buy,0.2,0.2,,,,
1282,291341673,2024-03-15 07:35:18,3,0.465,0.46474866,84.56,BTC-28JUN24-40000-C,68441.43,buy,0.4,0.4,,,,
1283,291341674,2024-03-15 07:35:18,3,0.465,0.46474866,84.56,BTC-28JUN24-40000-C,68441.43,buy,0.1,0.1,,,,
1284,291341706,2024-03-15 07:35:20,3,0.465,0.46474866,84.38,BTC-28JUN24-40000-C,68471.96,buy,0.1,0.1,,,,
1285,291341722,2024-03-15 07:35:20,3,0.465,0.46484582,83.9,BTC-28JUN24-40000-C,68487.59,buy,0.1,0.1,,,,
1286,291341751,2024-03-15 07:35:22,3,0.465,0.46496241,83.9,BTC-28JUN24-40000-C,68489.89,buy,0.1,0.1,,,,
1287,291342160,2024-03-15 07:36:18,3,0.465,0.46543375,83.49,BTC-28JUN24-40000-C,68520.6,buy,0.1,0.1,,,,
1288,291342321,2024-03-15 07:36:38,0,0.4655,0.46567802,84.02,BTC-28JUN24-40000-C,68546.6,buy,0.1,0.1,,,,
1289,291342427,2024-03-15 07:36:40,1,0.4655,0.46570342,83.87,BTC-28JUN24-40000-C,68555.03,buy,0.9,0.9,,,,
1290,291346677,2024-03-15 07:44:56,0,0.466,0.46651881,83.51,BTC-28JUN24-40000-C,68649.59,buy,0.6,0.6,,,,
1291,291346678,2024-03-15 07:44:56,1,0.466,0.46651881,83.51,BTC-28JUN24-40000-C,68649.59,buy,1.1,1.1,,,,
1292,291346691,2024-03-15 07:44:59,1,0.466,0.46659369,83.39,BTC-28JUN24-40000-C,68659.31,buy,3.9,3.9,,,,
1293,291417049,2024-03-15 09:36:35,2,0.4548,0.45455434,84.27,BTC-28JUN24-40000-C,67176.35,sell,2.5,2.5,132166,,,
1294,292936749,2024-03-20 21:14:59,2,0.4515,0.45103851,84.01,BTC-28JUN24-40000-C,67324.88,buy,0.1,0.1,,,,
1295,292937119,2024-03-20 21:15:21,3,0.4515,0.4512205,83.71,BTC-28JUN24-40000-C,67357.21,buy,0.1,0.1,,,,
1296,292970204,2024-03-20 23:14:46,0,0.4555,0.45494616,83.88,BTC-28JUN24-40000-C,67870.67,sell,0.8,0.8,,,,
1297,292970304,2024-03-20 23:14:50,1,0.4555,0.45489014,84.03,BTC-28JUN24-40000-C,67860.05,sell,0.2,0.2,,,,
1298,292970911,2024-03-20 23:16:43,0,0.456,0.45530367,84.11,BTC-28JUN24-40000-C,67915.01,sell,0.8,0.8,,,,
1299,292970912,2024-03-20 23:16:43,1,0.456,0.45530367,84.11,BTC-28JUN24-40000-C,67915.01,sell,0.2,0.2,,,,
1300,293926714,2024-03-25 20:53:51,0,0.4732,0.47365783,81.55,BTC-28JUN24-40000-C,70930.99,sell,150.0,150.0,134080,BTC-CCOND-28JUN24-40000_50000_52000_65000,,
1301,294160063,2024-03-27 01:22:52,2,0.471,0.47121244,83.28,BTC-28JUN24-40000-C,70566.24,buy,0.5,0.5,,,,
1302,294160533,2024-03-27 01:27:19,2,0.47,0.47040137,82.86,BTC-28JUN24-40000-C,70459.48,buy,0.5,0.5,,,,
1303,294160806,2024-03-27 01:31:04,0,0.4705,0.47041423,83.77,BTC-28JUN24-40000-C,70502.21,buy,0.5,0.5,,,,
1304,294161100,2024-03-27 01:37:21,0,0.471,0.47098189,83.62,BTC-28JUN24-40000-C,70570.63,buy,0.5,0.5,,,,
1305,294163322,2024-03-27 02:07:02,2,0.4685,0.46858322,83.35,BTC-28JUN24-40000-C,70227.36,buy,0.5,0.5,,,,
1306,294163341,2024-03-27 02:07:27,3,0.4685,0.4684977,83.54,BTC-28JUN24-40000-C,70215.54,buy,0.5,0.5,,,,
1307,294163479,2024-03-27 02:09:11,0,0.469,0.46881648,83.85,BTC-28JUN24-40000-C,70272.2,buy,0.5,0.5,,,,
1308,295009229,2024-04-02 02:46:10,2,0.4435,0.44279305,82.12,BTC-28JUN24-40000-C,66959.4,buy,2.0,2.0,,,,
1309,295065257,2024-04-02 08:13:57,2,0.4375,0.43766849,81.44,BTC-28JUN24-40000-C,66451.86,sell,1.0,1.0,,,,
1310,295209531,2024-04-02 23:09:32,2,0.4285,0.42843892,80.22,BTC-28JUN24-40000-C,65702.18,sell,0.1,0.1,,,,
1311,295209536,2024-04-02 23:09:33,3,0.4285,0.4284345,80.23,BTC-28JUN24-40000-C,65702.18,sell,0.4,0.4,,,,
1312,295617516,2024-04-05 15:07:36,0,0.4435,0.44189862,83.36,BTC-28JUN24-40000-C,67965.96,buy,0.1,0.1,,,,
1313,295733084,2024-04-07 03:56:36,0,0.452,0.45137996,81.74,BTC-28JUN24-40000-C,69454.1,sell,2.8,2.8,,,,
1314,295733085,2024-04-07 03:56:36,1,0.452,0.45137996,81.74,BTC-28JUN24-40000-C,69454.1,sell,1.9,1.9,,,,
1315,295733086,2024-04-07 03:56:37,1,0.452,0.4513706,81.74,BTC-28JUN24-40000-C,69454.1,sell,0.3,0.3,,,,
1316,296605002,2024-04-12 17:45:55,2,0.436,0.43669894,76.3,BTC-28JUN24-40000-C,68220.12,buy,0.1,0.1,,,,
1317,299754991,2024-05-01 03:05:20,2,0.3465,0.34664355,68.08,BTC-28JUN24-40000-C,59947.38,buy,0.1,0.1,,,,
1318,300125442,2024-05-02 15:25:17,2,0.34,0.33995184,68.31,BTC-28JUN24-40000-C,59357.62,buy,0.8,0.8,,,,
1319,300125443,2024-05-02 15:25:19,3,0.34,0.33999916,68.27,BTC-28JUN24-40000-C,59360.63,buy,1.1,1.1,,,,
1320,300125444,2024-05-02 15:25:20,3,0.34,0.33999916,68.27,BTC-28JUN24-40000-C,59360.63,buy,0.2,0.2,,,,
1321,300125448,2024-05-02 15:25:20,3,0.34,0.34000348,68.27,BTC-28JUN24-40000-C,59360.63,buy,1.3,1.3,,,,
1322,300125449,2024-05-02 15:25:20,3,0.34,0.34000348,68.27,BTC-28JUN24-40000-C,59360.63,buy,0.1,0.1,,,,
1323,300125450,2024-05-02 15:25:20,3,0.34,0.34000348,68.27,BTC-28JUN24-40000-C,59360.63,buy,0.2,0.2,,,,
1324,300125451,2024-05-02 15:25:20,3,0.34,0.34000348,68.27,BTC-28JUN24-40000-C,59360.63,buy,0.2,0.2,,,,
1325,300125454,2024-05-02 15:25:21,3,0.34,0.34001327,68.2,BTC-28JUN24-40000-C,59367.1,buy,0.8,0.8,,,,
1326,300125455,2024-05-02 15:25:21,3,0.34,0.34001327,68.2,BTC-28JUN24-40000-C,59367.1,buy,3.3,3.3,,,,
1327,300125461,2024-05-02 15:25:21,3,0.34,0.34001327,68.2,BTC-28JUN24-40000-C,59367.1,buy,0.3,0.3,,,,
1328,300125464,2024-05-02 15:25:21,3,0.34,0.34001327,68.2,BTC-28JUN24-40000-C,59367.1,buy,3.3,3.3,,,,
1329,300125466,2024-05-02 15:25:22,3,0.34,0.340044,68.02,BTC-28JUN24-40000-C,59382.8,buy,7.5,7.5,,,,
1330,300125467,2024-05-02 15:25:22,3,0.34,0.340044,68.02,BTC-28JUN24-40000-C,59382.8,buy,1.2,1.2,,,,
1331,300125468,2024-05-02 15:25:22,3,0.34,0.340044,68.02,BTC-28JUN24-40000-C,59382.8,buy,0.2,0.2,,,,
1332,300125469,2024-05-02 15:25:22,3,0.34,0.340044,68.02,BTC-28JUN24-40000-C,59382.8,buy,1.9,1.9,,,,
1333,300125470,2024-05-02 15:25:22,3,0.34,0.340044,68.02,BTC-28JUN24-40000-C,59382.8,buy,2.6,2.6,,,,
1334,303090080,2024-05-26 16:50:42,0,0.427,0.42681863,80.88,BTC-28JUN24-40000-C,68876.08,buy,0.2,0.2,,,,
1335,303429508,2024-05-29 09:47:02,2,0.4175,0.41743645,80.01,BTC-28JUN24-40000-C,67781.93,sell,1.0,1.0,,,,
1336,303429510,2024-05-29 09:47:04,3,0.4175,0.4174547,79.84,BTC-28JUN24-40000-C,67783.17,sell,1.0,1.0,,,,
1337,303429760,2024-05-29 09:48:37,0,0.4185,0.41808381,85.72,BTC-28JUN24-40000-C,67843.71,sell,1.0,1.0,,,,
1338,303429785,2024-05-29 09:48:57,2,0.418,0.41803061,78.53,BTC-28JUN24-40000-C,67842.26,sell,1.0,1.0,,,,
1339,303429805,2024-05-29 09:49:09,3,0.418,0.41784058,81.92,BTC-28JUN24-40000-C,67827.64,sell,5.0,5.0,,,,
1340,303429949,2024-05-29 09:50:54,3,0.418,0.41799721,79.19,BTC-28JUN24-40000-C,67846.19,sell,3.0,3.0,,,,
1341,304019176,2024-06-03 21:09:54,0,0.4275,0.42736071,90.83,BTC-28JUN24-40000-C,69151.63,sell,25.0,25.0,143306,,,
1342,304047660,2024-06-04 07:19:47,2,0.4261,0.42599039,91.06,BTC-28JUN24-40000-C,68984.13,buy,8.9,8.9,143341,,,
1343,304586843,2024-06-08 06:16:42,0,0.4275,0.42759179,80.49,BTC-28JUN24-40000-C,69289.21,buy,0.8,0.8,,,,
1344,304991760,2024-06-12 06:25:57,2,0.4085,0.40914397,0.0,BTC-28JUN24-40000-C,67302.9,buy,0.7,0.7,,,,
1345,304991765,2024-06-12 06:25:57,0,0.409,0.40914397,70.99,BTC-28JUN24-40000-C,67302.9,buy,0.7,0.7,,,,
1346,305492567,2024-06-17 07:15:02,2,0.395,0.39537092,0.0,BTC-28JUN24-40000-C,65945.06,buy,0.4,0.4,,,,
1347,305532309,2024-06-17 13:39:21,2,0.39,0.38995849,102.12,BTC-28JUN24-40000-C,65359.18,buy,0.2,0.2,,,,
1348,305699090,2024-06-18 14:08:19,2,0.38,0.381416,0.0,BTC-28JUN24-40000-C,64539.6,buy,0.2,0.2,,,,
1349,305701151,2024-06-18 14:10:11,3,0.38,0.38094268,0.0,BTC-28JUN24-40000-C,64501.07,buy,0.2,0.2,,,,
1350,305835540,2024-06-19 08:48:04,0,0.3865,0.38775329,0.0,BTC-28JUN24-40000-C,65152.61,sell,0.2,0.2,,,,
1351,306017618,2024-06-21 05:44:37,2,0.3805,0.38097493,0.0,BTC-28JUN24-40000-C,64550.59,buy,0.4,0.4,,,,
1352,306109301,2024-06-21 19:58:50,2,0.377,0.3773099,0.0,BTC-28JUN24-40000-C,64158.86,buy,0.8,0.8,,,,
1353,306109872,2024-06-21 20:01:54,0,0.3785,0.37871944,0.0,BTC-28JUN24-40000-C,64304.22,buy,0.4,0.4,,,,
1354,306171326,2024-06-23 23:43:18,2,0.369,0.36904017,0.0,BTC-28JUN24-40000-C,63324.9,buy,0.5,0.5,,,,
