trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,combo_id,block_trade_id
214,232441430,2022-10-21 07:50:29,1,0.018,0.01820419,69.46,BTC-30JUN23-50000-C,19036.2,buy,1.0,,
215,232441434,2022-10-21 07:50:39,2,0.0175,0.01820347,69.06,BTC-30JUN23-50000-C,19035.94,buy,1.0,,
216,232441439,2022-10-21 07:50:41,3,0.0175,0.01820342,69.06,BTC-30JUN23-50000-C,19035.87,buy,1.0,,
217,232441441,2022-10-21 07:50:45,3,0.0175,0.01820406,69.06,BTC-30JUN23-50000-C,19035.82,buy,1.0,,
218,232441443,2022-10-21 07:50:48,3,0.0175,0.01820404,69.06,BTC-30JUN23-50000-C,19035.69,buy,1.0,,
219,232441449,2022-10-21 07:50:58,3,0.0175,0.0182034,69.06,BTC-30JUN23-50000-C,19035.16,buy,1.0,,
220,232441450,2022-10-21 07:50:59,3,0.0175,0.0182034,69.06,BTC-30JUN23-50000-C,19035.12,buy,1.0,,
221,232441452,2022-10-21 07:51:01,3,0.0175,0.01820461,69.06,BTC-30JUN23-50000-C,19035.06,buy,1.0,,
222,232441456,2022-10-21 07:51:02,3,0.0175,0.01820265,69.06,BTC-30JUN23-50000-C,19034.82,buy,1.0,,
223,232441460,2022-10-21 07:51:04,3,0.0175,0.01820289,69.06,BTC-30JUN23-50000-C,19036.52,buy,1.0,,
224,232441461,2022-10-21 07:51:05,3,0.0175,0.01820895,69.06,BTC-30JUN23-50000-C,19036.36,buy,1.0,,
225,232493037,2022-10-21 16:16:59,2,0.017,0.01788478,68.31,BTC-30JUN23-50000-C,19158.06,sell,0.7,,
226,232581911,2022-10-24 05:03:59,0,0.0185,0.01793812,69.41,BTC-30JUN23-50000-C,19328.38,sell,1.1,,
227,232886305,2022-10-26 16:15:07,0,0.025,0.02584201,69.92,BTC-30JUN23-50000-C,20919.48,buy,0.3,,
228,232932807,2022-10-27 05:59:28,1,0.025,0.02466962,70.29,BTC-30JUN23-50000-C,20808.18,sell,0.4,,
229,232932844,2022-10-27 06:00:18,1,0.025,0.02469019,70.29,BTC-30JUN23-50000-C,20808.44,sell,0.4,,
230,232932983,2022-10-27 06:04:14,1,0.025,0.02484135,70.25,BTC-30JUN23-50000-C,20826.19,sell,0.5,,
231,232932992,2022-10-27 06:05:40,1,0.025,0.02479493,70.28,BTC-30JUN23-50000-C,20814.62,sell,0.3,,
232,232932995,2022-10-27 06:05:55,1,0.025,0.02481002,70.27,BTC-30JUN23-50000-C,20820.08,sell,0.1,,
233,232933238,2022-10-27 06:15:31,1,0.025,0.0244467,70.35,BTC-30JUN23-50000-C,20802.07,buy,0.1,,
234,233054072,2022-10-28 08:14:50,2,0.022,0.02243383,70.3,BTC-30JUN23-50000-C,20129.44,sell,10.0,,
235,233057792,2022-10-28 08:41:43,2,0.02,0.02166936,68.72,BTC-30JUN23-50000-C,20182.66,sell,0.3,,
236,233136922,2022-10-29 03:47:55,0,0.023,0.02201274,69.38,BTC-30JUN23-50000-C,20756.65,sell,0.3,,
237,233315561,2022-11-01 04:56:30,1,0.023,0.02196284,70.57,BTC-30JUN23-50000-C,20494.61,buy,0.3,,
238,233315612,2022-11-01 05:00:51,1,0.023,0.02201433,70.57,BTC-30JUN23-50000-C,20495.74,buy,0.1,,
239,233315628,2022-11-01 05:02:04,1,0.023,0.02205895,70.56,BTC-30JUN23-50000-C,20495.89,buy,0.1,,
240,233322440,2022-11-01 08:04:10,1,0.023,0.02249123,70.27,BTC-30JUN23-50000-C,20611.14,sell,0.1,,
241,233322678,2022-11-01 08:05:46,0,0.0235,0.02252193,70.55,BTC-30JUN23-50000-C,20631.52,buy,0.1,,
242,233323327,2022-11-01 08:14:30,1,0.0235,0.0222959,70.59,BTC-30JUN23-50000-C,20621.53,buy,0.1,,
243,233323341,2022-11-01 08:15:48,1,0.0235,0.02231179,70.61,BTC-30JUN23-50000-C,20621.07,buy,0.1,,
244,233342847,2022-11-01 15:40:40,2,0.0225,0.02190728,70.48,BTC-30JUN23-50000-C,20408.44,sell,5.0,,
245,233362398,2022-11-02 03:50:56,0,0.0235,0.0220476,70.91,BTC-30JUN23-50000-C,20530.54,sell,0.1,,
246,233362430,2022-11-02 03:52:40,1,0.0235,0.02210597,70.92,BTC-30JUN23-50000-C,20525.14,sell,0.1,,
247,233362523,2022-11-02 03:58:15,1,0.0235,0.02225831,70.95,BTC-30JUN23-50000-C,20520.06,sell,0.1,,
248,233437417,2022-11-02 20:07:38,2,0.0205,0.02080979,69.67,BTC-30JUN23-50000-C,20271.13,buy,2.0,,
249,233437427,2022-11-02 20:07:40,3,0.0205,0.02080949,69.67,BTC-30JUN23-50000-C,20271.36,buy,3.0,,
250,233461638,2022-11-03 04:42:17,3,0.0205,0.02063089,69.5,BTC-30JUN23-50000-C,20350.98,sell,0.2,,
251,233461665,2022-11-03 04:44:19,0,0.021,0.02061445,69.86,BTC-30JUN23-50000-C,20358.78,buy,0.3,,
252,233461913,2022-11-03 04:57:42,0,0.0215,0.02071389,70.22,BTC-30JUN23-50000-C,20361.0,buy,0.5,,
253,233462217,2022-11-03 05:14:20,1,0.0215,0.02079089,70.24,BTC-30JUN23-50000-C,20346.19,buy,1.3,,
254,233469140,2022-11-03 08:19:50,2,0.02,0.02039027,69.24,BTC-30JUN23-50000-C,20311.67,sell,15.0,,
255,233469141,2022-11-03 08:19:52,3,0.02,0.02038833,69.24,BTC-30JUN23-50000-C,20311.66,sell,4.7,,
256,233525648,2022-11-04 05:03:32,3,0.02,0.02015406,69.34,BTC-30JUN23-50000-C,20330.66,sell,0.2,,
257,233526640,2022-11-04 05:40:56,0,0.0205,0.02007158,69.56,BTC-30JUN23-50000-C,20386.71,sell,0.2,,
258,233594838,2022-11-04 14:17:15,0,0.022,0.02194638,69.07,BTC-30JUN23-50000-C,20972.98,sell,2.5,,
259,233605558,2022-11-04 14:38:48,0,0.023,0.02292858,69.21,BTC-30JUN23-50000-C,21177.29,sell,2.5,,
260,233942298,2022-11-08 04:40:38,2,0.0205,0.01932472,71.96,BTC-30JUN23-50000-C,19718.29,sell,0.1,,
261,234325941,2022-11-09 03:59:23,2,0.0185,0.01766608,74.6,BTC-30JUN23-50000-C,18300.84,sell,0.2,,
262,234469230,2022-11-09 13:01:30,2,0.018,0.01824055,76.35,BTC-30JUN23-50000-C,17649.46,buy,3.8,,
263,234475546,2022-11-09 13:15:47,3,0.018,0.0182226,77.0,BTC-30JUN23-50000-C,17410.89,sell,0.1,,
264,234477404,2022-11-09 13:23:39,0,0.0185,0.01842582,77.19,BTC-30JUN23-50000-C,17475.85,sell,0.5,,
265,234478967,2022-11-09 13:31:36,0,0.019,0.0182177,77.49,BTC-30JUN23-50000-C,17524.98,sell,0.4,,
266,234616916,2022-11-09 18:44:28,0,0.0215,0.01826681,82.87,BTC-30JUN23-50000-C,16528.26,buy,0.4,,
267,234616937,2022-11-09 18:44:29,1,0.0215,0.01827762,82.88,BTC-30JUN23-50000-C,16526.2,buy,0.2,,
268,234618930,2022-11-09 18:46:28,1,0.0215,0.01834554,82.94,BTC-30JUN23-50000-C,16484.71,buy,0.4,,
269,234618951,2022-11-09 18:46:29,1,0.0215,0.01833059,82.93,BTC-30JUN23-50000-C,16489.34,buy,0.1,,
270,234771635,2022-11-09 22:48:33,2,0.0165,0.0191503,80.67,BTC-30JUN23-50000-C,15942.13,sell,5.0,,
271,235186133,2022-11-10 16:30:18,2,0.0145,0.01697442,73.12,BTC-30JUN23-50000-C,17862.46,sell,0.1,,
272,235186136,2022-11-10 16:30:19,3,0.0145,0.01697553,73.13,BTC-30JUN23-50000-C,17862.09,sell,0.1,,
273,235186159,2022-11-10 16:30:20,3,0.0145,0.01697553,73.15,BTC-30JUN23-50000-C,17854.84,sell,0.1,,
274,235186171,2022-11-10 16:30:21,3,0.0145,0.01697026,73.13,BTC-30JUN23-50000-C,17858.97,sell,0.1,,
275,235313170,2022-11-11 03:07:46,3,0.0145,0.01528266,75.78,BTC-30JUN23-50000-C,17029.5,sell,4.6,,
276,235368696,2022-11-11 07:45:22,0,0.016,0.01509461,76.03,BTC-30JUN23-50000-C,17375.2,sell,0.3,,
277,235565406,2022-11-11 21:46:25,2,0.015,0.01480877,77.56,BTC-30JUN23-50000-C,16740.64,sell,0.1,,
278,235565407,2022-11-11 21:46:26,3,0.015,0.01481239,77.56,BTC-30JUN23-50000-C,16740.14,sell,0.1,,
279,235565418,2022-11-11 21:46:31,3,0.015,0.01482187,77.56,BTC-30JUN23-50000-C,16739.98,sell,0.1,,
280,235565419,2022-11-11 21:46:32,3,0.015,0.01482371,77.56,BTC-30JUN23-50000-C,16740.24,sell,0.1,,
281,235565420,2022-11-11 21:46:33,3,0.015,0.01482664,77.55,BTC-30JUN23-50000-C,16740.75,sell,0.1,,
282,235565421,2022-11-11 21:46:33,3,0.015,0.0148307,77.55,BTC-30JUN23-50000-C,16740.62,sell,0.1,,
283,235565422,2022-11-11 21:46:35,3,0.015,0.01483246,77.56,BTC-30JUN23-50000-C,16739.72,sell,0.1,,
284,235565674,2022-11-11 21:48:59,0,0.0175,0.01513453,79.74,BTC-30JUN23-50000-C,16770.47,buy,1.3,,
285,235759000,2022-11-14 03:11:12,0,0.0165,0.01474375,81.35,BTC-30JUN23-50000-C,16113.88,buy,1.0,,
286,235759389,2022-11-14 03:17:48,1,0.0165,0.01534891,81.29,BTC-30JUN23-50000-C,16136.57,sell,0.8,,
287,235762637,2022-11-14 04:13:22,2,0.015,0.01500767,80.08,BTC-30JUN23-50000-C,16069.01,buy,0.1,,
288,235766392,2022-11-14 04:28:44,0,0.0155,0.01483993,81.05,BTC-30JUN23-50000-C,15930.18,buy,0.2,,
289,235851869,2022-11-14 13:02:47,2,0.0125,0.01391187,75.21,BTC-30JUN23-50000-C,16789.49,sell,5.0,,
290,235892118,2022-11-14 14:46:48,2,0.0115,0.01290614,75.15,BTC-30JUN23-50000-C,16463.78,sell,3.0,,
291,236137710,2022-11-16 13:11:26,0,0.013,0.01278473,76.95,BTC-30JUN23-50000-C,16559.88,buy,1.0,,
292,236188981,2022-11-16 20:28:41,2,0.0115,0.01321448,75.36,BTC-30JUN23-50000-C,16532.9,sell,1.0,,
293,236247732,2022-11-17 16:40:57,0,0.013,0.01215984,76.84,BTC-30JUN23-50000-C,16606.62,buy,0.8,,
294,236355571,2022-11-19 15:59:51,2,0.0115,0.01220045,75.45,BTC-30JUN23-50000-C,16641.31,sell,1.0,,
295,236498612,2022-11-21 20:14:46,0,0.0145,0.01326869,81.71,BTC-30JUN23-50000-C,15783.66,buy,1.6,,
296,236516053,2022-11-21 23:42:56,0,0.0155,0.01470719,82.75,BTC-30JUN23-50000-C,15782.16,sell,10.0,,
297,236516054,2022-11-21 23:43:04,0,0.016,0.01473034,83.23,BTC-30JUN23-50000-C,15784.7,buy,10.0,,
298,236669619,2022-11-24 07:55:49,2,0.0126,0.01356921,77.3,BTC-30JUN23-50000-C,16631.99,sell,100.0,BTC-CS-30JUN23-25000_50000,57249
299,236736299,2022-11-25 14:38:09,0,0.014,0.01309905,79.5,BTC-30JUN23-50000-C,16453.21,buy,0.1,,
300,236736300,2022-11-25 14:38:09,1,0.014,0.01309905,79.5,BTC-30JUN23-50000-C,16453.21,buy,2.9,,
301,236802082,2022-11-27 18:17:39,2,0.013,0.01297881,78.48,BTC-30JUN23-50000-C,16531.35,buy,0.2,,
302,236836838,2022-11-28 11:04:32,0,0.0135,0.01275628,80.3,BTC-30JUN23-50000-C,16202.54,sell,9.4,,
303,236836843,2022-11-28 11:04:40,1,0.0135,0.01276,80.29,BTC-30JUN23-50000-C,16203.98,sell,10.1,,
304,236836853,2022-11-28 11:04:52,0,0.014,0.01277037,80.81,BTC-30JUN23-50000-C,16206.04,buy,18.0,,
305,236836854,2022-11-28 11:04:52,1,0.014,0.01277037,80.81,BTC-30JUN23-50000-C,16206.04,buy,11.1,,
306,236836855,2022-11-28 11:04:52,1,0.014,0.01277037,80.81,BTC-30JUN23-50000-C,16206.04,buy,1.6,,
307,236836856,2022-11-28 11:04:52,1,0.014,0.01277037,80.81,BTC-30JUN23-50000-C,16206.04,buy,15.0,,
308,236836861,2022-11-28 11:05:04,1,0.014,0.01277077,80.81,BTC-30JUN23-50000-C,16204.69,buy,12.0,,
309,236836862,2022-11-28 11:05:04,1,0.014,0.01277077,80.81,BTC-30JUN23-50000-C,16204.69,sell,3.0,,
310,236836863,2022-11-28 11:05:04,1,0.014,0.01277077,80.81,BTC-30JUN23-50000-C,16204.69,sell,5.0,,
311,236836869,2022-11-28 11:05:09,1,0.014,0.01277666,80.81,BTC-30JUN23-50000-C,16205.99,buy,1.7,,
312,236836870,2022-11-28 11:05:09,1,0.014,0.01277666,80.81,BTC-30JUN23-50000-C,16205.99,sell,2.5,,
313,236909857,2022-11-29 10:23:59,2,0.0118,0.01218866,77.72,BTC-30JUN23-50000-C,16486.27,sell,100.0,BTC-CS-30JUN23-25000_50000,57698
314,236966664,2022-11-30 06:46:54,2,0.0105,0.01286648,75.12,BTC-30JUN23-50000-C,16862.56,sell,100.0,BTC-CS-30JUN23-25000_50000,57761
315,237114903,2022-12-01 20:34:04,0,0.0125,0.01247425,77.4,BTC-30JUN23-50000-C,16946.36,sell,1.0,,
316,237170964,2022-12-02 15:37:18,2,0.012,0.0116715,77.04,BTC-30JUN23-50000-C,16944.06,sell,0.7,,
317,237171061,2022-12-02 15:41:56,0,0.0125,0.01178743,77.58,BTC-30JUN23-50000-C,16947.14,sell,0.3,,
318,237171104,2022-12-02 15:44:20,1,0.0125,0.01185382,77.58,BTC-30JUN23-50000-C,16946.96,sell,1.0,,
319,237171156,2022-12-02 15:47:20,1,0.0125,0.01191746,77.56,BTC-30JUN23-50000-C,16950.71,sell,1.0,,
320,237419596,2022-12-07 18:45:41,0,0.013,0.01310448,79.51,BTC-30JUN23-50000-C,16811.49,buy,0.1,,
321,237440045,2022-12-08 07:47:55,2,0.013,0.01312657,79.67,BTC-30JUN23-50000-C,16820.68,buy,0.2,,
322,237458090,2022-12-08 15:20:33,3,0.013,0.01305258,79.56,BTC-30JUN23-50000-C,16909.76,buy,0.2,,
323,237508097,2022-12-09 13:30:01,0,0.0145,0.01446117,80.23,BTC-30JUN23-50000-C,17240.88,buy,0.1,,
324,237516121,2022-12-09 16:23:22,2,0.014,0.01424354,80.01,BTC-30JUN23-50000-C,17177.67,buy,0.1,,
325,237521499,2022-12-09 21:06:09,0,0.015,0.01483344,81.3,BTC-30JUN23-50000-C,17100.63,buy,0.1,,
326,237528532,2022-12-10 07:48:43,0,0.0155,0.01452079,81.66,BTC-30JUN23-50000-C,17163.65,buy,1.8,,
327,237528539,2022-12-10 07:48:53,1,0.0155,0.01452466,81.66,BTC-30JUN23-50000-C,17163.71,sell,2.2,,
328,237528540,2022-12-10 07:48:53,1,0.0155,0.01452466,81.66,BTC-30JUN23-50000-C,17163.71,sell,1.5,,
329,237528541,2022-12-10 07:48:53,1,0.0155,0.01452466,81.66,BTC-30JUN23-50000-C,17163.71,sell,1.0,,
330,237528543,2022-12-10 07:48:57,1,0.0155,0.01453431,81.66,BTC-30JUN23-50000-C,17163.73,sell,1.6,,
331,237531406,2022-12-10 10:57:16,1,0.0155,0.01550242,81.66,BTC-30JUN23-50000-C,17162.61,buy,0.1,,
332,237536031,2022-12-10 18:03:40,1,0.0155,0.01615492,81.68,BTC-30JUN23-50000-C,17181.65,sell,1.9,,
333,237536032,2022-12-10 18:03:41,1,0.0155,0.01615492,81.68,BTC-30JUN23-50000-C,17181.65,buy,2.0,,
334,237548859,2022-12-11 14:04:43,2,0.015,0.0160018,81.42,BTC-30JUN23-50000-C,17147.72,buy,1.5,,
335,237548862,2022-12-11 14:04:54,0,0.0155,0.01600498,81.91,BTC-30JUN23-50000-C,17148.19,buy,1.4,,
336,237562707,2022-12-12 00:24:50,0,0.016,0.01566051,83.11,BTC-30JUN23-50000-C,16979.5,buy,8.0,,
337,237575535,2022-12-12 10:50:23,2,0.0155,0.01555958,82.65,BTC-30JUN23-50000-C,16995.63,sell,5.0,,
338,237575536,2022-12-12 10:50:26,3,0.0155,0.01556073,82.65,BTC-30JUN23-50000-C,16995.75,sell,5.0,,
339,237594814,2022-12-12 22:15:08,2,0.0155,0.01559699,82.17,BTC-30JUN23-50000-C,17168.09,sell,2.6,,
340,237594862,2022-12-12 22:15:52,3,0.0155,0.01564212,82.18,BTC-30JUN23-50000-C,17168.19,sell,2.4,,
341,237640371,2022-12-13 13:30:18,3,0.0155,0.01720246,79.79,BTC-30JUN23-50000-C,17905.03,buy,0.1,,
342,237648960,2022-12-13 13:35:30,3,0.0155,0.01678571,79.96,BTC-30JUN23-50000-C,17898.84,sell,1.2,,
343,237649999,2022-12-13 13:37:27,3,0.0155,0.01657743,80.16,BTC-30JUN23-50000-C,17834.73,sell,1.0,,
344,237715131,2022-12-14 15:51:12,2,0.0145,0.01502283,78.52,BTC-30JUN23-50000-C,18079.33,sell,2.0,,
345,237723988,2022-12-14 18:13:54,0,0.015,0.01506638,78.69,BTC-30JUN23-50000-C,18173.99,buy,0.1,,
346,237876085,2022-12-16 10:53:26,2,0.0135,0.01377219,81.38,BTC-30JUN23-50000-C,16983.07,buy,0.1,,
347,237960011,2022-12-17 08:46:28,2,0.0127,0.01327818,81.62,BTC-30JUN23-50000-C,16719.47,sell,50.0,BTC-CS-30JUN23-25000_50000,59248
348,238037486,2022-12-19 18:55:28,2,0.0114,0.0116854,81.12,BTC-30JUN23-50000-C,16572.98,sell,500.0,,59344
349,238039621,2022-12-19 19:33:37,2,0.0112,0.0119664,80.98,BTC-30JUN23-50000-C,16551.62,sell,500.0,,59345
350,238039652,2022-12-19 19:36:02,3,0.0112,0.01197268,80.97,BTC-30JUN23-50000-C,16555.46,sell,500.0,,59346
351,238203821,2022-12-22 23:41:33,2,0.01,0.01079872,79.28,BTC-30JUN23-50000-C,16816.84,sell,1.7,,
352,238203824,2022-12-22 23:41:34,3,0.01,0.01079449,79.28,BTC-30JUN23-50000-C,16816.84,buy,1.8,,
353,238256316,2022-12-25 06:44:26,2,0.0095,0.01291268,79.06,BTC-30JUN23-50000-C,16826.3,sell,0.7,,
354,238266260,2022-12-25 18:16:52,0,0.014,0.01314676,84.7,BTC-30JUN23-50000-C,16790.49,sell,0.5,,
355,238284511,2022-12-26 19:08:06,2,0.01,0.01040594,80.07,BTC-30JUN23-50000-C,16816.49,sell,0.6,,
356,238286201,2022-12-26 21:50:15,0,0.0105,0.01067793,80.7,BTC-30JUN23-50000-C,16833.62,buy,0.1,,
357,238286202,2022-12-26 21:50:15,1,0.0105,0.01067793,80.7,BTC-30JUN23-50000-C,16833.62,buy,0.4,,
358,238294875,2022-12-27 07:30:38,0,0.011,0.01013534,81.25,BTC-30JUN23-50000-C,16878.46,buy,21.0,,
359,238331329,2022-12-28 08:58:40,2,0.0105,0.01078503,81.63,BTC-30JUN23-50000-C,16640.5,sell,0.2,,
360,238331330,2022-12-28 08:58:40,3,0.0105,0.01078503,81.63,BTC-30JUN23-50000-C,16640.5,sell,3.8,,
361,238333148,2022-12-28 11:06:02,3,0.0105,0.01032732,81.59,BTC-30JUN23-50000-C,16667.61,sell,0.2,,
362,238358031,2022-12-28 21:48:57,2,0.01,0.00988386,81.54,BTC-30JUN23-50000-C,16505.5,sell,0.2,,
363,238419605,2022-12-30 10:03:52,2,0.0085,0.00903076,79.62,BTC-30JUN23-50000-C,16511.92,sell,0.1,,
364,238458453,2022-12-31 16:14:44,2,0.006,0.00682687,75.43,BTC-30JUN23-50000-C,16584.95,sell,1.0,,
365,238501168,2023-01-02 15:09:17,0,0.0075,0.00699381,77.83,BTC-30JUN23-50000-C,16690.56,sell,0.3,,
366,238521055,2023-01-03 12:20:55,2,0.0065,0.00598021,76.29,BTC-30JUN23-50000-C,16711.43,buy,10.0,,
367,238688647,2023-01-09 10:59:33,2,0.005,0.00457957,72.81,BTC-30JUN23-50000-C,17263.64,buy,2.0,,
368,238688648,2023-01-09 10:59:33,3,0.005,0.00457957,72.81,BTC-30JUN23-50000-C,17263.64,buy,2.0,,
369,238688649,2023-01-09 10:59:44,3,0.005,0.0045795,72.81,BTC-30JUN23-50000-C,17263.98,sell,1.6,,
370,238692989,2023-01-09 14:37:00,3,0.005,0.00480062,72.96,BTC-30JUN23-50000-C,17225.14,buy,0.1,,
371,238693012,2023-01-09 14:39:04,3,0.005,0.00473086,72.96,BTC-30JUN23-50000-C,17229.77,buy,0.1,,
372,238693026,2023-01-09 14:39:34,3,0.005,0.00471011,72.94,BTC-30JUN23-50000-C,17231.74,buy,1.2,,
373,238693039,2023-01-09 14:41:37,3,0.005,0.00465627,72.95,BTC-30JUN23-50000-C,17229.1,buy,0.3,,
374,238693115,2023-01-09 14:48:17,3,0.005,0.00465378,72.89,BTC-30JUN23-50000-C,17250.37,buy,0.2,,
375,238693116,2023-01-09 14:48:17,3,0.005,0.00465378,72.89,BTC-30JUN23-50000-C,17250.37,sell,0.2,,
376,238693124,2023-01-09 14:49:56,3,0.005,0.0046134,72.88,BTC-30JUN23-50000-C,17251.26,buy,0.3,,
377,238693132,2023-01-09 14:51:15,3,0.005,0.00458642,72.88,BTC-30JUN23-50000-C,17254.5,buy,0.3,,
378,238693134,2023-01-09 14:52:37,3,0.005,0.00457575,72.88,BTC-30JUN23-50000-C,17253.46,buy,1.2,,
379,238693146,2023-01-09 14:52:52,3,0.005,0.0045705,72.88,BTC-30JUN23-50000-C,17253.87,buy,0.1,,
380,238693152,2023-01-09 14:53:17,3,0.005,0.0045716,72.86,BTC-30JUN23-50000-C,17258.03,buy,0.1,,
381,238693153,2023-01-09 14:53:17,3,0.005,0.0045716,72.86,BTC-30JUN23-50000-C,17258.03,buy,0.1,,
382,238693429,2023-01-09 14:59:40,3,0.005,0.00449461,72.85,BTC-30JUN23-50000-C,17263.47,buy,0.8,,
383,238693588,2023-01-09 15:05:40,3,0.005,0.00446471,72.8,BTC-30JUN23-50000-C,17273.15,buy,0.1,,
384,238695221,2023-01-09 15:35:57,3,0.005,0.00442521,72.87,BTC-30JUN23-50000-C,17257.23,buy,1.0,,
385,238710532,2023-01-09 23:02:37,2,0.0045,0.00445891,71.99,BTC-30JUN23-50000-C,17199.57,sell,0.1,,
386,238715123,2023-01-10 05:26:25,2,0.004,0.0039762,70.82,BTC-30JUN23-50000-C,17216.57,sell,0.1,,
387,238718967,2023-01-10 09:02:14,3,0.004,0.00398799,70.71,BTC-30JUN23-50000-C,17251.89,sell,1.5,,
388,238743183,2023-01-10 22:12:15,0,0.0045,0.00398307,71.35,BTC-30JUN23-50000-C,17452.8,buy,2.0,,
389,238802229,2023-01-12 01:07:16,2,0.004,0.00396044,68.11,BTC-30JUN23-50000-C,18197.36,buy,0.5,,
390,238802230,2023-01-12 01:07:16,3,0.004,0.00396044,68.11,BTC-30JUN23-50000-C,18197.36,sell,0.5,,
391,238935888,2023-01-12 20:59:08,0,0.0065,0.0055978,70.77,BTC-30JUN23-50000-C,19042.3,buy,1.6,,
392,238935889,2023-01-12 20:59:08,1,0.0065,0.0055978,70.77,BTC-30JUN23-50000-C,19042.3,buy,0.8,,
393,238935890,2023-01-12 20:59:08,1,0.0065,0.0055978,70.77,BTC-30JUN23-50000-C,19042.3,sell,8.3,,
394,238935891,2023-01-12 20:59:08,1,0.0065,0.0055978,70.77,BTC-30JUN23-50000-C,19042.3,sell,1.0,,
395,238935892,2023-01-12 20:59:08,1,0.0065,0.0055978,70.77,BTC-30JUN23-50000-C,19042.3,sell,4.5,,
396,238935893,2023-01-12 20:59:08,1,0.0065,0.0055978,70.77,BTC-30JUN23-50000-C,19042.3,sell,3.8,,
397,238949471,2023-01-13 00:40:23,0,0.006,0.00550339,70.67,BTC-30JUN23-50000-C,18787.89,buy,0.9,,
398,238980026,2023-01-13 09:39:34,2,0.0055,0.00549102,69.49,BTC-30JUN23-50000-C,18879.56,sell,2.0,,
399,238993450,2023-01-13 13:03:57,0,0.006,0.00609879,70.52,BTC-30JUN23-50000-C,18844.53,buy,1.0,,
400,239075666,2023-01-14 00:19:19,0,0.0085,0.00797292,70.54,BTC-30JUN23-50000-C,20242.37,buy,0.1,,
401,239085496,2023-01-14 00:38:51,0,0.009,0.00952949,68.91,BTC-30JUN23-50000-C,20972.18,buy,0.1,,
402,239102272,2023-01-14 00:48:42,2,0.008,0.00878666,67.77,BTC-30JUN23-50000-C,20864.95,sell,0.1,,
403,239103097,2023-01-14 00:50:52,0,0.009,0.00875871,69.27,BTC-30JUN23-50000-C,20856.34,sell,0.1,,
404,239109733,2023-01-14 01:09:57,2,0.008,0.00890677,67.51,BTC-30JUN23-50000-C,20992.28,sell,1.4,,
405,239187882,2023-01-14 14:26:10,0,0.009,0.00868136,69.28,BTC-30JUN23-50000-C,20902.16,buy,0.6,,
406,239202714,2023-01-14 15:28:35,1,0.009,0.00921581,69.53,BTC-30JUN23-50000-C,20808.82,buy,0.4,,
407,239207004,2023-01-14 15:51:24,0,0.01,0.00975711,71.03,BTC-30JUN23-50000-C,20755.27,buy,0.4,,
408,239299486,2023-01-16 00:45:12,0,0.013,0.01316408,74.5,BTC-30JUN23-50000-C,20844.65,sell,1.0,,
409,239308260,2023-01-16 01:39:35,1,0.013,0.01299601,73.61,BTC-30JUN23-50000-C,21124.7,buy,0.1,,
410,239314175,2023-01-16 02:37:47,0,0.0135,0.01344178,73.61,BTC-30JUN23-50000-C,21281.99,buy,0.4,,
411,239314178,2023-01-16 02:37:47,2,0.013,0.01344273,73.07,BTC-30JUN23-50000-C,21283.84,buy,1.0,,
412,239314179,2023-01-16 02:37:47,3,0.013,0.01344273,73.07,BTC-30JUN23-50000-C,21283.84,buy,0.7,,
413,239314180,2023-01-16 02:37:48,2,0.0125,0.01344682,72.52,BTC-30JUN23-50000-C,21284.75,sell,1.6,,
414,239314181,2023-01-16 02:37:48,3,0.0125,0.01344682,72.52,BTC-30JUN23-50000-C,21284.75,sell,0.9,,
415,239314182,2023-01-16 02:37:48,0,0.013,0.01344682,73.07,BTC-30JUN23-50000-C,21284.75,buy,1.1,,
416,239314188,2023-01-16 02:37:50,1,0.013,0.01344908,73.07,BTC-30JUN23-50000-C,21285.49,buy,2.5,,
417,239338614,2023-01-16 08:21:25,0,0.013,0.0124561,74.5,BTC-30JUN23-50000-C,20844.95,buy,5.0,,
418,239339267,2023-01-16 08:26:32,1,0.013,0.01232203,74.62,BTC-30JUN23-50000-C,20812.85,buy,3.9,,
419,239340271,2023-01-16 08:34:43,0,0.0135,0.01235358,75.26,BTC-30JUN23-50000-C,20777.45,buy,9.3,,
420,239340272,2023-01-16 08:34:43,1,0.0135,0.01235358,75.26,BTC-30JUN23-50000-C,20777.45,buy,1.0,,
421,239340273,2023-01-16 08:34:43,1,0.0135,0.01235358,75.26,BTC-30JUN23-50000-C,20777.45,buy,8.0,,
422,239347742,2023-01-16 11:22:56,0,0.0125,0.01271503,74.02,BTC-30JUN23-50000-C,20834.76,buy,1.0,,
423,239352955,2023-01-16 13:15:15,2,0.012,0.01235382,73.44,BTC-30JUN23-50000-C,20849.6,sell,2.4,,
424,239352957,2023-01-16 13:15:15,3,0.012,0.01233822,73.44,BTC-30JUN23-50000-C,20849.6,sell,0.9,,
425,239358034,2023-01-16 14:54:28,2,0.0115,0.01173248,72.9,BTC-30JUN23-50000-C,20859.31,buy,0.5,,
426,239358039,2023-01-16 14:54:44,3,0.0115,0.01173862,72.89,BTC-30JUN23-50000-C,20863.48,buy,0.5,,
427,239358166,2023-01-16 14:56:13,3,0.0115,0.01173088,72.9,BTC-30JUN23-50000-C,20857.2,buy,1.0,,
