trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,block_trade_id,combo_id,liquidation,combo_trade_id
1738,238960951,2023-01-13 07:23:03,3,0.0615,0.06104645,46.92,BTC-31MAR23-20000-C,18811.95,sell,0.1,,,,
1739,238960952,2023-01-13 07:23:11,3,0.0615,0.06097903,46.95,BTC-31MAR23-20000-C,18810.11,sell,0.1,,,,
1740,238983210,2023-01-13 10:22:14,0,0.0635,0.06384951,45.88,BTC-31MAR23-20000-C,18989.18,sell,0.7,,,,
1741,238983211,2023-01-13 10:22:14,1,0.0635,0.06384951,45.88,BTC-31MAR23-20000-C,18989.18,sell,1.7,,,,
1742,238983212,2023-01-13 10:22:14,1,0.0635,0.06384951,45.88,BTC-31MAR23-20000-C,18989.18,sell,1.7,,,,
1743,238983213,2023-01-13 10:22:14,1,0.0635,0.06384951,45.88,BTC-31MAR23-20000-C,18989.18,buy,3.1,,,,
1744,238983214,2023-01-13 10:22:14,1,0.0635,0.06384951,45.88,BTC-31MAR23-20000-C,18989.18,buy,4.8,,,,
1745,238983740,2023-01-13 10:24:48,2,0.063,0.0632463,45.96,BTC-31MAR23-20000-C,18954.58,buy,5.0,,,,
1746,238983777,2023-01-13 10:24:55,3,0.063,0.06319904,46.01,BTC-31MAR23-20000-C,18950.72,buy,5.0,,,,
1747,238983802,2023-01-13 10:24:59,3,0.063,0.06300404,46.06,BTC-31MAR23-20000-C,18946.33,buy,5.0,,,,
1748,238984200,2023-01-13 10:28:54,3,0.063,0.06306094,46.15,BTC-31MAR23-20000-C,18938.73,buy,9.7,,,,
1749,238984201,2023-01-13 10:28:54,3,0.063,0.06306094,46.15,BTC-31MAR23-20000-C,18938.73,buy,0.3,,,,
1750,238984340,2023-01-13 10:30:53,2,0.0625,0.06295809,46.0,BTC-31MAR23-20000-C,18923.76,sell,1.7,,,,
1751,238984341,2023-01-13 10:30:53,3,0.0625,0.06295809,46.0,BTC-31MAR23-20000-C,18923.76,sell,1.0,,,,
1752,238984342,2023-01-13 10:30:53,3,0.0625,0.06295809,46.0,BTC-31MAR23-20000-C,18923.76,buy,7.3,,,,
1753,238984365,2023-01-13 10:31:08,3,0.0625,0.06280996,46.08,BTC-31MAR23-20000-C,18916.9,buy,9.8,,,,
1754,238984366,2023-01-13 10:31:08,3,0.0625,0.06280996,46.08,BTC-31MAR23-20000-C,18916.9,buy,0.2,,,,
1755,238984821,2023-01-13 10:34:12,0,0.063,0.06236017,46.67,BTC-31MAR23-20000-C,18892.24,sell,0.8,,,,
1756,238984827,2023-01-13 10:34:18,1,0.063,0.06236362,46.68,BTC-31MAR23-20000-C,18892.57,sell,0.1,,,,
1757,238984831,2023-01-13 10:34:18,1,0.063,0.06236362,46.68,BTC-31MAR23-20000-C,18892.57,sell,0.7,,,,
1758,238984833,2023-01-13 10:34:19,1,0.063,0.06236362,46.72,BTC-31MAR23-20000-C,18888.71,sell,1.4,,,,
1759,238986373,2023-01-13 10:55:25,0,0.0655,0.06554233,46.71,BTC-31MAR23-20000-C,19011.53,sell,0.3,,,,
1760,238990279,2023-01-13 12:04:31,0,0.066,0.06627924,48.33,BTC-31MAR23-20000-C,18894.91,sell,0.4,,,,
1761,238991321,2023-01-13 12:27:17,1,0.066,0.06611877,48.44,BTC-31MAR23-20000-C,18884.87,sell,0.2,,,,
1762,238991323,2023-01-13 12:27:19,1,0.066,0.06607143,48.46,BTC-31MAR23-20000-C,18883.64,sell,0.1,,,,
1763,238991324,2023-01-13 12:27:19,1,0.066,0.06607143,48.46,BTC-31MAR23-20000-C,18883.64,sell,0.9,,,,
1764,238991325,2023-01-13 12:27:19,1,0.066,0.06607143,48.46,BTC-31MAR23-20000-C,18883.64,sell,0.1,,,,
1765,238991626,2023-01-13 12:35:00,2,0.0658,0.06651582,48.16,BTC-31MAR23-20000-C,18901.82,sell,200.0,60838,BTC-CDIAG-31MAR23_27JAN23-20000_19000,,
1766,238991915,2023-01-13 12:43:26,0,0.066,0.06602941,48.55,BTC-31MAR23-20000-C,18873.4,sell,0.3,,,,
1767,238991917,2023-01-13 12:43:38,2,0.0653,0.06604065,48.16,BTC-31MAR23-20000-C,18874.04,sell,200.0,60839,BTC-CDIAG-31MAR23_27JAN23-20000_19000,,
1768,238992027,2023-01-13 12:44:40,0,0.066,0.0660676,48.55,BTC-31MAR23-20000-C,18874.42,sell,0.3,,,,
1769,238992030,2023-01-13 12:44:52,1,0.066,0.06604342,48.56,BTC-31MAR23-20000-C,18872.45,sell,0.4,,,,
1770,238992163,2023-01-13 12:49:25,1,0.066,0.0660328,48.58,BTC-31MAR23-20000-C,18875.72,sell,1.0,,,,
1771,238992309,2023-01-13 12:50:32,1,0.066,0.06598267,48.62,BTC-31MAR23-20000-C,18871.73,sell,1.1,,,,
1772,238992310,2023-01-13 12:50:32,1,0.066,0.06598267,48.62,BTC-31MAR23-20000-C,18871.73,sell,0.5,,,,
1773,238992320,2023-01-13 12:50:38,1,0.066,0.06592304,48.66,BTC-31MAR23-20000-C,18869.43,sell,0.4,,,,
1774,238992556,2023-01-13 12:53:14,2,0.0655,0.06572911,48.47,BTC-31MAR23-20000-C,18860.52,sell,1.9,,,,
1775,238992594,2023-01-13 12:53:19,3,0.0655,0.06550943,48.63,BTC-31MAR23-20000-C,18845.73,sell,0.1,,,,
1776,238992615,2023-01-13 12:53:20,3,0.0655,0.06543187,48.64,BTC-31MAR23-20000-C,18845.07,sell,0.1,,,,
1777,238992767,2023-01-13 12:54:08,2,0.065,0.06527966,48.43,BTC-31MAR23-20000-C,18837.13,sell,15.0,,,,
1778,238992848,2023-01-13 12:55:01,0,0.0653,0.06521185,48.61,BTC-31MAR23-20000-C,18834.96,buy,50.0,60841,BTC-CDIAG-31MAR23_27JAN23-20000_19000,,
1779,238994476,2023-01-13 13:21:10,0,0.066,0.06596727,48.43,BTC-31MAR23-20000-C,18883.17,buy,0.1,,,,
1780,238995240,2023-01-13 13:48:56,2,0.0655,0.06577216,48.25,BTC-31MAR23-20000-C,18874.08,sell,3.0,,,,
1781,238995487,2023-01-13 13:54:42,3,0.0655,0.06573059,48.28,BTC-31MAR23-20000-C,18876.36,sell,0.1,,,,
1782,238995531,2023-01-13 13:54:53,3,0.0655,0.06561121,48.33,BTC-31MAR23-20000-C,18872.23,sell,0.1,,,,
1783,238996017,2023-01-13 14:02:40,2,0.065,0.06499207,48.43,BTC-31MAR23-20000-C,18842.15,sell,0.8,,,,
1784,238997958,2023-01-13 14:36:03,0,0.067,0.0668526,48.43,BTC-31MAR23-20000-C,18939.11,sell,0.7,,,,
1785,238998766,2023-01-13 14:45:33,2,0.0665,0.06679572,48.24,BTC-31MAR23-20000-C,18931.89,sell,0.1,,,,
1786,238998769,2023-01-13 14:45:45,3,0.0665,0.06673406,48.26,BTC-31MAR23-20000-C,18929.07,sell,0.2,,,,
1787,239001096,2023-01-13 14:58:03,0,0.071,0.07048045,48.8,BTC-31MAR23-20000-C,19095.01,buy,0.1,,,,
1788,239001106,2023-01-13 14:58:03,1,0.071,0.07048045,48.8,BTC-31MAR23-20000-C,19095.01,buy,0.1,,,,
1789,239001183,2023-01-13 14:58:03,1,0.071,0.07048045,48.56,BTC-31MAR23-20000-C,19115.74,buy,2.8,,,,
1790,239001422,2023-01-13 14:58:08,2,0.0705,0.07087773,48.31,BTC-31MAR23-20000-C,19109.78,sell,0.1,,,,
1791,239001429,2023-01-13 14:58:10,3,0.0705,0.07073501,48.39,BTC-31MAR23-20000-C,19102.95,sell,0.1,,,,
1792,239003641,2023-01-13 15:07:33,2,0.07,0.07013924,48.7,BTC-31MAR23-20000-C,19055.47,sell,0.1,,,,
1793,239003646,2023-01-13 15:07:35,3,0.07,0.07006811,48.74,BTC-31MAR23-20000-C,19052.94,sell,1.0,,,,
1794,239003648,2023-01-13 15:07:36,3,0.07,0.07006811,48.74,BTC-31MAR23-20000-C,19052.94,sell,0.1,,,,
1795,239003649,2023-01-13 15:07:36,3,0.07,0.07006237,48.74,BTC-31MAR23-20000-C,19052.94,sell,0.3,,,,
1796,239003652,2023-01-13 15:07:36,3,0.07,0.07006237,48.74,BTC-31MAR23-20000-C,19052.68,sell,0.1,,,,
1797,239003885,2023-01-13 15:07:42,0,0.071,0.07005713,49.07,BTC-31MAR23-20000-C,19072.34,buy,0.1,,,,
1798,239003914,2023-01-13 15:07:42,1,0.071,0.07005713,49.07,BTC-31MAR23-20000-C,19072.34,buy,0.1,,,,
1799,239003949,2023-01-13 15:07:43,1,0.071,0.07005713,49.07,BTC-31MAR23-20000-C,19072.34,buy,0.1,,,,
1800,239003992,2023-01-13 15:07:43,1,0.071,0.07046898,49.07,BTC-31MAR23-20000-C,19072.34,buy,1.4,,,,
1801,239004013,2023-01-13 15:07:43,1,0.071,0.07046898,49.07,BTC-31MAR23-20000-C,19072.34,buy,0.1,,,,
1802,239004044,2023-01-13 15:07:43,1,0.071,0.07046898,49.07,BTC-31MAR23-20000-C,19072.34,buy,0.4,,,,
1803,239005094,2023-01-13 15:09:37,0,0.072,0.07156443,49.04,BTC-31MAR23-20000-C,19130.61,buy,0.2,,,,
1804,239005106,2023-01-13 15:09:37,1,0.072,0.0715601,49.01,BTC-31MAR23-20000-C,19132.89,buy,0.2,,,,
1805,239005107,2023-01-13 15:09:37,1,0.072,0.0715601,49.01,BTC-31MAR23-20000-C,19132.89,buy,0.1,,,,
1806,239005108,2023-01-13 15:09:37,1,0.072,0.0715601,49.01,BTC-31MAR23-20000-C,19132.89,buy,0.3,,,,
1807,239005116,2023-01-13 15:09:38,1,0.072,0.07162216,48.97,BTC-31MAR23-20000-C,19136.06,buy,0.1,,,,
1808,239005119,2023-01-13 15:09:38,1,0.072,0.07162216,48.97,BTC-31MAR23-20000-C,19136.06,buy,0.2,,,,
1809,239005121,2023-01-13 15:09:38,1,0.072,0.07162216,48.97,BTC-31MAR23-20000-C,19136.06,buy,0.2,,,,
1810,239005130,2023-01-13 15:09:39,1,0.072,0.07169678,48.92,BTC-31MAR23-20000-C,19140.26,buy,0.5,,,,
1811,239005137,2023-01-13 15:09:40,1,0.072,0.07169678,48.92,BTC-31MAR23-20000-C,19140.26,buy,0.2,,,,
1812,239005761,2023-01-13 15:12:13,0,0.0725,0.07200067,49.13,BTC-31MAR23-20000-C,19144.83,buy,15.0,,,,
1813,239008527,2023-01-13 15:19:44,0,0.0735,0.07295842,49.56,BTC-31MAR23-20000-C,19147.43,buy,1.0,,,,
1814,239008528,2023-01-13 15:19:44,1,0.0735,0.07295842,49.56,BTC-31MAR23-20000-C,19147.43,buy,2.0,,,,
1815,239009382,2023-01-13 15:21:36,0,0.074,0.0735112,49.74,BTC-31MAR23-20000-C,19155.65,sell,0.7,,,,
1816,239009831,2023-01-13 15:23:08,0,0.0745,0.07406178,49.79,BTC-31MAR23-20000-C,19178.85,sell,0.1,,,,
1817,239009892,2023-01-13 15:23:27,1,0.0745,0.07413919,49.77,BTC-31MAR23-20000-C,19180.15,sell,0.1,,,,
1818,239009893,2023-01-13 15:23:27,1,0.0745,0.07413919,49.77,BTC-31MAR23-20000-C,19180.15,sell,0.1,,,,
1819,239010202,2023-01-13 15:24:33,0,0.075,0.07466675,49.78,BTC-31MAR23-20000-C,19204.7,buy,0.3,,,,
1820,239010847,2023-01-13 15:26:27,2,0.074,0.07455314,49.35,BTC-31MAR23-20000-C,19189.9,sell,0.1,,,,
1821,239012152,2023-01-13 15:29:42,0,0.0775,0.07668707,50.17,BTC-31MAR23-20000-C,19288.61,sell,1.0,,,,
1822,239012211,2023-01-13 15:30:02,1,0.0775,0.07667816,50.18,BTC-31MAR23-20000-C,19286.26,sell,1.0,,,,
1823,239012307,2023-01-13 15:30:27,2,0.077,0.07666858,49.97,BTC-31MAR23-20000-C,19281.41,sell,0.1,,,,
1824,239012308,2023-01-13 15:30:27,3,0.077,0.07666858,49.97,BTC-31MAR23-20000-C,19281.41,sell,0.1,,,,
1825,239012397,2023-01-13 15:30:35,3,0.077,0.07639444,50.16,BTC-31MAR23-20000-C,19262.96,sell,0.8,,,,
1826,239012859,2023-01-13 15:31:35,0,0.0775,0.07611594,50.55,BTC-31MAR23-20000-C,19249.46,buy,1.0,,,,
1827,239012881,2023-01-13 15:31:41,2,0.077,0.07595779,50.36,BTC-31MAR23-20000-C,19241.05,buy,1.0,,,,
1828,239012922,2023-01-13 15:31:48,3,0.077,0.07582052,50.45,BTC-31MAR23-20000-C,19232.01,buy,1.0,,,,
1829,239012946,2023-01-13 15:31:52,3,0.077,0.07593856,50.38,BTC-31MAR23-20000-C,19238.27,buy,1.0,,,,
1830,239012958,2023-01-13 15:32:01,2,0.0765,0.07584153,50.16,BTC-31MAR23-20000-C,19231.29,sell,1.0,,,,
1831,239013344,2023-01-13 15:34:20,3,0.0765,0.07581096,50.24,BTC-31MAR23-20000-C,19234.55,sell,1.0,,,,
1832,239013347,2023-01-13 15:34:25,0,0.077,0.07580894,50.52,BTC-31MAR23-20000-C,19234.62,buy,1.0,,,,
1833,239013378,2023-01-13 15:34:37,1,0.077,0.07614926,50.34,BTC-31MAR23-20000-C,19248.97,sell,1.0,,,,
1834,239013381,2023-01-13 15:34:41,1,0.077,0.07627317,50.26,BTC-31MAR23-20000-C,19254.65,sell,1.0,,,,
1835,239013467,2023-01-13 15:35:26,0,0.0775,0.07635386,50.52,BTC-31MAR23-20000-C,19258.11,buy,1.0,,,,
1836,239013468,2023-01-13 15:35:33,2,0.077,0.07632676,50.26,BTC-31MAR23-20000-C,19257.31,sell,1.0,,,,
1837,239016609,2023-01-13 16:01:58,3,0.077,0.07693861,50.55,BTC-31MAR23-20000-C,19225.56,sell,0.1,,,,
1838,239016946,2023-01-13 16:03:12,2,0.0765,0.07644709,50.6,BTC-31MAR23-20000-C,19195.92,buy,0.6,,,,
1839,239016947,2023-01-13 16:03:12,3,0.0765,0.07644709,50.6,BTC-31MAR23-20000-C,19195.92,buy,0.2,,,,
1840,239016948,2023-01-13 16:03:12,3,0.0765,0.07644709,50.6,BTC-31MAR23-20000-C,19195.92,buy,0.3,,,,
1841,239017393,2023-01-13 16:09:03,2,0.076,0.07617191,50.46,BTC-31MAR23-20000-C,19190.1,sell,1.0,,,,
1842,239017394,2023-01-13 16:09:03,3,0.076,0.07617191,50.46,BTC-31MAR23-20000-C,19190.1,sell,0.5,,,,
1843,239017438,2023-01-13 16:09:13,3,0.076,0.07602368,50.55,BTC-31MAR23-20000-C,19179.89,sell,0.4,,,,
1844,239018900,2023-01-13 16:17:33,2,0.074,0.07398584,50.65,BTC-31MAR23-20000-C,19082.88,sell,3.0,,,,
1845,239020494,2023-01-13 16:39:13,0,0.075,0.07527574,50.35,BTC-31MAR23-20000-C,19151.71,sell,0.8,,,,
1846,239021093,2023-01-13 16:54:34,2,0.074,0.07414918,50.31,BTC-31MAR23-20000-C,19107.96,sell,0.3,,,,
1847,239021288,2023-01-13 16:59:53,2,0.0735,0.07420146,49.76,BTC-31MAR23-20000-C,19132.68,sell,0.7,,,,
1848,239021295,2023-01-13 16:59:53,3,0.0735,0.07420146,49.76,BTC-31MAR23-20000-C,19132.68,buy,1.6,,,,
1849,239021361,2023-01-13 17:01:49,2,0.073,0.07352963,49.68,BTC-31MAR23-20000-C,19117.58,sell,0.5,,,,
1850,239022051,2023-01-13 17:13:20,0,0.0735,0.07372552,49.38,BTC-31MAR23-20000-C,19169.99,buy,0.1,,,,
1851,239022490,2023-01-13 17:16:54,0,0.074,0.07430011,49.29,BTC-31MAR23-20000-C,19200.91,buy,0.1,,,,
1852,239022491,2023-01-13 17:16:54,1,0.074,0.07430011,49.29,BTC-31MAR23-20000-C,19200.91,buy,0.2,,,,
1853,239022494,2023-01-13 17:16:54,1,0.074,0.07430011,49.29,BTC-31MAR23-20000-C,19200.91,buy,0.2,,,,
1854,239022499,2023-01-13 17:16:54,1,0.074,0.07430011,49.29,BTC-31MAR23-20000-C,19200.91,buy,0.1,,,,
1855,239022500,2023-01-13 17:16:54,1,0.074,0.07430011,49.29,BTC-31MAR23-20000-C,19200.91,buy,0.1,,,,
1856,239022502,2023-01-13 17:16:54,1,0.074,0.07430011,49.29,BTC-31MAR23-20000-C,19200.91,buy,0.1,,,,
1857,239022505,2023-01-13 17:16:54,1,0.074,0.07430011,49.29,BTC-31MAR23-20000-C,19200.91,buy,0.1,,,,
1858,239022511,2023-01-13 17:16:55,1,0.074,0.07439276,49.24,BTC-31MAR23-20000-C,19205.07,buy,0.1,,,,
1859,239022514,2023-01-13 17:16:56,1,0.074,0.07439276,49.24,BTC-31MAR23-20000-C,19205.03,buy,5.0,,,,
1860,239022522,2023-01-13 17:16:59,1,0.074,0.07440315,49.23,BTC-31MAR23-20000-C,19205.47,buy,0.4,,,,
1861,239022526,2023-01-13 17:17:01,1,0.074,0.07441165,49.23,BTC-31MAR23-20000-C,19205.94,buy,0.3,,,,
1862,239022531,2023-01-13 17:17:04,2,0.0735,0.07437667,48.97,BTC-31MAR23-20000-C,19203.76,sell,0.7,,,,
1863,239022532,2023-01-13 17:17:04,3,0.0735,0.07437667,48.97,BTC-31MAR23-20000-C,19203.76,sell,2.3,,,,
1864,239022930,2023-01-13 17:19:29,0,0.075,0.07528321,49.24,BTC-31MAR23-20000-C,19249.52,buy,0.6,,,,
1865,239022959,2023-01-13 17:19:33,1,0.075,0.07548472,49.12,BTC-31MAR23-20000-C,19258.94,buy,10.4,,,,
1866,239023017,2023-01-13 17:19:48,1,0.075,0.07531556,49.22,BTC-31MAR23-20000-C,19251.41,sell,0.6,,,,
1867,239024917,2023-01-13 17:24:50,0,0.0775,0.07758086,49.41,BTC-31MAR23-20000-C,19350.52,sell,0.7,,,,
1868,239025656,2023-01-13 17:35:32,2,0.0757,0.07702498,48.73,BTC-31MAR23-20000-C,19327.29,sell,125.0,60953,BTC-CS-31MAR23-20000_22000,,
1869,239025658,2023-01-13 17:35:33,3,0.0757,0.07702472,48.73,BTC-31MAR23-20000-C,19327.29,sell,125.0,60954,BTC-CS-31MAR23-20000_22000,,
1870,239025695,2023-01-13 17:35:43,0,0.0764,0.07698664,49.13,BTC-31MAR23-20000-C,19325.45,sell,50.0,60955,BTC-CS-31MAR23-20000_22000,,
1871,239028795,2023-01-13 18:21:50,2,0.0755,0.07640654,49.01,BTC-31MAR23-20000-C,19293.82,sell,0.1,,,,
1872,239029612,2023-01-13 18:44:01,0,0.0778,0.07737913,49.82,BTC-31MAR23-20000-C,19337.62,buy,25.0,60966,,,
1873,239029629,2023-01-13 18:44:19,0,0.078,0.07717055,50.06,BTC-31MAR23-20000-C,19327.05,buy,5.6,,,,
1874,239029630,2023-01-13 18:44:19,1,0.078,0.07717055,50.06,BTC-31MAR23-20000-C,19327.05,buy,4.3,,,,
1875,239029631,2023-01-13 18:44:19,0,0.0785,0.07717055,50.33,BTC-31MAR23-20000-C,19327.05,buy,1.7,,,,
1876,239029632,2023-01-13 18:44:19,1,0.0785,0.07717055,50.33,BTC-31MAR23-20000-C,19327.05,sell,18.8,,,,
1877,239029633,2023-01-13 18:44:19,1,0.0785,0.07717055,50.33,BTC-31MAR23-20000-C,19327.05,sell,0.1,,,,
1878,239029634,2023-01-13 18:44:19,1,0.0785,0.07717055,50.33,BTC-31MAR23-20000-C,19327.05,sell,0.1,,,,
1879,239029635,2023-01-13 18:44:19,1,0.0785,0.07717055,50.33,BTC-31MAR23-20000-C,19327.05,sell,2.3,,,,
1880,239029642,2023-01-13 18:44:19,1,0.0785,0.07717055,50.34,BTC-31MAR23-20000-C,19327.05,sell,0.8,,,,
1881,239029643,2023-01-13 18:44:19,1,0.0785,0.07717055,50.34,BTC-31MAR23-20000-C,19327.05,sell,2.4,,,,
1882,239029646,2023-01-13 18:44:19,1,0.0785,0.07717055,50.34,BTC-31MAR23-20000-C,19327.05,sell,0.9,,,,
1883,239029648,2023-01-13 18:44:20,1,0.0785,0.07717055,50.34,BTC-31MAR23-20000-C,19327.05,sell,0.1,,,,
1884,239029649,2023-01-13 18:44:20,1,0.0785,0.07717055,50.34,BTC-31MAR23-20000-C,19327.05,sell,0.1,,,,
1885,239029656,2023-01-13 18:44:20,1,0.0785,0.07717055,50.34,BTC-31MAR23-20000-C,19327.05,sell,2.5,,,,
1886,239029657,2023-01-13 18:44:20,1,0.0785,0.07717055,50.34,BTC-31MAR23-20000-C,19327.05,sell,0.1,,,,
1887,239029665,2023-01-13 18:44:20,1,0.0785,0.07717055,50.34,BTC-31MAR23-20000-C,19327.05,sell,0.9,,,,
1888,239029666,2023-01-13 18:44:20,1,0.0785,0.07717055,50.34,BTC-31MAR23-20000-C,19327.05,sell,1.0,,,,
1889,239029672,2023-01-13 18:44:20,1,0.0785,0.07717243,50.33,BTC-31MAR23-20000-C,19327.36,sell,0.2,,,,
1890,239029675,2023-01-13 18:44:20,1,0.0785,0.07717243,50.33,BTC-31MAR23-20000-C,19327.36,sell,0.8,,,,
1891,239029677,2023-01-13 18:44:20,1,0.0785,0.07717243,50.33,BTC-31MAR23-20000-C,19327.36,sell,0.3,,,,
1892,239029679,2023-01-13 18:44:20,1,0.0785,0.07717243,50.33,BTC-31MAR23-20000-C,19327.36,sell,0.2,,,,
1893,239029683,2023-01-13 18:44:27,1,0.0785,0.07721081,50.33,BTC-31MAR23-20000-C,19327.6,sell,0.8,,,,
1894,239029686,2023-01-13 18:44:28,1,0.0785,0.0772348,50.33,BTC-31MAR23-20000-C,19327.37,sell,1.4,,,,
1895,239029720,2023-01-13 18:45:29,1,0.0785,0.07791822,50.32,BTC-31MAR23-20000-C,19329.73,sell,3.0,,,,
1896,239029723,2023-01-13 18:45:31,1,0.0785,0.07791786,50.32,BTC-31MAR23-20000-C,19329.52,sell,3.0,,,,
1897,239029770,2023-01-13 18:46:20,1,0.0785,0.07809025,50.37,BTC-31MAR23-20000-C,19323.53,sell,5.0,,,,
1898,239029936,2023-01-13 18:48:34,0,0.079,0.07871632,50.4,BTC-31MAR23-20000-C,19339.33,buy,0.1,,,,
1899,239029943,2023-01-13 18:48:38,1,0.079,0.07882184,50.37,BTC-31MAR23-20000-C,19341.85,buy,0.1,,,,
1900,239031559,2023-01-13 19:15:03,0,0.077,0.07690108,50.18,BTC-31MAR23-20000-C,19275.1,buy,0.1,,,,
1901,239032081,2023-01-13 19:22:30,2,0.0765,0.07706625,49.82,BTC-31MAR23-20000-C,19281.99,sell,0.7,,,,
1902,239032082,2023-01-13 19:22:30,3,0.0765,0.07706625,49.82,BTC-31MAR23-20000-C,19281.99,sell,0.3,,,,
1903,239032084,2023-01-13 19:22:33,3,0.0765,0.07704635,49.83,BTC-31MAR23-20000-C,19281.69,sell,1.2,,,,
1904,239032085,2023-01-13 19:22:33,3,0.0765,0.07704635,49.83,BTC-31MAR23-20000-C,19281.69,buy,3.8,,,,
1905,239032095,2023-01-13 19:22:45,3,0.0765,0.07708442,49.81,BTC-31MAR23-20000-C,19284.28,sell,1.4,,,,
1906,239032096,2023-01-13 19:22:45,3,0.0765,0.07708442,49.81,BTC-31MAR23-20000-C,19284.28,buy,3.6,,,,
1907,239032501,2023-01-13 19:28:43,0,0.078,0.07779403,50.25,BTC-31MAR23-20000-C,19317.69,buy,0.1,,,,
1908,239032502,2023-01-13 19:28:43,1,0.078,0.07779403,50.25,BTC-31MAR23-20000-C,19317.69,buy,0.2,,,,
1909,239032768,2023-01-13 19:31:43,2,0.0775,0.07751734,50.18,BTC-31MAR23-20000-C,19297.35,buy,0.2,,,,
1910,239032770,2023-01-13 19:31:43,3,0.0775,0.07751734,50.18,BTC-31MAR23-20000-C,19297.35,buy,0.1,,,,
1911,239032771,2023-01-13 19:31:43,3,0.0775,0.07751734,50.18,BTC-31MAR23-20000-C,19297.35,buy,0.2,,,,
1912,239033549,2023-01-13 19:48:26,0,0.079,0.07909302,50.24,BTC-31MAR23-20000-C,19356.39,sell,0.1,,,,
1913,239033989,2023-01-13 19:53:34,0,0.0795,0.07906332,50.57,BTC-31MAR23-20000-C,19350.24,buy,0.1,,,,
1914,239034015,2023-01-13 19:54:11,1,0.0795,0.07903225,50.6,BTC-31MAR23-20000-C,19348.32,buy,0.1,,,,
1915,239034142,2023-01-13 19:56:44,2,0.079,0.07902949,50.34,BTC-31MAR23-20000-C,19347.07,sell,0.5,,,,
1916,239034253,2023-01-13 19:57:36,0,0.0795,0.07929281,50.47,BTC-31MAR23-20000-C,19360.55,sell,0.6,,,,
1917,239034254,2023-01-13 19:57:36,1,0.0795,0.07929281,50.47,BTC-31MAR23-20000-C,19360.55,sell,0.1,,,,
1918,239034323,2023-01-13 19:58:28,0,0.08,0.07949616,50.65,BTC-31MAR23-20000-C,19368.55,buy,0.2,,,,
1919,239034398,2023-01-13 19:59:04,2,0.0795,0.07929159,50.5,BTC-31MAR23-20000-C,19358.57,sell,0.5,,,,
1920,239034405,2023-01-13 19:59:21,3,0.0795,0.0791359,50.6,BTC-31MAR23-20000-C,19351.77,buy,6.4,,,,
1921,239034533,2023-01-13 20:00:35,0,0.08,0.0796179,50.64,BTC-31MAR23-20000-C,19368.79,sell,0.6,,,,
1922,239034935,2023-01-13 20:05:33,0,0.0805,0.07999295,50.83,BTC-31MAR23-20000-C,19376.09,buy,0.1,,,,
1923,239034937,2023-01-13 20:05:35,1,0.0805,0.08001431,50.82,BTC-31MAR23-20000-C,19376.59,buy,0.1,,,,
1924,239034949,2023-01-13 20:05:45,1,0.0805,0.07999532,50.83,BTC-31MAR23-20000-C,19375.58,buy,0.1,,,,
1925,239034950,2023-01-13 20:05:45,1,0.0805,0.07999532,50.83,BTC-31MAR23-20000-C,19375.58,buy,0.1,,,,
1926,239034961,2023-01-13 20:06:09,1,0.0805,0.08001839,50.82,BTC-31MAR23-20000-C,19377.3,buy,0.1,,,,
1927,239035192,2023-01-13 20:09:41,2,0.0795,0.07955358,50.6,BTC-31MAR23-20000-C,19352.27,sell,1.8,,,,
1928,239035193,2023-01-13 20:09:43,3,0.0795,0.07954974,50.6,BTC-31MAR23-20000-C,19352.32,buy,1.5,,,,
1929,239035260,2023-01-13 20:10:10,0,0.08,0.07976963,50.75,BTC-31MAR23-20000-C,19363.35,buy,0.3,,,,
1930,239035263,2023-01-13 20:10:18,1,0.08,0.07982549,50.7,BTC-31MAR23-20000-C,19366.75,buy,0.2,,,,
1931,239035295,2023-01-13 20:11:00,0,0.0805,0.0800051,50.89,BTC-31MAR23-20000-C,19375.27,buy,0.2,,,,
1932,239035303,2023-01-13 20:11:01,1,0.0805,0.08006368,50.87,BTC-31MAR23-20000-C,19377.96,buy,0.1,,,,
1933,239035304,2023-01-13 20:11:01,1,0.0805,0.08006368,50.87,BTC-31MAR23-20000-C,19377.96,buy,0.1,,,,
1934,239035316,2023-01-13 20:11:02,1,0.0805,0.08006368,50.87,BTC-31MAR23-20000-C,19377.96,buy,0.2,,,,
1935,239035330,2023-01-13 20:11:31,1,0.0805,0.08030362,50.73,BTC-31MAR23-20000-C,19382.59,buy,0.5,,,,
1936,239035337,2023-01-13 20:11:31,1,0.0805,0.08030993,50.73,BTC-31MAR23-20000-C,19382.59,buy,0.2,,,,
1937,239035343,2023-01-13 20:11:32,1,0.0805,0.08030993,50.72,BTC-31MAR23-20000-C,19383.86,buy,0.4,,,,
1938,239035388,2023-01-13 20:11:40,1,0.0805,0.08034581,50.72,BTC-31MAR23-20000-C,19384.33,buy,0.6,,,,
1939,239035549,2023-01-13 20:14:58,1,0.0805,0.08053459,50.63,BTC-31MAR23-20000-C,19392.77,sell,0.1,,,,
1940,239035695,2023-01-13 20:16:28,1,0.0805,0.08040667,50.69,BTC-31MAR23-20000-C,19387.31,buy,0.1,,,,
1941,239035728,2023-01-13 20:16:59,1,0.0805,0.0804677,50.66,BTC-31MAR23-20000-C,19390.34,buy,0.3,,,,
