trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_id,block_trade_id
1011,338941101,2025-01-07 00:36:38,1,0.081,0.08100604,62.1,BTC-28MAR25-115000-C,102598.36,sell,0.1,0.1,,
1012,338957103,2025-01-07 03:51:05,2,0.0775,0.07753016,62.31,BTC-28MAR25-115000-C,101592.84,buy,0.5,0.5,,
1013,338966193,2025-01-07 07:03:33,0,0.078,0.07820255,61.94,BTC-28MAR25-115000-C,101982.26,buy,1.0,1.0,,
1014,338967558,2025-01-07 07:30:27,1,0.078,0.07767521,62.31,BTC-28MAR25-115000-C,101787.33,sell,0.1,0.1,,
1015,338970330,2025-01-07 07:49:14,1,0.078,0.07770307,62.42,BTC-28MAR25-115000-C,101751.39,buy,0.1,0.1,,
1016,338973809,2025-01-07 08:11:17,2,0.0775,0.07751023,62.29,BTC-28MAR25-115000-C,101682.44,sell,0.5,0.5,,
1017,338974865,2025-01-07 08:24:56,0,0.078,0.07781781,62.3,BTC-28MAR25-115000-C,101789.14,buy,0.1,0.1,,
1018,338974867,2025-01-07 08:24:57,2,0.0775,0.07781781,62.03,BTC-28MAR25-115000-C,101789.14,sell,3.0,3.0,,
1019,338974975,2025-01-07 08:27:38,0,0.0785,0.07784283,62.59,BTC-28MAR25-115000-C,101781.64,buy,7.1,7.1,,
1020,338998850,2025-01-07 11:53:10,2,0.0745,0.07369736,62.32,BTC-28MAR25-115000-C,100779.05,buy,0.1,0.1,,
1021,339000508,2025-01-07 12:02:17,3,0.0745,0.07425809,62.24,BTC-28MAR25-115000-C,100796.42,buy,0.6,0.6,,
1022,339003301,2025-01-07 12:30:45,2,0.074,0.0736135,62.24,BTC-28MAR25-115000-C,100645.97,buy,0.1,0.1,,
1023,339005375,2025-01-07 12:34:38,0,0.0745,0.07424496,62.14,BTC-28MAR25-115000-C,100832.97,buy,0.1,0.1,,
1024,339005376,2025-01-07 12:34:38,1,0.0745,0.07424496,62.14,BTC-28MAR25-115000-C,100832.97,buy,0.6,0.6,,
1025,339006790,2025-01-07 12:40:34,0,0.075,0.07447575,62.44,BTC-28MAR25-115000-C,100810.26,buy,0.1,0.1,,
1026,339014654,2025-01-07 13:47:11,2,0.0745,0.07479205,62.21,BTC-28MAR25-115000-C,100739.49,sell,0.5,0.5,,
1027,339015797,2025-01-07 14:07:38,0,0.075,0.07475546,62.5,BTC-28MAR25-115000-C,100739.09,buy,0.6,0.6,,
1028,339015798,2025-01-07 14:07:38,1,0.075,0.07475546,62.5,BTC-28MAR25-115000-C,100739.09,sell,0.3,0.3,,
1029,339015885,2025-01-07 14:08:36,1,0.075,0.07482321,62.47,BTC-28MAR25-115000-C,100754.32,sell,0.1,0.1,,
1030,339022075,2025-01-07 14:36:01,2,0.074,0.07408998,62.47,BTC-28MAR25-115000-C,100439.7,buy,0.5,0.5,,
1031,339026608,2025-01-07 14:47:16,3,0.074,0.07384212,62.4,BTC-28MAR25-115000-C,100485.11,sell,1.7,1.7,,
1032,339026609,2025-01-07 14:47:16,3,0.074,0.07384212,62.4,BTC-28MAR25-115000-C,100485.11,sell,0.1,0.1,,
1033,339038302,2025-01-07 15:00:35,2,0.0725,0.07235338,62.49,BTC-28MAR25-115000-C,99982.08,buy,0.1,0.1,,
1034,339049118,2025-01-07 15:06:38,2,0.071,0.07055442,62.91,BTC-28MAR25-115000-C,99263.28,sell,10.0,10.0,,
1035,339076593,2025-01-07 15:23:45,2,0.0675,0.06762158,62.66,BTC-28MAR25-115000-C,98354.9,buy,0.1,0.1,,
1036,339084643,2025-01-07 15:35:39,2,0.066,0.06624384,62.47,BTC-28MAR25-115000-C,98012.36,sell,0.5,0.5,,
1037,339084801,2025-01-07 15:35:50,3,0.066,0.06641292,62.51,BTC-28MAR25-115000-C,97984.11,sell,0.5,0.5,,
1038,339100162,2025-01-07 15:45:32,2,0.0645,0.06432489,62.78,BTC-28MAR25-115000-C,97382.7,buy,0.2,0.2,,
1039,339100539,2025-01-07 15:45:51,3,0.0645,0.06423765,62.8,BTC-28MAR25-115000-C,97368.97,buy,0.2,0.2,,
1040,339100540,2025-01-07 15:45:51,3,0.0645,0.06423765,62.8,BTC-28MAR25-115000-C,97368.97,buy,0.2,0.2,,
1041,339112037,2025-01-07 16:00:58,0,0.065,0.06501701,62.49,BTC-28MAR25-115000-C,97703.94,sell,3.0,3.0,,
1042,339140731,2025-01-07 17:02:56,2,0.0645,0.06417686,62.45,BTC-28MAR25-115000-C,97719.99,buy,0.1,0.1,,
1043,339140732,2025-01-07 17:02:56,3,0.0645,0.06417686,62.45,BTC-28MAR25-115000-C,97719.99,buy,0.1,0.1,,
1044,339160501,2025-01-07 17:54:10,2,0.062,0.06198759,62.32,BTC-28MAR25-115000-C,97019.8,buy,0.2,0.2,,
1045,339163466,2025-01-07 18:04:24,0,0.063,0.06311746,62.23,BTC-28MAR25-115000-C,97402.96,buy,0.2,0.2,,
1046,339168239,2025-01-07 18:29:34,2,0.0615,0.06172606,62.06,BTC-28MAR25-115000-C,96994.45,sell,0.4,0.4,,
1047,339175819,2025-01-07 18:54:01,2,0.061,0.0611204,62.02,BTC-28MAR25-115000-C,96854.8,sell,0.9,0.9,,
1048,339176550,2025-01-07 18:56:52,2,0.0605,0.0605206,62.12,BTC-28MAR25-115000-C,96639.9,sell,3.0,3.0,,
1049,339176555,2025-01-07 18:56:54,3,0.0605,0.0605767,62.08,BTC-28MAR25-115000-C,96661.37,sell,0.2,0.2,,
1050,339176579,2025-01-07 18:57:02,3,0.0605,0.06057546,62.08,BTC-28MAR25-115000-C,96657.19,sell,1.0,1.0,,
1051,339176654,2025-01-07 18:57:23,3,0.0605,0.06053777,62.09,BTC-28MAR25-115000-C,96650.55,sell,0.8,0.8,,
1052,339176709,2025-01-07 18:57:56,3,0.0605,0.06072764,62.0,BTC-28MAR25-115000-C,96697.61,sell,0.4,0.4,,
1053,339176762,2025-01-07 18:58:31,3,0.0605,0.0607996,61.95,BTC-28MAR25-115000-C,96723.05,sell,0.4,0.4,,
1054,339176839,2025-01-07 18:59:11,3,0.0605,0.0607884,61.97,BTC-28MAR25-115000-C,96712.14,sell,0.5,0.5,,
1055,339176917,2025-01-07 18:59:29,3,0.0605,0.06088647,61.93,BTC-28MAR25-115000-C,96731.53,sell,0.2,0.2,,
1056,339177061,2025-01-07 19:00:33,3,0.0605,0.0608097,61.95,BTC-28MAR25-115000-C,96721.89,sell,0.7,0.7,,
1057,339177208,2025-01-07 19:01:45,0,0.061,0.06112709,62.06,BTC-28MAR25-115000-C,96814.31,sell,0.8,0.8,,
1058,339177303,2025-01-07 19:02:16,1,0.061,0.06111644,62.08,BTC-28MAR25-115000-C,96801.19,sell,0.1,0.1,,
1059,339177648,2025-01-07 19:04:00,1,0.061,0.061157,62.08,BTC-28MAR25-115000-C,96817.23,sell,1.4,1.4,,
1060,339178023,2025-01-07 19:07:01,1,0.061,0.06113095,62.12,BTC-28MAR25-115000-C,96778.82,sell,0.1,0.1,,
1061,339178669,2025-01-07 19:10:29,0,0.0615,0.06187319,61.97,BTC-28MAR25-115000-C,97040.55,sell,3.0,3.0,,
1062,339179993,2025-01-07 19:18:23,1,0.0615,0.06187994,62.0,BTC-28MAR25-115000-C,97014.1,sell,2.5,2.5,,
1063,339189134,2025-01-07 19:57:02,2,0.06,0.06018669,62.13,BTC-28MAR25-115000-C,96487.06,buy,0.2,0.2,,
1064,339195916,2025-01-07 20:23:36,2,0.059,0.05906116,61.97,BTC-28MAR25-115000-C,96255.07,buy,0.2,0.2,,
1065,339205301,2025-01-07 20:59:32,3,0.059,0.05912551,61.79,BTC-28MAR25-115000-C,96370.15,buy,0.1,0.1,,
1066,339220084,2025-01-07 22:11:33,0,0.061,0.0606213,62.1,BTC-28MAR25-115000-C,96848.94,buy,0.1,0.1,,
1067,339229911,2025-01-07 23:17:15,0,0.0615,0.06099881,62.36,BTC-28MAR25-115000-C,96854.03,buy,0.1,0.1,,
1068,339235393,2025-01-08 00:31:03,2,0.061,0.06093168,62.13,BTC-28MAR25-115000-C,96847.43,buy,0.1,0.1,,
1069,339272213,2025-01-08 05:11:18,2,0.0575,0.05790657,61.64,BTC-28MAR25-115000-C,96187.5,buy,0.2,0.2,,
1070,339286325,2025-01-08 06:40:20,2,0.056,0.05572017,61.53,BTC-28MAR25-115000-C,95735.01,sell,1.5,1.5,,
1071,339286357,2025-01-08 06:40:23,3,0.056,0.05578852,61.5,BTC-28MAR25-115000-C,95752.95,sell,0.5,0.5,,
1072,339287825,2025-01-08 06:43:18,3,0.056,0.05577364,61.49,BTC-28MAR25-115000-C,95768.04,buy,14.3,14.3,,
1073,339287826,2025-01-08 06:43:18,3,0.056,0.05577364,61.49,BTC-28MAR25-115000-C,95768.04,buy,0.7,0.7,,
1074,339287827,2025-01-08 06:43:18,0,0.0565,0.05577364,61.79,BTC-28MAR25-115000-C,95768.04,buy,1.1,1.1,,
1075,339287828,2025-01-08 06:43:18,1,0.0565,0.05577364,61.79,BTC-28MAR25-115000-C,95768.04,buy,7.3,7.3,,
1076,339287829,2025-01-08 06:43:18,1,0.0565,0.05577364,61.79,BTC-28MAR25-115000-C,95768.04,buy,1.8,1.8,,
1077,339287830,2025-01-08 06:43:18,1,0.0565,0.05577364,61.79,BTC-28MAR25-115000-C,95768.04,buy,0.1,0.1,,
1078,339287831,2025-01-08 06:43:18,1,0.0565,0.05577364,61.79,BTC-28MAR25-115000-C,95768.04,buy,1.9,1.9,,
1079,339287832,2025-01-08 06:43:18,1,0.0565,0.05577364,61.79,BTC-28MAR25-115000-C,95768.04,buy,2.8,2.8,,
1080,339288204,2025-01-08 06:44:51,2,0.056,0.05562,61.58,BTC-28MAR25-115000-C,95719.5,buy,20.0,20.0,,
1081,339295055,2025-01-08 07:03:04,2,0.0545,0.05475313,61.52,BTC-28MAR25-115000-C,95298.24,sell,0.1,0.1,,
1082,339311290,2025-01-08 08:02:38,0,0.055,0.05506771,61.44,BTC-28MAR25-115000-C,95609.66,sell,0.1,0.1,,
1083,339330572,2025-01-08 10:31:32,0,0.0565,0.05630107,61.99,BTC-28MAR25-115000-C,95780.24,sell,0.3,0.3,,
1084,339339789,2025-01-08 11:34:25,2,0.054,0.05408013,62.09,BTC-28MAR25-115000-C,94877.08,sell,0.1,0.1,,
1085,339340207,2025-01-08 11:34:36,0,0.0545,0.05411621,62.23,BTC-28MAR25-115000-C,94965.48,buy,0.2,0.2,,
1086,339340303,2025-01-08 11:34:40,1,0.0545,0.05427625,62.12,BTC-28MAR25-115000-C,95024.41,buy,0.2,0.2,,
1087,339342786,2025-01-08 11:38:39,2,0.054,0.0537253,62.4,BTC-28MAR25-115000-C,94703.32,sell,0.1,0.1,,
1088,339343073,2025-01-08 11:38:47,3,0.054,0.0536982,62.4,BTC-28MAR25-115000-C,94701.03,sell,7.4,7.4,,
1089,339343097,2025-01-08 11:38:47,3,0.054,0.05370481,62.41,BTC-28MAR25-115000-C,94700.69,sell,8.4,8.4,,
1090,339345118,2025-01-08 11:41:28,3,0.054,0.05374101,62.48,BTC-28MAR25-115000-C,94652.48,buy,0.2,0.2,,
1091,339345119,2025-01-08 11:41:28,3,0.054,0.05374101,62.48,BTC-28MAR25-115000-C,94652.48,buy,0.2,0.2,,
1092,339349376,2025-01-08 11:58:08,0,0.055,0.05521469,62.14,BTC-28MAR25-115000-C,95169.8,buy,1.4,1.4,,
1093,339349377,2025-01-08 11:58:08,1,0.055,0.05521469,62.14,BTC-28MAR25-115000-C,95169.8,sell,2.4,2.4,,
1094,339349380,2025-01-08 11:58:09,1,0.055,0.05522936,62.14,BTC-28MAR25-115000-C,95173.22,sell,0.5,0.5,,
1095,339349388,2025-01-08 11:58:13,1,0.055,0.05523563,62.14,BTC-28MAR25-115000-C,95171.43,sell,0.2,0.2,,
1096,339357708,2025-01-08 12:48:44,2,0.0545,0.05435252,62.29,BTC-28MAR25-115000-C,94919.96,sell,0.1,0.1,,
1097,339357721,2025-01-08 12:48:44,3,0.0545,0.05435252,62.29,BTC-28MAR25-115000-C,94919.96,sell,0.1,0.1,,
1098,339357774,2025-01-08 12:49:06,3,0.0545,0.05425416,62.37,BTC-28MAR25-115000-C,94874.19,sell,4.8,4.8,,
1099,339373611,2025-01-08 14:31:47,3,0.0545,0.05497819,61.95,BTC-28MAR25-115000-C,95093.63,sell,0.2,0.2,,
1100,339383632,2025-01-08 15:03:18,0,0.0555,0.05626426,61.65,BTC-28MAR25-115000-C,95613.63,sell,3.0,3.0,,
1101,339384159,2025-01-08 15:03:54,0,0.056,0.05685257,61.62,BTC-28MAR25-115000-C,95795.18,sell,1.6,1.6,,
1102,339394208,2025-01-08 15:36:41,2,0.054,0.05409543,61.87,BTC-28MAR25-115000-C,94992.22,buy,0.2,0.2,,
1103,339394819,2025-01-08 15:38:27,0,0.055,0.05465986,62.18,BTC-28MAR25-115000-C,95152.6,sell,3.0,3.0,,
1104,339395564,2025-01-08 15:42:26,2,0.0545,0.05444971,62.13,BTC-28MAR25-115000-C,94994.09,buy,0.2,0.2,,
1105,339395875,2025-01-08 15:45:26,3,0.0545,0.05464463,62.06,BTC-28MAR25-115000-C,95034.18,sell,0.9,0.9,,
1106,339395971,2025-01-08 15:46:37,3,0.0545,0.05468293,62.02,BTC-28MAR25-115000-C,95066.29,sell,1.5,1.5,,
1107,339395995,2025-01-08 15:46:58,3,0.0545,0.05472131,61.98,BTC-28MAR25-115000-C,95079.76,sell,2.2,2.2,,
1108,339396864,2025-01-08 15:54:29,0,0.055,0.05513409,62.0,BTC-28MAR25-115000-C,95244.91,sell,3.0,3.0,,
1109,339430082,2025-01-08 17:32:23,2,0.049,0.04940923,62.12,BTC-28MAR25-115000-C,93112.63,sell,0.2,0.2,,
1110,339432888,2025-01-08 17:37:28,0,0.0495,0.04962808,62.33,BTC-28MAR25-115000-C,93163.33,buy,0.2,0.2,,
1111,339442708,2025-01-08 18:03:21,0,0.0525,0.05211949,62.34,BTC-28MAR25-115000-C,94204.42,buy,0.2,0.2,,
1112,339445650,2025-01-08 18:08:56,2,0.052,0.05239386,61.83,BTC-28MAR25-115000-C,94331.63,sell,3.0,3.0,,
1113,339445867,2025-01-08 18:09:49,0,0.0525,0.05269091,61.96,BTC-28MAR25-115000-C,94428.83,sell,2.4,2.4,,
1114,339447409,2025-01-08 18:13:46,0,0.053,0.05291602,62.2,BTC-28MAR25-115000-C,94448.01,buy,1.0,1.0,,
1115,339451409,2025-01-08 18:25:54,0,0.054,0.05404864,62.21,BTC-28MAR25-115000-C,94763.98,sell,0.4,0.4,,
1116,339458499,2025-01-08 18:49:08,2,0.0525,0.05242761,62.31,BTC-28MAR25-115000-C,94191.95,buy,0.2,0.2,,
1117,339458500,2025-01-08 18:49:08,3,0.0525,0.05242761,62.31,BTC-28MAR25-115000-C,94191.95,buy,0.2,0.2,,
1118,339458501,2025-01-08 18:49:08,3,0.0525,0.05242761,62.31,BTC-28MAR25-115000-C,94191.95,buy,0.2,0.2,,
1119,339467228,2025-01-08 19:19:08,0,0.0535,0.05350304,62.12,BTC-28MAR25-115000-C,94633.6,buy,0.2,0.2,,
1120,339467946,2025-01-08 19:22:58,1,0.0535,0.05329212,62.28,BTC-28MAR25-115000-C,94552.12,buy,0.2,0.2,,
1121,339479884,2025-01-08 20:15:42,2,0.051,0.05090276,62.0,BTC-28MAR25-115000-C,93836.75,buy,0.2,0.2,,
1122,339479885,2025-01-08 20:15:42,3,0.051,0.05090276,62.0,BTC-28MAR25-115000-C,93836.75,buy,0.2,0.2,,
1123,339494615,2025-01-08 22:18:44,0,0.0525,0.05272655,61.68,BTC-28MAR25-115000-C,94581.5,buy,0.3,0.3,,
1124,339514384,2025-01-09 02:06:47,0,0.053,0.05277217,61.61,BTC-28MAR25-115000-C,94813.66,sell,0.5,0.5,,
1125,339534908,2025-01-09 03:01:43,2,0.0525,0.05200137,61.57,BTC-28MAR25-115000-C,94646.93,buy,0.1,0.1,,
1126,339537996,2025-01-09 03:30:02,2,0.0515,0.05132982,61.57,BTC-28MAR25-115000-C,94305.24,sell,0.5,0.5,,
1127,339546061,2025-01-09 04:39:21,2,0.05,0.05009967,60.74,BTC-28MAR25-115000-C,94307.25,buy,8.6,8.6,,
1128,339561632,2025-01-09 07:37:17,2,0.0475,0.04722031,60.7,BTC-28MAR25-115000-C,93421.73,buy,5.0,5.0,,
1129,339561633,2025-01-09 07:37:17,3,0.0475,0.04722031,60.7,BTC-28MAR25-115000-C,93421.73,buy,9.0,9.0,,
1130,339571481,2025-01-09 08:05:23,2,0.0465,0.04663496,60.72,BTC-28MAR25-115000-C,93085.34,buy,3.1,3.1,,
1131,339571596,2025-01-09 08:05:56,2,0.046,0.0464848,60.47,BTC-28MAR25-115000-C,93052.29,sell,1.9,1.9,,
1132,339572122,2025-01-09 08:07:13,0,0.0465,0.04635062,60.82,BTC-28MAR25-115000-C,93041.47,buy,1.0,1.0,,
1133,339575279,2025-01-09 08:13:19,0,0.047,0.04680753,60.98,BTC-28MAR25-115000-C,93155.45,buy,7.6,7.6,,
1134,339575280,2025-01-09 08:13:19,1,0.047,0.04678853,61.0,BTC-28MAR25-115000-C,93145.65,buy,0.2,0.2,,
1135,339575281,2025-01-09 08:13:19,1,0.047,0.04678853,61.0,BTC-28MAR25-115000-C,93145.65,buy,1.6,1.6,,
1136,339575324,2025-01-09 08:13:31,1,0.047,0.04665768,61.07,BTC-28MAR25-115000-C,93108.95,sell,0.8,0.8,,
1137,339591877,2025-01-09 10:01:50,0,0.049,0.04914169,61.56,BTC-28MAR25-115000-C,93498.65,buy,0.1,0.1,,
1138,339607083,2025-01-09 13:04:45,2,0.0475,0.04722304,61.17,BTC-28MAR25-115000-C,93304.79,buy,0.8,0.8,,
1139,339607175,2025-01-09 13:05:09,2,0.047,0.04700526,61.0,BTC-28MAR25-115000-C,93218.48,sell,2.0,2.0,,
1140,339607176,2025-01-09 13:05:09,3,0.047,0.04700526,61.0,BTC-28MAR25-115000-C,93218.48,sell,0.2,0.2,,
1141,339607217,2025-01-09 13:05:45,3,0.047,0.04701374,61.0,BTC-28MAR25-115000-C,93208.22,sell,0.1,0.1,,
1142,339611737,2025-01-09 13:29:05,2,0.0455,0.04568556,60.91,BTC-28MAR25-115000-C,92716.03,sell,1.9,1.9,,
1143,339611738,2025-01-09 13:29:05,3,0.0455,0.04568556,60.91,BTC-28MAR25-115000-C,92716.03,sell,1.1,1.1,,
1144,339612180,2025-01-09 13:32:49,3,0.0455,0.0454289,61.01,BTC-28MAR25-115000-C,92662.59,buy,0.5,0.5,,
1145,339613682,2025-01-09 13:37:19,2,0.045,0.04499126,61.03,BTC-28MAR25-115000-C,92489.21,buy,0.5,0.5,,
1146,339613683,2025-01-09 13:37:19,3,0.045,0.04499126,61.03,BTC-28MAR25-115000-C,92489.21,buy,0.1,0.1,,
1147,339614604,2025-01-09 13:37:25,2,0.0445,0.04450942,61.11,BTC-28MAR25-115000-C,92257.46,buy,1.9,1.9,,
1148,339629584,2025-01-09 14:10:08,3,0.0445,0.04485646,61.37,BTC-28MAR25-115000-C,92123.93,sell,0.3,0.3,,
1149,339633044,2025-01-09 14:19:03,0,0.0465,0.04595501,61.86,BTC-28MAR25-115000-C,92562.65,buy,0.1,0.1,,
1150,339644902,2025-01-09 15:10:06,0,0.0485,0.0482093,62.58,BTC-28MAR25-115000-C,92779.15,buy,3.0,3.0,,
1151,339662531,2025-01-09 15:56:39,0,0.0517,0.05177257,61.73,BTC-28MAR25-115000-C,94385.59,sell,100.0,100.0,BTC-CS-28MAR25-110000_115000,176464
1152,339719148,2025-01-09 20:25:34,2,0.0435,0.04383853,61.63,BTC-28MAR25-115000-C,91496.16,buy,0.2,0.2,,
1153,339721276,2025-01-09 20:33:08,3,0.0435,0.04347105,61.87,BTC-28MAR25-115000-C,91377.35,buy,0.2,0.2,,
1154,339732259,2025-01-09 21:21:15,0,0.0455,0.04559057,61.67,BTC-28MAR25-115000-C,92271.9,sell,25.0,25.0,BTC-CS-28MAR25-110000_115000,176487
1155,339732327,2025-01-09 21:22:15,2,0.0453,0.04562154,61.52,BTC-28MAR25-115000-C,92288.93,sell,25.0,25.0,BTC-CS-28MAR25-110000_115000,176488
1156,339755933,2025-01-10 00:11:14,0,0.0465,0.04657443,61.7,BTC-28MAR25-115000-C,92687.3,sell,0.1,0.1,,
1157,339776960,2025-01-10 03:56:29,0,0.0475,0.04811913,60.7,BTC-28MAR25-115000-C,93648.01,sell,0.2,0.2,,
1158,339806914,2025-01-10 07:51:08,0,0.0505,0.05010971,61.03,BTC-28MAR25-115000-C,94629.43,buy,1.7,1.7,,
1159,339806915,2025-01-10 07:51:08,1,0.0505,0.05010971,61.03,BTC-28MAR25-115000-C,94629.43,buy,0.3,0.3,,
1160,339815541,2025-01-10 08:21:20,2,0.05,0.04996977,60.69,BTC-28MAR25-115000-C,94659.42,sell,0.6,0.6,,
1161,339817251,2025-01-10 08:36:14,3,0.05,0.0497806,60.67,BTC-28MAR25-115000-C,94656.36,buy,0.1,0.1,,
1162,339817252,2025-01-10 08:36:14,3,0.05,0.0497806,60.67,BTC-28MAR25-115000-C,94656.36,sell,3.6,3.6,,
1163,339825996,2025-01-10 09:51:21,0,0.0505,0.05049065,60.68,BTC-28MAR25-115000-C,94857.8,sell,0.1,0.1,,
