trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,liquidation,combo_id,block_trade_id,combo_trade_id
992,314774685,2024-08-19 14:19:34,1,0.165,0.1651922,55.95,BTC-27SEP24-50000-C,58200.02,buy,0.3,0.3,,,,
993,314774686,2024-08-19 14:19:34,1,0.165,0.1651922,55.95,BTC-27SEP24-50000-C,58200.02,buy,0.5,0.5,,,,
994,314774687,2024-08-19 14:19:34,1,0.165,0.1651922,55.95,BTC-27SEP24-50000-C,58200.02,buy,0.6,0.6,,,,
995,314774688,2024-08-19 14:19:34,1,0.165,0.1651922,55.95,BTC-27SEP24-50000-C,58200.02,buy,2.6,2.6,,,,
996,314774689,2024-08-19 14:19:34,1,0.165,0.1651922,55.95,BTC-27SEP24-50000-C,58200.02,buy,5.2,5.2,,,,
997,314796766,2024-08-19 21:17:49,0,0.1745,0.17502529,55.66,BTC-27SEP24-50000-C,59058.59,buy,0.4,0.4,,,,
998,315923281,2024-08-29 01:33:30,2,0.1665,0.16664938,56.46,BTC-27SEP24-50000-C,58973.95,buy,0.2,0.2,M,,,
999,316357181,2024-09-03 12:32:52,0,0.167,0.16677193,57.03,BTC-27SEP24-50000-C,59245.2,sell,3.8,3.8,,,,
1000,316357182,2024-09-03 12:32:52,1,0.167,0.16677193,57.03,BTC-27SEP24-50000-C,59245.2,sell,0.1,0.1,,,,
1001,316359926,2024-09-03 13:30:47,2,0.164,0.16423413,56.28,BTC-27SEP24-50000-C,59033.52,sell,8.6,8.6,,,,
1002,316359930,2024-09-03 13:30:48,3,0.164,0.1641438,56.66,BTC-27SEP24-50000-C,59033.52,sell,0.1,0.1,,,,
1003,316359934,2024-09-03 13:30:49,3,0.164,0.16403932,56.92,BTC-27SEP24-50000-C,59022.95,sell,0.1,0.1,,,,
1004,316359935,2024-09-03 13:30:49,3,0.164,0.16403932,56.92,BTC-27SEP24-50000-C,59022.95,sell,1.4,1.4,,,,
1005,316359936,2024-09-03 13:30:49,3,0.164,0.16403932,56.92,BTC-27SEP24-50000-C,59022.95,sell,0.1,0.1,,,,
1006,316359937,2024-09-03 13:30:50,3,0.164,0.16403932,56.92,BTC-27SEP24-50000-C,59022.95,sell,0.2,0.2,,,,
1007,316359938,2024-09-03 13:30:50,3,0.164,0.16391638,57.0,BTC-27SEP24-50000-C,59022.95,sell,0.1,0.1,,,,
1008,316359939,2024-09-03 13:30:50,3,0.164,0.16391638,57.0,BTC-27SEP24-50000-C,59022.95,sell,0.1,0.1,,,,
1009,316360257,2024-09-03 13:32:04,2,0.1635,0.1634772,57.06,BTC-27SEP24-50000-C,58971.26,sell,0.3,0.3,,,,
1010,316360258,2024-09-03 13:32:04,3,0.1635,0.1634772,57.06,BTC-27SEP24-50000-C,58971.26,sell,14.7,14.7,,,,
1011,316360269,2024-09-03 13:32:06,2,0.163,0.16303555,56.85,BTC-27SEP24-50000-C,58940.22,sell,0.4,0.4,,,,
1012,316384207,2024-09-03 15:11:31,2,0.1495,0.14966255,58.1,BTC-27SEP24-50000-C,57823.07,sell,1.2,1.2,,,,
1013,316531034,2024-09-04 23:46:56,0,0.1515,0.15077274,60.5,BTC-27SEP24-50000-C,57977.75,sell,1.6,1.6,,,,
1014,316547597,2024-09-05 06:26:29,2,0.1355,0.135305,59.31,BTC-27SEP24-50000-C,56771.59,buy,0.2,0.2,,,,
1015,316577691,2024-09-05 14:00:08,0,0.139,0.13793708,59.9,BTC-27SEP24-50000-C,57050.58,buy,1.0,1.0,,,,
1016,316577795,2024-09-05 14:00:08,1,0.139,0.13793708,59.9,BTC-27SEP24-50000-C,57050.58,buy,0.3,0.3,,,,
1017,316577801,2024-09-05 14:00:08,1,0.139,0.13793708,59.9,BTC-27SEP24-50000-C,57050.58,buy,0.6,0.6,,,,
1018,316578018,2024-09-05 14:00:11,1,0.139,0.1395469,57.08,BTC-27SEP24-50000-C,57050.58,buy,0.9,0.9,,,,
1019,316578120,2024-09-05 14:00:14,0,0.1405,0.13988529,58.97,BTC-27SEP24-50000-C,57185.48,buy,0.9,0.9,,,,
1020,316578185,2024-09-05 14:00:14,1,0.1405,0.13988529,58.97,BTC-27SEP24-50000-C,57185.48,buy,0.9,0.9,,,,
1021,316578262,2024-09-05 14:00:16,1,0.1405,0.13988529,58.3,BTC-27SEP24-50000-C,57185.48,buy,0.9,0.9,,,,
1022,316579524,2024-09-05 14:08:42,2,0.1395,0.13953087,58.3,BTC-27SEP24-50000-C,57164.72,sell,1.2,1.2,,,,
1023,316580475,2024-09-05 14:13:59,2,0.1345,0.13454355,58.19,BTC-27SEP24-50000-C,56783.13,sell,0.1,0.1,,,,
1024,316587014,2024-09-05 15:05:16,2,0.129,0.12794895,58.54,BTC-27SEP24-50000-C,56318.66,buy,0.9,0.9,,,,
1025,316610478,2024-09-05 19:42:44,2,0.124,0.12462024,57.2,BTC-27SEP24-50000-C,55978.51,buy,0.4,0.4,,,,
1026,316615494,2024-09-05 21:05:12,0,0.1255,0.12591845,58.5,BTC-27SEP24-50000-C,56060.48,buy,0.8,0.8,,,,
1027,316615495,2024-09-05 21:05:12,1,0.1255,0.12591845,58.5,BTC-27SEP24-50000-C,56060.48,buy,0.7,0.7,,,,
1028,316620967,2024-09-05 22:41:25,0,0.126,0.12650941,58.53,BTC-27SEP24-50000-C,56092.39,buy,1.0,1.0,,,,
1029,316620971,2024-09-05 22:41:29,1,0.126,0.1265257,58.51,BTC-27SEP24-50000-C,56093.12,buy,1.0,1.0,,,,
1030,316650973,2024-09-06 07:39:07,2,0.117,0.11715853,58.83,BTC-27SEP24-50000-C,55380.87,buy,0.2,0.2,,,,
1031,316749293,2024-09-06 16:49:35,2,0.098,0.09866563,59.21,BTC-27SEP24-50000-C,53736.87,sell,0.2,0.2,,,,
1032,316787699,2024-09-06 20:58:52,2,0.0865,0.08667468,59.53,BTC-27SEP24-50000-C,52814.14,buy,0.5,0.5,,,,
1033,316788985,2024-09-06 21:01:50,2,0.0845,0.08486068,59.39,BTC-27SEP24-50000-C,52651.9,buy,0.2,0.2,,,,
1034,316789159,2024-09-06 21:02:23,3,0.0845,0.08537058,58.88,BTC-27SEP24-50000-C,52689.7,sell,0.3,0.3,,,,
1035,316799189,2024-09-06 22:44:42,0,0.0975,0.09820762,58.77,BTC-27SEP24-50000-C,53791.77,sell,20.0,20.0,,,,
1036,316799190,2024-09-06 22:44:42,1,0.0975,0.09820762,58.77,BTC-27SEP24-50000-C,53791.77,buy,6.0,6.0,,,,
1037,316799191,2024-09-06 22:44:42,1,0.0975,0.09820762,58.77,BTC-27SEP24-50000-C,53791.77,buy,4.0,4.0,,,,
1038,316799405,2024-09-06 22:45:52,1,0.0975,0.0982592,58.66,BTC-27SEP24-50000-C,53803.35,buy,4.4,4.4,,,,
1039,316799406,2024-09-06 22:45:52,1,0.0975,0.0982592,58.66,BTC-27SEP24-50000-C,53803.35,buy,0.1,0.1,,,,
1040,316799407,2024-09-06 22:45:52,1,0.0975,0.0982592,58.66,BTC-27SEP24-50000-C,53803.35,buy,9.3,9.3,,,,
1041,316799411,2024-09-06 22:45:52,1,0.0975,0.0982592,58.66,BTC-27SEP24-50000-C,53803.35,buy,0.1,0.1,,,,
1042,316799412,2024-09-06 22:45:52,1,0.0975,0.0982592,58.66,BTC-27SEP24-50000-C,53803.35,buy,1.1,1.1,,,,
1043,316799413,2024-09-06 22:45:52,1,0.0975,0.0982592,58.66,BTC-27SEP24-50000-C,53803.35,buy,0.1,0.1,,,,
1044,316799584,2024-09-06 22:48:35,1,0.0975,0.09786791,58.67,BTC-27SEP24-50000-C,53803.72,buy,0.2,0.2,,,,
1045,316800149,2024-09-06 22:59:31,2,0.0955,0.0956186,58.9,BTC-27SEP24-50000-C,53619.4,buy,0.8,0.8,,,,
1046,316800312,2024-09-06 23:04:01,0,0.096,0.09616124,58.69,BTC-27SEP24-50000-C,53673.78,buy,13.9,13.9,,,,
1047,316806332,2024-09-07 01:06:58,0,0.099,0.09924882,58.24,BTC-27SEP24-50000-C,53968.75,sell,0.3,0.3,,,,
1048,316810909,2024-09-07 04:40:32,2,0.0975,0.09773937,57.42,BTC-27SEP24-50000-C,53911.17,buy,0.1,0.1,,,,
1049,316828936,2024-09-07 11:14:19,0,0.1035,0.10360019,58.25,BTC-27SEP24-50000-C,54404.24,buy,0.1,0.1,,,,
1050,316828953,2024-09-07 11:15:22,1,0.1035,0.10349283,58.38,BTC-27SEP24-50000-C,54399.05,buy,0.1,0.1,,,,
1051,316828957,2024-09-07 11:16:13,1,0.1035,0.10347105,58.4,BTC-27SEP24-50000-C,54396.7,buy,0.1,0.1,,,,
1052,316828960,2024-09-07 11:16:36,1,0.1035,0.10354015,58.25,BTC-27SEP24-50000-C,54405.96,buy,0.1,0.1,,,,
1053,316828961,2024-09-07 11:16:36,1,0.1035,0.10354015,58.25,BTC-27SEP24-50000-C,54405.96,buy,0.1,0.1,,,,
1054,316829002,2024-09-07 11:22:21,1,0.1035,0.10343649,58.32,BTC-27SEP24-50000-C,54402.43,buy,0.1,0.1,,,,
1055,316829003,2024-09-07 11:22:21,1,0.1035,0.10343649,58.32,BTC-27SEP24-50000-C,54402.43,buy,0.1,0.1,,,,
1056,316829013,2024-09-07 11:22:53,1,0.1035,0.10360324,58.1,BTC-27SEP24-50000-C,54414.34,buy,0.1,0.1,,,,
1057,316829167,2024-09-07 11:38:52,0,0.104,0.10406887,58.25,BTC-27SEP24-50000-C,54445.78,buy,0.2,0.2,,,,
1058,316830527,2024-09-07 12:18:25,2,0.1035,0.1037897,57.8,BTC-27SEP24-50000-C,54430.25,buy,0.1,0.1,,,,
1059,316854150,2024-09-07 22:40:22,2,0.0975,0.09778943,58.55,BTC-27SEP24-50000-C,53914.94,buy,0.5,0.5,,,,
1060,316854151,2024-09-07 22:40:22,3,0.0975,0.09778943,58.55,BTC-27SEP24-50000-C,53914.94,buy,0.5,0.5,,,,
1061,316915010,2024-09-08 23:09:47,0,0.108,0.10770643,60.41,BTC-27SEP24-50000-C,54758.31,sell,1.0,1.0,,,,
1062,316944324,2024-09-09 06:46:43,0,0.109,0.1079202,61.12,BTC-27SEP24-50000-C,54848.65,buy,0.1,0.1,,,,
1063,316996861,2024-09-09 16:44:14,0,0.1265,0.12676741,61.27,BTC-27SEP24-50000-C,56252.82,sell,4.0,4.0,,,,
1064,316996865,2024-09-09 16:44:14,1,0.1265,0.12676741,61.27,BTC-27SEP24-50000-C,56252.82,sell,4.0,4.0,,,,
1065,316996866,2024-09-09 16:44:14,1,0.1265,0.12676741,61.27,BTC-27SEP24-50000-C,56252.82,sell,2.0,2.0,,,,
1066,316999363,2024-09-09 16:59:07,0,0.1295,0.12988296,61.14,BTC-27SEP24-50000-C,56496.43,sell,4.0,4.0,,,,
1067,316999727,2024-09-09 17:00:02,2,0.129,0.12917777,61.08,BTC-27SEP24-50000-C,56463.35,sell,10.0,10.0,,,,
1068,316999797,2024-09-09 17:00:03,3,0.129,0.12917777,62.37,BTC-27SEP24-50000-C,56407.02,sell,1.0,1.0,,,,
1069,317088115,2024-09-10 09:43:21,0,0.138,0.13772566,60.25,BTC-27SEP24-50000-C,57202.35,buy,0.5,0.5,,,,
1070,317181174,2024-09-11 01:42:04,2,0.135,0.13516664,58.39,BTC-27SEP24-50000-C,57114.67,buy,0.1,0.1,,,,
1071,317181506,2024-09-11 01:43:48,3,0.135,0.13549391,57.75,BTC-27SEP24-50000-C,57149.56,buy,0.1,0.1,,,,
1072,317181751,2024-09-11 01:45:24,0,0.1355,0.1356072,58.61,BTC-27SEP24-50000-C,57157.77,buy,0.1,0.1,,,,
1073,317182290,2024-09-11 01:46:40,0,0.1365,0.13667794,58.36,BTC-27SEP24-50000-C,57240.16,buy,0.1,0.1,,,,
1074,317241936,2024-09-11 13:08:15,2,0.1325,0.13229616,59.76,BTC-27SEP24-50000-C,56953.03,sell,0.1,0.1,,,,
1075,317241947,2024-09-11 13:08:21,3,0.1325,0.1322286,59.8,BTC-27SEP24-50000-C,56951.24,sell,0.1,0.1,,,,
1076,317333506,2024-09-12 02:13:58,0,0.1455,0.14645577,57.3,BTC-27SEP24-50000-C,58002.74,buy,10.0,10.0,,,,
1077,317333511,2024-09-12 02:14:05,1,0.1455,0.14624757,57.55,BTC-27SEP24-50000-C,57997.48,buy,10.0,10.0,,,,
1078,317333517,2024-09-12 02:14:09,1,0.1455,0.14619119,57.86,BTC-27SEP24-50000-C,57990.19,buy,10.0,10.0,,,,
1079,317333533,2024-09-12 02:14:13,1,0.1455,0.14625126,57.35,BTC-27SEP24-50000-C,58003.08,buy,10.0,10.0,,,,
1080,317333557,2024-09-12 02:14:18,1,0.1455,0.14627008,57.53,BTC-27SEP24-50000-C,58008.45,buy,3.7,3.7,,,,
1081,317333558,2024-09-12 02:14:18,1,0.1455,0.14627008,57.53,BTC-27SEP24-50000-C,58008.45,buy,0.1,0.1,,,,
1082,317333559,2024-09-12 02:14:18,1,0.1455,0.14627008,57.53,BTC-27SEP24-50000-C,58008.45,buy,0.5,0.5,,,,
1083,317333564,2024-09-12 02:14:19,1,0.1455,0.14624724,57.69,BTC-27SEP24-50000-C,58008.45,buy,5.7,5.7,,,,
1084,317359353,2024-09-12 11:16:18,0,0.146,0.14572382,62.02,BTC-27SEP24-50000-C,57956.32,sell,0.1,0.1,,,,
1085,317359356,2024-09-12 11:16:22,1,0.146,0.14572061,62.03,BTC-27SEP24-50000-C,57956.3,sell,0.1,0.1,,,,
1086,317359357,2024-09-12 11:16:24,1,0.146,0.14571825,62.05,BTC-27SEP24-50000-C,57956.12,sell,0.1,0.1,,,,
1087,317360610,2024-09-12 11:35:18,0,0.1475,0.14728737,62.02,BTC-27SEP24-50000-C,58083.58,sell,0.1,0.1,,,,
1088,317360688,2024-09-12 11:37:00,2,0.147,0.14675861,62.16,BTC-27SEP24-50000-C,58042.04,sell,0.1,0.1,,,,
1089,317361192,2024-09-12 11:55:14,0,0.1475,0.14717606,62.24,BTC-27SEP24-50000-C,58078.65,sell,0.1,0.1,,,,
1090,317362096,2024-09-12 12:18:56,0,0.148,0.1477807,62.04,BTC-27SEP24-50000-C,58121.09,sell,0.1,0.1,,,,
1091,317362149,2024-09-12 12:20:06,2,0.1475,0.14753514,61.6,BTC-27SEP24-50000-C,58105.49,sell,0.1,0.1,,,,
1092,317559765,2024-09-14 01:33:36,0,0.1795,0.17932869,64.94,BTC-27SEP24-50000-C,60590.76,buy,0.3,0.3,,,,
1093,317561015,2024-09-14 02:22:47,2,0.1775,0.17774555,63.1,BTC-27SEP24-50000-C,60460.54,buy,0.3,0.3,,,,
1094,317569754,2024-09-14 06:31:37,2,0.1695,0.17126652,50.71,BTC-27SEP24-50000-C,59998.19,buy,0.5,0.5,,,,
1095,317569783,2024-09-14 06:33:04,0,0.17,0.17117494,55.45,BTC-27SEP24-50000-C,59991.59,buy,0.5,0.5,,,,
1096,317599361,2024-09-14 20:02:52,2,0.169,0.16958993,61.59,BTC-27SEP24-50000-C,59847.5,buy,0.5,0.5,,,,
1097,317928478,2024-09-18 10:31:50,2,0.1675,0.16692029,77.56,BTC-27SEP24-50000-C,59746.07,sell,15.8,15.8,,,,
1098,317928479,2024-09-18 10:31:50,3,0.1675,0.16692029,77.56,BTC-27SEP24-50000-C,59746.07,sell,0.7,0.7,,,,
1099,317928481,2024-09-18 10:31:52,3,0.1675,0.16701219,77.03,BTC-27SEP24-50000-C,59751.28,sell,1.4,1.4,,,,
1100,317928512,2024-09-18 10:32:07,3,0.1675,0.16719294,76.42,BTC-27SEP24-50000-C,59761.72,sell,1.7,1.7,,,,
1101,317928513,2024-09-18 10:32:07,3,0.1675,0.16719294,76.42,BTC-27SEP24-50000-C,59761.72,sell,0.3,0.3,,,,
1102,317928521,2024-09-18 10:32:07,3,0.1675,0.16719294,76.42,BTC-27SEP24-50000-C,59761.72,sell,1.6,1.6,,,,
1103,317928522,2024-09-18 10:32:07,3,0.1675,0.16719294,76.42,BTC-27SEP24-50000-C,59761.72,sell,0.3,0.3,,,,
1104,317928523,2024-09-18 10:32:07,3,0.1675,0.16719294,76.42,BTC-27SEP24-50000-C,59761.72,sell,0.1,0.1,,,,
1105,317928524,2024-09-18 10:32:07,3,0.1675,0.16719294,76.42,BTC-27SEP24-50000-C,59761.72,sell,0.3,0.3,,,,
1106,317928525,2024-09-18 10:32:07,3,0.1675,0.16719294,76.42,BTC-27SEP24-50000-C,59761.72,sell,0.5,0.5,,,,
1107,317928526,2024-09-18 10:32:07,3,0.1675,0.16719294,76.42,BTC-27SEP24-50000-C,59761.72,sell,0.2,0.2,,,,
1108,317928527,2024-09-18 10:32:07,3,0.1675,0.16719294,76.42,BTC-27SEP24-50000-C,59761.72,sell,0.3,0.3,,,,
1109,317928528,2024-09-18 10:32:07,3,0.1675,0.16719294,76.42,BTC-27SEP24-50000-C,59761.72,sell,0.4,0.4,,,,
1110,317928529,2024-09-18 10:32:07,3,0.1675,0.16719294,76.42,BTC-27SEP24-50000-C,59761.72,sell,0.3,0.3,,,,
1111,317928537,2024-09-18 10:32:08,3,0.1675,0.16719294,76.42,BTC-27SEP24-50000-C,59761.72,sell,0.6,0.6,,,,
1112,317928538,2024-09-18 10:32:08,3,0.1675,0.16719294,76.42,BTC-27SEP24-50000-C,59761.72,sell,0.5,0.5,,,,
1113,317928539,2024-09-18 10:32:09,3,0.1675,0.16712405,76.8,BTC-27SEP24-50000-C,59756.44,sell,12.7,12.7,,,,
1114,317928540,2024-09-18 10:32:09,3,0.1675,0.16712405,76.8,BTC-27SEP24-50000-C,59756.44,sell,4.2,4.2,,,,
1115,318133837,2024-09-19 12:04:07,0,0.2065,0.20608612,83.41,BTC-27SEP24-50000-C,62777.84,buy,1.5,1.5,,,,
1116,318342841,2024-09-20 18:07:45,2,0.202,0.20277996,74.4,BTC-27SEP24-50000-C,62565.44,sell,0.9,0.9,,,,
1117,318378073,2024-09-21 08:08:34,0,0.2085,0.20871389,77.15,BTC-27SEP24-50000-C,63083.16,buy,0.1,0.1,,,,
1118,318378074,2024-09-21 08:08:43,1,0.2085,0.20864612,78.86,BTC-27SEP24-50000-C,63078.29,buy,0.1,0.1,,,,
1119,318378075,2024-09-21 08:08:49,1,0.2085,0.2086416,78.97,BTC-27SEP24-50000-C,63077.45,buy,0.1,0.1,,,,
1120,318378076,2024-09-21 08:08:53,1,0.2085,0.2086488,78.86,BTC-27SEP24-50000-C,63077.23,buy,0.1,0.1,,,,
1121,318378077,2024-09-21 08:08:56,1,0.2085,0.20864927,78.68,BTC-27SEP24-50000-C,63077.41,buy,0.1,0.1,,,,
1122,318426448,2024-09-22 17:11:39,2,0.207,0.20656883,99.63,BTC-27SEP24-50000-C,62928.53,buy,0.1,0.1,,,,
1123,318490544,2024-09-23 06:29:05,0,0.215,0.21512572,95.31,BTC-27SEP24-50000-C,63624.2,buy,1.0,1.0,,,,
1124,318717193,2024-09-25 11:39:36,0,0.2165,0.21616692,149.92,BTC-27SEP24-50000-C,63739.01,sell,0.2,0.2,,,,
1125,318930657,2024-09-26 21:21:44,0,0.2305,0.22987611,0.0,BTC-27SEP24-50000-C,65060.64,buy,0.9,0.9,,,,
