trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,combo_id,block_trade_id,amount,combo_trade_id,liquidation
379,216573977,2022-06-02 11:29:45,0,0.205,0.20505083,65.5,BTC-30DEC22-30000-C,30088.3,buy,,,1.0,,
380,216591136,2022-06-02 13:54:48,2,0.204,0.20356892,65.78,BTC-30DEC22-30000-C,29969.4,sell,,,0.2,,
381,216591137,2022-06-02 13:54:48,3,0.204,0.20342736,65.78,BTC-30DEC22-30000-C,29969.4,sell,,,0.1,,
382,216591138,2022-06-02 13:54:48,3,0.204,0.20342736,65.78,BTC-30DEC22-30000-C,29969.4,sell,,,0.2,,
383,216591139,2022-06-02 13:54:48,3,0.204,0.20342736,65.78,BTC-30DEC22-30000-C,29969.4,sell,,,0.2,,
384,216591140,2022-06-02 13:54:48,3,0.204,0.20342736,65.78,BTC-30DEC22-30000-C,29969.4,sell,,,0.1,,
385,216591141,2022-06-02 13:54:48,3,0.204,0.20342736,65.78,BTC-30DEC22-30000-C,29969.4,sell,,,0.1,,
386,216591145,2022-06-02 13:54:49,3,0.204,0.20342736,65.79,BTC-30DEC22-30000-C,29954.16,sell,,,0.1,,
387,216720241,2022-06-03 14:45:52,2,0.195,0.19428685,65.9,BTC-30DEC22-30000-C,29302.73,sell,,,1.0,,
388,216723740,2022-06-03 15:14:32,0,0.1955,0.19456031,66.0,BTC-30DEC22-30000-C,29326.79,sell,,,1.0,,
389,216751303,2022-06-04 05:57:18,0,0.1995,0.19828312,65.91,BTC-30DEC22-30000-C,29656.77,buy,,,0.1,,
390,216751304,2022-06-04 05:57:20,1,0.1995,0.19828641,65.91,BTC-30DEC22-30000-C,29656.78,buy,,,0.2,,
391,216751306,2022-06-04 05:57:21,1,0.1995,0.19828819,65.91,BTC-30DEC22-30000-C,29656.78,buy,,,0.1,,
392,216751309,2022-06-04 05:57:22,1,0.1995,0.19828997,65.91,BTC-30DEC22-30000-C,29656.78,buy,,,0.1,,
393,216751310,2022-06-04 05:57:22,1,0.1995,0.19828997,65.91,BTC-30DEC22-30000-C,29656.84,buy,,,0.1,,
394,216751311,2022-06-04 05:57:22,1,0.1995,0.19828997,65.91,BTC-30DEC22-30000-C,29656.84,buy,,,0.1,,
395,216751312,2022-06-04 05:57:32,1,0.1995,0.19830447,65.91,BTC-30DEC22-30000-C,29656.75,buy,,,0.2,,
396,216751313,2022-06-04 05:57:38,1,0.1995,0.1983074,65.91,BTC-30DEC22-30000-C,29656.72,buy,,,0.2,,
397,216751315,2022-06-04 05:57:40,1,0.1995,0.19831754,65.91,BTC-30DEC22-30000-C,29656.58,buy,,,0.2,,
398,216751319,2022-06-04 05:58:19,1,0.1995,0.19837056,65.91,BTC-30DEC22-30000-C,29656.78,buy,,,0.1,,
399,216751320,2022-06-04 05:58:19,1,0.1995,0.19837056,65.91,BTC-30DEC22-30000-C,29656.78,buy,,,0.1,,
400,216751322,2022-06-04 05:58:35,1,0.1995,0.19839633,65.91,BTC-30DEC22-30000-C,29656.81,buy,,,0.1,,
401,216751323,2022-06-04 05:58:37,1,0.1995,0.1983964,65.91,BTC-30DEC22-30000-C,29656.61,buy,,,0.1,,
402,216751324,2022-06-04 05:58:48,1,0.1995,0.19840694,65.91,BTC-30DEC22-30000-C,29656.19,buy,,,0.1,,
403,216751325,2022-06-04 05:58:49,1,0.1995,0.19840821,65.91,BTC-30DEC22-30000-C,29656.51,buy,,,0.1,,
404,216751326,2022-06-04 05:58:50,1,0.1995,0.1984139,65.91,BTC-30DEC22-30000-C,29656.51,buy,,,0.1,,
405,216753097,2022-06-04 07:46:40,2,0.198,0.19821364,65.31,BTC-30DEC22-30000-C,29666.56,buy,,,2.0,,
406,216764356,2022-06-04 14:21:20,2,0.1955,0.19533971,65.29,BTC-30DEC22-30000-C,29539.76,buy,,,0.1,,
407,216764357,2022-06-04 14:21:20,3,0.1955,0.19537598,65.19,BTC-30DEC22-30000-C,29559.84,buy,,,0.1,,
408,216764363,2022-06-04 14:21:20,3,0.1955,0.19537598,65.19,BTC-30DEC22-30000-C,29559.84,buy,,,0.2,,
409,216764364,2022-06-04 14:21:20,3,0.1955,0.19537598,65.19,BTC-30DEC22-30000-C,29559.84,buy,,,0.6,,
410,216765207,2022-06-04 14:27:18,0,0.198,0.19780869,65.31,BTC-30DEC22-30000-C,29710.73,buy,,,0.1,,
411,216765208,2022-06-04 14:27:18,1,0.198,0.19780869,65.31,BTC-30DEC22-30000-C,29710.73,buy,,,0.2,,
412,216765209,2022-06-04 14:27:18,1,0.198,0.19780869,65.31,BTC-30DEC22-30000-C,29710.73,buy,,,0.1,,
413,216765210,2022-06-04 14:27:18,1,0.198,0.19780869,65.31,BTC-30DEC22-30000-C,29710.73,buy,,,0.1,,
414,216765211,2022-06-04 14:27:18,1,0.198,0.19780869,65.31,BTC-30DEC22-30000-C,29710.73,buy,,,0.2,,
415,216765228,2022-06-04 14:27:20,1,0.198,0.19803766,65.22,BTC-30DEC22-30000-C,29727.74,buy,,,0.1,,
416,216765229,2022-06-04 14:27:20,1,0.198,0.19803766,65.22,BTC-30DEC22-30000-C,29727.74,buy,,,0.1,,
417,216765233,2022-06-04 14:27:20,1,0.198,0.19803766,65.22,BTC-30DEC22-30000-C,29727.74,buy,,,0.1,,
418,216781589,2022-06-05 01:27:21,0,0.199,0.20014223,65.63,BTC-30DEC22-30000-C,29693.86,buy,,,1.0,,
419,216793655,2022-06-05 09:43:50,2,0.1965,0.19664023,65.45,BTC-30DEC22-30000-C,29633.72,buy,,,3.0,,
420,216795947,2022-06-05 11:16:10,0,0.199,0.19632006,66.47,BTC-30DEC22-30000-C,29575.85,buy,,,3.1,,
421,216795948,2022-06-05 11:16:10,1,0.199,0.19632006,66.47,BTC-30DEC22-30000-C,29575.85,sell,,,6.9,,
422,216799582,2022-06-05 13:51:44,0,0.203,0.20055878,67.38,BTC-30DEC22-30000-C,29707.77,buy,,,0.5,,
423,216803399,2022-06-05 15:34:42,0,0.2035,0.20185958,67.02,BTC-30DEC22-30000-C,29820.05,sell,,,0.2,,
424,216856868,2022-06-06 04:46:01,0,0.2185,0.22220476,65.58,BTC-30DEC22-30000-C,31190.41,sell,,,0.5,,
425,216856892,2022-06-06 04:46:26,0,0.22,0.2223378,66.07,BTC-30DEC22-30000-C,31200.61,sell,,,0.5,,
426,216856908,2022-06-06 04:46:55,1,0.22,0.22243617,66.03,BTC-30DEC22-30000-C,31205.95,sell,,,0.5,,
427,216856919,2022-06-06 04:47:14,1,0.22,0.22239747,66.05,BTC-30DEC22-30000-C,31205.15,sell,,,0.5,,
428,216920903,2022-06-06 15:36:13,2,0.2195,0.21757359,65.73,BTC-30DEC22-30000-C,31317.61,buy,,,0.1,,
429,217174646,2022-06-08 05:55:48,2,0.209,0.20649978,66.27,BTC-30DEC22-30000-C,30490.1,buy,,,0.1,,
430,217240354,2022-06-08 21:58:53,2,0.2065,0.20504029,65.79,BTC-30DEC22-30000-C,30411.55,buy,,,0.8,,
431,217254431,2022-06-09 07:08:13,2,0.2035,0.20332002,65.36,BTC-30DEC22-30000-C,30320.09,buy,,,1.0,,
432,217434925,2022-06-10 13:26:17,2,0.1955,0.19554116,66.46,BTC-30DEC22-30000-C,29494.33,sell,,,1.0,,
433,217435862,2022-06-10 13:26:41,2,0.1945,0.1942288,66.59,BTC-30DEC22-30000-C,29386.97,sell,,,0.7,,
434,217435910,2022-06-10 13:26:41,3,0.1945,0.1942288,66.59,BTC-30DEC22-30000-C,29386.97,sell,,,0.3,,
435,217464315,2022-06-10 14:57:17,0,0.1975,0.19595741,66.93,BTC-30DEC22-30000-C,29516.45,buy,,41291,3.3,,
436,217579433,2022-06-11 10:46:13,2,0.185,0.18543608,65.81,BTC-30DEC22-30000-C,28858.67,sell,,,1.0,,
437,217659650,2022-06-11 20:12:43,2,0.182,0.18204788,66.31,BTC-30DEC22-30000-C,28538.73,buy,,,0.3,,
438,217659651,2022-06-11 20:12:44,3,0.182,0.18204788,66.31,BTC-30DEC22-30000-C,28538.73,buy,,,0.2,,
439,217659652,2022-06-11 20:12:44,3,0.182,0.1820479,66.31,BTC-30DEC22-30000-C,28538.73,buy,,,0.2,,
440,217659655,2022-06-11 20:12:45,3,0.182,0.18204845,66.31,BTC-30DEC22-30000-C,28538.9,buy,,,0.2,,
441,217659656,2022-06-11 20:12:45,3,0.182,0.18204845,66.31,BTC-30DEC22-30000-C,28538.9,buy,,,0.1,,
442,217659683,2022-06-11 20:14:13,3,0.182,0.18191801,66.35,BTC-30DEC22-30000-C,28533.15,buy,,,1.0,,
443,217722050,2022-06-12 07:15:07,2,0.166,0.16543608,66.36,BTC-30DEC22-30000-C,27434.69,sell,,,3.0,,
444,217735829,2022-06-12 10:06:19,2,0.165,0.1649099,66.13,BTC-30DEC22-30000-C,27402.81,sell,,,1.0,,
