trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,liquidation,block_trade_id,combo_id,combo_trade_id
2362,306944875,2024-06-30 12:21:58,1,0.06,0.06025061,51.28,BTC-27SEP24-70000-C,61507.41,buy,1.0,1.0,,,,
2363,306947479,2024-06-30 13:49:08,0,0.0615,0.060761,51.86,BTC-27SEP24-70000-C,61565.5,buy,1.0,1.0,,,,
2364,306952710,2024-06-30 15:27:35,2,0.061,0.06103694,51.8,BTC-27SEP24-70000-C,61531.86,sell,0.1,0.1,,,,
2365,306961488,2024-06-30 19:02:21,0,0.0645,0.06377002,52.44,BTC-27SEP24-70000-C,61929.97,buy,1.0,1.0,,,,
2366,306962004,2024-06-30 19:09:34,2,0.064,0.06344258,52.4,BTC-27SEP24-70000-C,61861.0,sell,1.0,1.0,,,,
2367,306986619,2024-07-01 01:01:16,0,0.0695,0.06949304,52.07,BTC-27SEP24-70000-C,62873.55,buy,0.6,0.6,,,,
2368,306993152,2024-07-01 01:29:30,0,0.0725,0.07204144,52.12,BTC-27SEP24-70000-C,63378.85,buy,0.1,0.1,,,,
2369,306995620,2024-07-01 01:59:01,0,0.073,0.07277131,51.82,BTC-27SEP24-70000-C,63547.37,sell,0.1,0.1,,,,
2370,306998539,2024-07-01 02:11:35,2,0.0725,0.07334095,51.29,BTC-27SEP24-70000-C,63522.88,sell,0.1,0.1,,,,
2371,307013411,2024-07-01 06:26:33,2,0.07,0.07098036,50.98,BTC-27SEP24-70000-C,63265.94,sell,6.4,6.4,,,,
2372,307013412,2024-07-01 06:26:33,3,0.07,0.07098036,50.98,BTC-27SEP24-70000-C,63265.94,sell,3.6,3.6,,,,
2373,307013432,2024-07-01 06:27:23,0,0.0705,0.07111097,51.16,BTC-27SEP24-70000-C,63289.22,sell,0.1,0.1,,,,
2374,307013433,2024-07-01 06:27:23,1,0.0705,0.07111097,51.16,BTC-27SEP24-70000-C,63289.22,buy,6.4,6.4,,,,
2375,307013434,2024-07-01 06:27:23,1,0.0705,0.07111097,51.16,BTC-27SEP24-70000-C,63289.22,buy,0.1,0.1,,,,
2376,307013448,2024-07-01 06:27:26,1,0.0705,0.07110748,51.14,BTC-27SEP24-70000-C,63296.03,buy,1.7,1.7,,,,
2377,307013462,2024-07-01 06:27:32,1,0.0705,0.07114993,51.13,BTC-27SEP24-70000-C,63299.31,buy,1.7,1.7,,,,
2378,307020062,2024-07-01 08:13:41,1,0.0705,0.07040241,51.48,BTC-27SEP24-70000-C,63211.52,sell,2.1,2.1,,,,
2379,307020063,2024-07-01 08:13:41,1,0.0705,0.07040241,51.48,BTC-27SEP24-70000-C,63211.52,sell,0.4,0.4,,,,
2380,307020064,2024-07-01 08:13:41,1,0.0705,0.07040241,51.48,BTC-27SEP24-70000-C,63211.52,sell,2.5,2.5,,,,
2381,307023940,2024-07-01 08:46:34,2,0.0675,0.06785463,51.13,BTC-27SEP24-70000-C,62857.87,sell,5.0,5.0,,,,
2382,307033874,2024-07-01 12:05:43,2,0.066,0.06614816,51.14,BTC-27SEP24-70000-C,62692.91,buy,0.1,0.1,,,,
2383,307036444,2024-07-01 13:05:16,0,0.067,0.0668074,51.35,BTC-27SEP24-70000-C,62830.07,sell,0.1,0.1,,,,
2384,307039680,2024-07-01 13:50:31,2,0.0655,0.06565693,51.53,BTC-27SEP24-70000-C,62533.95,sell,0.1,0.1,,,,
2385,307047341,2024-07-01 15:41:43,0,0.068,0.06760764,51.73,BTC-27SEP24-70000-C,62887.96,buy,1.0,1.0,,,,
2386,307053701,2024-07-01 17:06:32,1,0.068,0.06845332,51.38,BTC-27SEP24-70000-C,63021.42,sell,1.5,1.5,,,,
2387,307061134,2024-07-01 18:18:09,0,0.072,0.0720654,51.46,BTC-27SEP24-70000-C,63668.41,buy,0.1,0.1,,,,
2388,307091318,2024-07-02 05:30:02,2,0.0655,0.0657778,50.44,BTC-27SEP24-70000-C,62988.67,sell,0.6,0.6,,,,
2389,307091319,2024-07-02 05:30:02,3,0.0655,0.0657778,50.44,BTC-27SEP24-70000-C,62988.67,buy,1.4,1.4,,,,
2390,307092627,2024-07-02 06:16:02,2,0.064,0.06485916,50.17,BTC-27SEP24-70000-C,62825.6,sell,1.0,1.0,,,,
2391,307094127,2024-07-02 06:54:34,3,0.064,0.06413051,50.35,BTC-27SEP24-70000-C,62777.26,buy,0.1,0.1,,,,
2392,307094137,2024-07-02 06:55:06,0,0.0645,0.06416745,50.6,BTC-27SEP24-70000-C,62780.0,sell,0.2,0.2,,,,
2393,307101167,2024-07-02 08:12:32,2,0.0615,0.06196759,50.12,BTC-27SEP24-70000-C,62379.18,sell,0.1,0.1,,,,
2394,307110771,2024-07-02 11:39:03,0,0.063,0.06325369,50.0,BTC-27SEP24-70000-C,62749.25,sell,0.1,0.1,,,,
2395,307116487,2024-07-02 13:41:49,0,0.066,0.06509541,51.01,BTC-27SEP24-70000-C,62915.27,buy,1.0,1.0,,,,
2396,307121476,2024-07-02 14:12:54,2,0.0615,0.0614128,50.64,BTC-27SEP24-70000-C,62274.23,sell,1.0,1.0,,,,
2397,307121477,2024-07-02 14:12:54,3,0.0615,0.0614128,50.64,BTC-27SEP24-70000-C,62274.23,sell,0.3,0.3,,,,
2398,307121782,2024-07-02 14:15:01,3,0.0615,0.06152554,50.59,BTC-27SEP24-70000-C,62277.88,sell,0.3,0.3,,,,
2399,307121783,2024-07-02 14:15:02,3,0.0615,0.06152554,50.61,BTC-27SEP24-70000-C,62277.88,sell,0.1,0.1,,,,
2400,307121784,2024-07-02 14:15:02,3,0.0615,0.06152554,50.61,BTC-27SEP24-70000-C,62277.88,sell,0.1,0.1,,,,
2401,307121793,2024-07-02 14:15:06,3,0.0615,0.06144041,50.62,BTC-27SEP24-70000-C,62272.19,sell,0.1,0.1,,,,
2402,307121824,2024-07-02 14:15:29,3,0.0615,0.06148999,50.61,BTC-27SEP24-70000-C,62271.76,sell,0.1,0.1,,,,
2403,307125731,2024-07-02 14:28:54,2,0.06,0.06080117,50.02,BTC-27SEP24-70000-C,62266.8,sell,12.5,12.5,,146591,BTC-RR-27SEP24-55000_70000,
2404,307140544,2024-07-02 16:02:21,2,0.0565,0.0565348,49.68,BTC-27SEP24-70000-C,61832.96,sell,1.0,1.0,,,,
2405,307140667,2024-07-02 16:03:45,2,0.056,0.05641548,49.48,BTC-27SEP24-70000-C,61810.76,sell,0.1,0.1,,,,
2406,307140683,2024-07-02 16:03:50,3,0.056,0.05637391,49.51,BTC-27SEP24-70000-C,61802.9,sell,0.2,0.2,,,,
2407,307141262,2024-07-02 16:08:47,3,0.056,0.05623721,49.56,BTC-27SEP24-70000-C,61793.31,sell,1.7,1.7,,,,
2408,307141263,2024-07-02 16:08:47,3,0.056,0.05623721,49.56,BTC-27SEP24-70000-C,61793.31,sell,3.0,3.0,,,,
2409,307141825,2024-07-02 16:13:09,3,0.056,0.05624753,49.49,BTC-27SEP24-70000-C,61810.02,buy,0.1,0.1,,,,
2410,307142246,2024-07-02 16:19:06,2,0.0555,0.05592187,49.32,BTC-27SEP24-70000-C,61781.28,buy,1.0,1.0,,,,
2411,307142388,2024-07-02 16:21:47,3,0.0555,0.05581764,49.35,BTC-27SEP24-70000-C,61787.79,buy,0.1,0.1,,,,
2412,307145001,2024-07-02 17:12:07,3,0.0555,0.05592377,49.18,BTC-27SEP24-70000-C,61861.35,sell,10.0,10.0,,,,
2413,307145002,2024-07-02 17:12:07,3,0.0555,0.05592377,49.18,BTC-27SEP24-70000-C,61861.35,sell,10.0,10.0,,,,
2414,307145003,2024-07-02 17:12:07,3,0.0555,0.05592377,49.18,BTC-27SEP24-70000-C,61861.35,buy,5.0,5.0,,,,
2415,307147045,2024-07-02 17:59:36,0,0.057,0.05673195,49.33,BTC-27SEP24-70000-C,62063.03,buy,5.0,5.0,,,,
2416,307167554,2024-07-03 01:55:10,2,0.0545,0.05502274,48.79,BTC-27SEP24-70000-C,61789.12,sell,0.1,0.1,,,,
2417,307173511,2024-07-03 02:08:16,2,0.053,0.05322258,49.02,BTC-27SEP24-70000-C,61468.83,buy,0.1,0.1,,,,
2418,307184955,2024-07-03 03:24:11,2,0.051,0.05056634,49.66,BTC-27SEP24-70000-C,60900.5,sell,1.0,1.0,,,,
2419,307186938,2024-07-03 03:46:25,2,0.049,0.04993906,48.51,BTC-27SEP24-70000-C,60923.87,sell,0.1,0.1,,,,
2420,307186939,2024-07-03 03:46:25,3,0.049,0.04993906,48.51,BTC-27SEP24-70000-C,60923.87,sell,4.0,4.0,,,,
2421,307186940,2024-07-03 03:46:25,3,0.049,0.04993906,48.51,BTC-27SEP24-70000-C,60923.87,sell,0.7,0.7,,,,
2422,307186941,2024-07-03 03:46:25,2,0.0485,0.04993906,48.23,BTC-27SEP24-70000-C,60923.87,sell,6.8,6.8,,,,
2423,307186942,2024-07-03 03:46:25,3,0.0485,0.04993906,48.23,BTC-27SEP24-70000-C,60923.87,sell,8.0,8.0,,,,
2424,307186943,2024-07-03 03:46:25,3,0.0485,0.04993906,48.23,BTC-27SEP24-70000-C,60923.87,sell,0.7,0.7,,,,
2425,307186944,2024-07-03 03:46:25,3,0.0485,0.04993906,48.23,BTC-27SEP24-70000-C,60923.87,sell,10.0,10.0,,,,
2426,307186945,2024-07-03 03:46:25,3,0.0485,0.04993906,48.23,BTC-27SEP24-70000-C,60923.87,sell,6.6,6.6,,,,
2427,307186946,2024-07-03 03:46:25,3,0.0485,0.04993906,48.23,BTC-27SEP24-70000-C,60923.87,sell,8.6,8.6,,,,
2428,307186947,2024-07-03 03:46:25,3,0.0485,0.04993906,48.23,BTC-27SEP24-70000-C,60923.87,sell,3.0,3.0,,,,
2429,307186954,2024-07-03 03:46:25,3,0.0485,0.04993906,48.23,BTC-27SEP24-70000-C,60923.87,buy,51.5,51.5,,,,
2430,307186984,2024-07-03 03:46:25,3,0.0485,0.04993906,48.23,BTC-27SEP24-70000-C,60923.87,buy,9.0,9.0,,,,
2431,307187019,2024-07-03 03:46:27,0,0.049,0.04993858,48.51,BTC-27SEP24-70000-C,60923.85,sell,4.0,4.0,,,,
2432,307187022,2024-07-03 03:46:28,1,0.049,0.04991499,48.51,BTC-27SEP24-70000-C,60923.77,sell,4.0,4.0,,,,
2433,307187023,2024-07-03 03:46:29,1,0.049,0.04989116,48.51,BTC-27SEP24-70000-C,60923.77,sell,4.0,4.0,,,,
2434,307187025,2024-07-03 03:46:31,1,0.049,0.04984631,48.52,BTC-27SEP24-70000-C,60923.64,sell,4.0,4.0,,,,
2435,307187026,2024-07-03 03:46:32,1,0.049,0.04982194,48.52,BTC-27SEP24-70000-C,60923.74,sell,4.0,4.0,,,,
2436,307187031,2024-07-03 03:46:34,1,0.049,0.0497571,48.52,BTC-27SEP24-70000-C,60923.9,sell,4.0,4.0,,,,
2437,307187042,2024-07-03 03:46:43,1,0.049,0.04958516,48.53,BTC-27SEP24-70000-C,60920.76,sell,4.0,4.0,,,,
2438,307187057,2024-07-03 03:46:45,1,0.049,0.04956475,48.53,BTC-27SEP24-70000-C,60912.25,sell,1.0,1.0,,,,
2439,307187058,2024-07-03 03:46:45,1,0.049,0.04956475,48.53,BTC-27SEP24-70000-C,60912.25,sell,3.0,3.0,,,,
2440,307187063,2024-07-03 03:46:47,2,0.0485,0.04951623,48.29,BTC-27SEP24-70000-C,60907.06,buy,5.2,5.2,,,,
2441,307190183,2024-07-03 04:20:23,2,0.0475,0.0476014,48.13,BTC-27SEP24-70000-C,60810.18,sell,0.1,0.1,,,,
2442,307197790,2024-07-03 06:20:30,0,0.049,0.04901975,48.39,BTC-27SEP24-70000-C,61050.46,sell,0.5,0.5,,,,
2443,307197791,2024-07-03 06:20:40,1,0.049,0.04902788,48.39,BTC-27SEP24-70000-C,61054.09,sell,1.0,1.0,,,,
2444,307199258,2024-07-03 06:39:45,2,0.0485,0.04850817,48.23,BTC-27SEP24-70000-C,61004.66,buy,2.0,2.0,,,,
2445,307200337,2024-07-03 07:04:20,3,0.0485,0.04785565,48.48,BTC-27SEP24-70000-C,60916.46,buy,1.0,1.0,,,,
2446,307201985,2024-07-03 07:34:42,2,0.0475,0.04783528,47.98,BTC-27SEP24-70000-C,60896.96,buy,2.5,2.5,,,,
2447,307209607,2024-07-03 08:54:55,2,0.047,0.04609923,48.56,BTC-27SEP24-70000-C,60584.19,buy,0.5,0.5,,,,
2448,307222365,2024-07-03 10:26:15,2,0.044,0.0437632,48.29,BTC-27SEP24-70000-C,60118.29,buy,0.1,0.1,,,,
2449,307233331,2024-07-03 11:48:33,0,0.0465,0.04573864,49.28,BTC-27SEP24-70000-C,60280.46,buy,0.2,0.2,,,,
2450,307241895,2024-07-03 12:50:08,2,0.045,0.0454888,49.11,BTC-27SEP24-70000-C,59961.62,sell,7.9,7.9,,,,
2451,307242019,2024-07-03 12:50:21,2,0.0445,0.04529948,48.92,BTC-27SEP24-70000-C,59930.95,sell,4.0,4.0,,,,
2452,307242020,2024-07-03 12:50:21,2,0.044,0.04529948,48.64,BTC-27SEP24-70000-C,59930.95,sell,10.0,10.0,,,,
2453,307242021,2024-07-03 12:50:21,3,0.044,0.04529948,48.64,BTC-27SEP24-70000-C,59930.95,sell,2.6,2.6,,,,
2454,307242022,2024-07-03 12:50:21,3,0.044,0.04529948,48.64,BTC-27SEP24-70000-C,59930.95,sell,10.0,10.0,,,,
2455,307242023,2024-07-03 12:50:21,3,0.044,0.04529948,48.64,BTC-27SEP24-70000-C,59930.95,sell,2.0,2.0,,,,
2456,307242024,2024-07-03 12:50:21,3,0.044,0.04529948,48.64,BTC-27SEP24-70000-C,59930.95,sell,10.0,10.0,,,,
2457,307242025,2024-07-03 12:50:21,3,0.044,0.04529948,48.64,BTC-27SEP24-70000-C,59930.95,sell,6.5,6.5,,,,
2458,307242026,2024-07-03 12:50:21,3,0.044,0.04529948,48.64,BTC-27SEP24-70000-C,59930.95,buy,5.2,5.2,,,,
2459,307242027,2024-07-03 12:50:21,3,0.044,0.04529948,48.64,BTC-27SEP24-70000-C,59930.95,buy,47.6,47.6,,,,
2460,307242028,2024-07-03 12:50:21,3,0.044,0.04529948,48.64,BTC-27SEP24-70000-C,59930.95,buy,52.1,52.1,,,,
2461,307242042,2024-07-03 12:50:22,0,0.0445,0.04529948,48.93,BTC-27SEP24-70000-C,59929.43,sell,4.0,4.0,,,,
2462,307242371,2024-07-03 12:50:44,2,0.044,0.04489402,48.79,BTC-27SEP24-70000-C,59884.91,sell,4.0,4.0,,,,
2463,307242372,2024-07-03 12:50:44,3,0.044,0.04489402,48.79,BTC-27SEP24-70000-C,59884.91,sell,3.1,3.1,,,,
2464,307243875,2024-07-03 12:57:23,2,0.0435,0.04430685,48.25,BTC-27SEP24-70000-C,59976.66,buy,0.1,0.1,,,,
2465,307272641,2024-07-03 16:22:23,0,0.045,0.0446491,48.1,BTC-27SEP24-70000-C,60340.07,buy,0.1,0.1,,,,
2466,307288383,2024-07-03 19:22:52,2,0.0425,0.042518,48.08,BTC-27SEP24-70000-C,59870.73,buy,0.5,0.5,,,,
2467,307288670,2024-07-03 19:23:10,3,0.0425,0.0423394,48.19,BTC-27SEP24-70000-C,59833.03,buy,0.5,0.5,,,,
2468,307288803,2024-07-03 19:23:26,0,0.043,0.04272454,48.26,BTC-27SEP24-70000-C,59904.47,buy,0.5,0.5,,,,
2469,307291647,2024-07-03 19:46:35,0,0.0435,0.04318651,48.72,BTC-27SEP24-70000-C,59866.15,buy,0.7,0.7,,,,
2470,307292260,2024-07-03 19:51:51,1,0.0435,0.0430439,48.86,BTC-27SEP24-70000-C,59810.41,buy,2.3,2.3,,,,
2471,307301621,2024-07-03 21:08:29,1,0.0435,0.04346808,49.34,BTC-27SEP24-70000-C,59691.9,sell,0.7,0.7,,,,
2472,307302688,2024-07-03 21:15:23,0,0.044,0.04387737,49.46,BTC-27SEP24-70000-C,59779.44,buy,0.1,0.1,,,,
2473,307303475,2024-07-03 21:31:10,0,0.0445,0.04435332,49.51,BTC-27SEP24-70000-C,59861.41,buy,0.1,0.1,,,,
2474,307303476,2024-07-03 21:31:10,1,0.0445,0.04435332,49.51,BTC-27SEP24-70000-C,59861.41,buy,0.1,0.1,,,,
2475,307303963,2024-07-03 21:36:15,0,0.045,0.04504932,49.4,BTC-27SEP24-70000-C,60002.77,buy,0.1,0.1,,,,
2476,307305321,2024-07-03 21:55:35,0,0.046,0.04604231,49.33,BTC-27SEP24-70000-C,60236.46,buy,0.1,0.1,,,,
2477,307306526,2024-07-03 22:21:35,2,0.045,0.04542263,49.06,BTC-27SEP24-70000-C,60141.21,sell,0.1,0.1,,,,
2478,307307136,2024-07-03 22:46:10,0,0.046,0.04593126,49.23,BTC-27SEP24-70000-C,60292.5,sell,0.8,0.8,,,,
2479,307307998,2024-07-03 23:23:37,2,0.0455,0.04576181,48.97,BTC-27SEP24-70000-C,60266.07,sell,0.3,0.3,,,,
2480,307320701,2024-07-04 01:49:14,2,0.041,0.04120467,49.31,BTC-27SEP24-70000-C,59195.8,sell,0.1,0.1,,,,
2481,307320861,2024-07-04 01:49:54,3,0.041,0.04119109,49.31,BTC-27SEP24-70000-C,59200.41,buy,0.1,0.1,,,,
2482,307321269,2024-07-04 01:52:18,3,0.041,0.04119679,49.34,BTC-27SEP24-70000-C,59192.33,buy,0.1,0.1,,,,
2483,307321876,2024-07-04 01:53:59,2,0.0405,0.04059425,49.43,BTC-27SEP24-70000-C,59045.94,buy,0.1,0.1,,,,
2484,307322870,2024-07-04 01:54:26,2,0.04,0.04004267,49.49,BTC-27SEP24-70000-C,58906.99,sell,0.1,0.1,,,,
2485,307323029,2024-07-04 01:54:32,3,0.04,0.03998253,49.45,BTC-27SEP24-70000-C,58944.45,buy,0.1,0.1,,,,
2486,307323553,2024-07-04 01:54:59,3,0.04,0.03973472,49.64,BTC-27SEP24-70000-C,58870.33,buy,0.1,0.1,,,,
2487,307329311,2024-07-04 01:58:11,2,0.0395,0.03945562,49.81,BTC-27SEP24-70000-C,58706.13,sell,1.9,1.9,,,,
2488,307329312,2024-07-04 01:58:11,3,0.0395,0.03945562,49.81,BTC-27SEP24-70000-C,58706.13,buy,5.7,5.7,,,,
2489,307329313,2024-07-04 01:58:11,3,0.0395,0.03945562,49.81,BTC-27SEP24-70000-C,58706.13,buy,1.5,1.5,,,,
2490,307329344,2024-07-04 01:58:11,3,0.0395,0.03945562,49.81,BTC-27SEP24-70000-C,58706.13,buy,0.3,0.3,,,,
2491,307329601,2024-07-04 01:58:36,3,0.0395,0.03930208,49.9,BTC-27SEP24-70000-C,58672.01,buy,0.1,0.1,,,,
2492,307329659,2024-07-04 01:58:41,3,0.0395,0.03938812,49.87,BTC-27SEP24-70000-C,58683.48,buy,0.1,0.1,,,,
2493,307329660,2024-07-04 01:58:41,3,0.0395,0.03938812,49.87,BTC-27SEP24-70000-C,58683.48,buy,0.1,0.1,,,,
2494,307329665,2024-07-04 01:58:41,3,0.0395,0.03938812,49.87,BTC-27SEP24-70000-C,58683.48,buy,0.1,0.1,,,,
2495,307329670,2024-07-04 01:58:41,3,0.0395,0.03938812,49.87,BTC-27SEP24-70000-C,58683.48,buy,0.2,0.2,,,,
2496,307337329,2024-07-04 02:07:12,2,0.039,0.03882789,50.1,BTC-27SEP24-70000-C,58484.06,buy,9.0,9.0,,,,
2497,307337390,2024-07-04 02:07:12,3,0.039,0.03882789,50.02,BTC-27SEP24-70000-C,58514.61,buy,5.4,5.4,,,,
2498,307337394,2024-07-04 02:07:12,3,0.039,0.03880259,50.02,BTC-27SEP24-70000-C,58514.61,buy,0.1,0.1,,,,
2499,307337398,2024-07-04 02:07:12,3,0.039,0.03880259,50.02,BTC-27SEP24-70000-C,58514.61,buy,0.1,0.1,,,,
2500,307337402,2024-07-04 02:07:13,3,0.039,0.03880259,50.02,BTC-27SEP24-70000-C,58514.61,buy,3.2,3.2,,,,
2501,307337414,2024-07-04 02:07:13,3,0.039,0.03880259,50.02,BTC-27SEP24-70000-C,58514.61,buy,0.3,0.3,,,,
2502,307337472,2024-07-04 02:07:14,3,0.039,0.03881036,50.02,BTC-27SEP24-70000-C,58560.91,buy,0.9,0.9,,,,
2503,307337775,2024-07-04 02:08:01,3,0.039,0.03918312,49.86,BTC-27SEP24-70000-C,58555.76,sell,9.0,9.0,,,,
2504,307342865,2024-07-04 02:36:37,0,0.041,0.04086321,50.13,BTC-27SEP24-70000-C,58887.41,buy,1.1,1.1,,,,
2505,307350580,2024-07-04 04:24:05,1,0.041,0.04109835,50.22,BTC-27SEP24-70000-C,58800.88,buy,0.1,0.1,,,,
2506,307351979,2024-07-04 04:34:38,0,0.0415,0.041442,50.32,BTC-27SEP24-70000-C,58867.64,buy,0.2,0.2,,,,
2507,307351999,2024-07-04 04:34:41,1,0.0415,0.04147099,50.28,BTC-27SEP24-70000-C,58878.11,buy,4.6,4.6,,,,
2508,307352009,2024-07-04 04:34:48,1,0.0415,0.04149221,50.29,BTC-27SEP24-70000-C,58877.86,buy,0.1,0.1,,,,
2509,307352011,2024-07-04 04:34:50,1,0.0415,0.04150864,50.28,BTC-27SEP24-70000-C,58879.87,buy,0.1,0.1,,,,
2510,307353573,2024-07-04 05:03:13,2,0.041,0.04154124,49.94,BTC-27SEP24-70000-C,58903.86,sell,0.1,0.1,,,,
2511,307354235,2024-07-04 05:19:18,0,0.0425,0.04190092,50.86,BTC-27SEP24-70000-C,58874.75,sell,0.1,0.1,,,,
2512,307354268,2024-07-04 05:20:32,2,0.042,0.04184277,50.63,BTC-27SEP24-70000-C,58857.89,sell,0.1,0.1,,,,
2513,307354302,2024-07-04 05:21:42,3,0.042,0.0419639,50.59,BTC-27SEP24-70000-C,58867.83,sell,0.1,0.1,,,,
2514,307354509,2024-07-04 05:27:17,0,0.043,0.04214509,51.15,BTC-27SEP24-70000-C,58880.69,buy,0.5,0.5,,,,
2515,307355138,2024-07-04 05:33:17,2,0.0425,0.04229041,50.75,BTC-27SEP24-70000-C,58922.38,buy,0.2,0.2,,,,
2516,307355239,2024-07-04 05:33:21,3,0.0425,0.04233475,50.72,BTC-27SEP24-70000-C,58927.54,buy,0.3,0.3,,,,
2517,307356364,2024-07-04 05:48:34,3,0.0425,0.04182815,50.98,BTC-27SEP24-70000-C,58835.75,buy,0.9,0.9,,,,
2518,307356365,2024-07-04 05:48:34,3,0.0425,0.04182815,50.98,BTC-27SEP24-70000-C,58835.75,buy,4.7,4.7,,,,
2519,307356366,2024-07-04 05:48:34,3,0.0425,0.04182815,50.98,BTC-27SEP24-70000-C,58835.75,buy,3.4,3.4,,,,
2520,307356375,2024-07-04 05:48:36,3,0.0425,0.04183962,50.98,BTC-27SEP24-70000-C,58837.17,buy,1.9,1.9,,,,
2521,307359268,2024-07-04 06:28:08,2,0.0415,0.04158231,50.8,BTC-27SEP24-70000-C,58684.93,buy,9.4,9.4,,,,
2522,307359352,2024-07-04 06:29:23,3,0.0415,0.04146652,50.84,BTC-27SEP24-70000-C,58671.1,buy,0.9,0.9,,,,
2523,307366504,2024-07-04 07:32:52,2,0.0405,0.04051903,50.9,BTC-27SEP24-70000-C,58467.02,sell,1.0,1.0,,,,
2524,307367105,2024-07-04 07:35:45,2,0.04,0.04029837,50.74,BTC-27SEP24-70000-C,58417.35,buy,5.0,5.0,,,,
2525,307367206,2024-07-04 07:36:04,3,0.04,0.04033518,50.74,BTC-27SEP24-70000-C,58419.31,buy,5.0,5.0,,,,
2526,307367726,2024-07-04 07:37:44,0,0.041,0.04097137,50.91,BTC-27SEP24-70000-C,58584.31,buy,5.0,5.0,,,,
2527,307370070,2024-07-04 07:48:43,2,0.04,0.03973817,50.95,BTC-27SEP24-70000-C,58343.65,buy,5.0,5.0,,,,
2528,307387717,2024-07-04 08:48:02,2,0.038,0.03811816,51.86,BTC-27SEP24-70000-C,57538.08,sell,5.0,5.0,,,,
2529,307387803,2024-07-04 08:48:29,3,0.038,0.03816974,51.84,BTC-27SEP24-70000-C,57544.21,sell,5.0,5.0,,,,
2530,307389040,2024-07-04 08:52:42,2,0.0375,0.0377416,51.87,BTC-27SEP24-70000-C,57412.21,sell,0.1,0.1,,,,
2531,307389041,2024-07-04 08:52:42,3,0.0375,0.0377416,51.87,BTC-27SEP24-70000-C,57412.21,buy,4.9,4.9,,,,
2532,307399542,2024-07-04 09:20:54,2,0.037,0.03682005,52.32,BTC-27SEP24-70000-C,57145.74,buy,0.1,0.1,,,,
2533,307400616,2024-07-04 09:22:58,2,0.0365,0.03650275,52.32,BTC-27SEP24-70000-C,57020.38,sell,0.2,0.2,,,,
2534,307401429,2024-07-04 09:23:19,0,0.0375,0.03727022,52.41,BTC-27SEP24-70000-C,57258.64,sell,1.1,1.1,,,,
2535,307403358,2024-07-04 09:29:17,0,0.0395,0.038864,53.12,BTC-27SEP24-70000-C,57456.31,buy,0.1,0.1,,,,
2536,307403376,2024-07-04 09:29:18,1,0.0395,0.03886797,53.08,BTC-27SEP24-70000-C,57467.74,buy,2.4,2.4,,,,
2537,307406418,2024-07-04 09:43:35,0,0.0401,0.0403474,52.78,BTC-27SEP24-70000-C,57724.93,sell,1.0,1.0,,,BTC-CS-27SEP24-65000_70000,307406417
2538,307411101,2024-07-04 10:14:20,2,0.039,0.03940993,52.55,BTC-27SEP24-70000-C,57518.0,sell,0.9,0.9,,,,
2539,307411102,2024-07-04 10:14:20,3,0.039,0.03940993,52.55,BTC-27SEP24-70000-C,57518.0,buy,0.3,0.3,,,,
2540,307411802,2024-07-04 10:19:07,2,0.0385,0.0389906,52.44,BTC-27SEP24-70000-C,57448.62,sell,0.9,0.9,,,,
2541,307411803,2024-07-04 10:19:07,3,0.0385,0.0389906,52.44,BTC-27SEP24-70000-C,57448.62,sell,0.1,0.1,,,,
2542,307411804,2024-07-04 10:19:07,3,0.0385,0.0389906,52.44,BTC-27SEP24-70000-C,57448.62,buy,4.0,4.0,,,,
2543,307411805,2024-07-04 10:19:07,3,0.0385,0.0389906,52.44,BTC-27SEP24-70000-C,57448.62,buy,0.1,0.1,,,,
2544,307411807,2024-07-04 10:19:08,3,0.0385,0.03902402,52.44,BTC-27SEP24-70000-C,57440.94,buy,0.6,0.6,,,,
2545,307411810,2024-07-04 10:19:11,3,0.0385,0.0389689,52.46,BTC-27SEP24-70000-C,57438.8,buy,0.2,0.2,,,,
2546,307411814,2024-07-04 10:19:12,3,0.0385,0.03898622,52.46,BTC-27SEP24-70000-C,57440.9,buy,0.1,0.1,,,,
2547,307411832,2024-07-04 10:19:15,3,0.0385,0.0390411,52.41,BTC-27SEP24-70000-C,57455.55,buy,4.0,4.0,,,,
2548,307414428,2024-07-04 10:43:20,0,0.039,0.03932352,52.32,BTC-27SEP24-70000-C,57569.74,buy,0.1,0.1,,,,
2549,307414936,2024-07-04 10:47:06,0,0.0395,0.03975764,52.31,BTC-27SEP24-70000-C,57702.33,buy,0.1,0.1,,,,
2550,307414937,2024-07-04 10:47:06,1,0.0395,0.03975764,52.31,BTC-27SEP24-70000-C,57702.33,buy,0.1,0.1,,,,
2551,307414938,2024-07-04 10:47:06,1,0.0395,0.03975764,52.31,BTC-27SEP24-70000-C,57702.33,buy,0.1,0.1,,,,
2552,307416642,2024-07-04 10:58:00,0,0.04,0.04054181,52.15,BTC-27SEP24-70000-C,57879.19,sell,0.4,0.4,,,,
2553,307417156,2024-07-04 11:02:38,1,0.04,0.04041791,52.2,BTC-27SEP24-70000-C,57858.89,sell,0.4,0.4,,,,
2554,307418936,2024-07-04 11:16:45,2,0.0395,0.03977909,52.1,BTC-27SEP24-70000-C,57792.48,sell,0.6,0.6,,,,
2555,307421847,2024-07-04 11:52:24,3,0.0395,0.03926416,52.09,BTC-27SEP24-70000-C,57782.03,buy,0.1,0.1,,,,
