trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_id,combo_id,combo_trade_id
1,324569306,2024-11-08 00:16:30,1,0.0255,0.02558529,55.37,BTC-31JAN25-102000-C,76176.7,buy,0.1,0.1,,,
2,324569307,2024-11-08 00:16:30,1,0.0255,0.02558529,55.37,BTC-31JAN25-102000-C,76176.7,buy,0.9,0.9,,,
3,324593672,2024-11-08 04:08:53,2,0.024,0.0246307,54.77,BTC-31JAN25-102000-C,75913.63,sell,0.1,0.1,,,
4,324645822,2024-11-08 08:49:41,2,0.0225,0.02299017,53.71,BTC-31JAN25-102000-C,75903.76,buy,0.1,0.1,,,
5,324666877,2024-11-08 11:24:54,3,0.0225,0.02298316,53.18,BTC-31JAN25-102000-C,76243.94,sell,2.1,2.1,,,
6,324666878,2024-11-08 11:24:54,3,0.0225,0.02298316,53.18,BTC-31JAN25-102000-C,76243.94,sell,6.0,6.0,,,
7,324666879,2024-11-08 11:24:54,3,0.0225,0.02298316,53.18,BTC-31JAN25-102000-C,76243.94,sell,3.3,3.3,,,
8,324666880,2024-11-08 11:24:54,3,0.0225,0.02298316,53.18,BTC-31JAN25-102000-C,76243.94,sell,8.7,8.7,,,
9,324666881,2024-11-08 11:24:54,3,0.0225,0.02298316,53.18,BTC-31JAN25-102000-C,76243.94,sell,0.1,0.1,,,
10,324666891,2024-11-08 11:24:54,3,0.0225,0.02298316,53.18,BTC-31JAN25-102000-C,76243.94,buy,0.5,0.5,,,
11,324666893,2024-11-08 11:24:54,3,0.0225,0.02298316,53.18,BTC-31JAN25-102000-C,76243.94,buy,12.0,12.0,,,
12,324666915,2024-11-08 11:25:07,3,0.0225,0.02296689,53.18,BTC-31JAN25-102000-C,76243.92,buy,15.0,15.0,,,
13,324671754,2024-11-08 12:24:40,0,0.023,0.02247191,53.83,BTC-31JAN25-102000-C,76069.6,buy,0.1,0.1,,,
14,324692509,2024-11-08 14:54:44,2,0.0225,0.02242329,53.71,BTC-31JAN25-102000-C,75894.24,buy,1.0,1.0,,,
15,324692510,2024-11-08 14:54:44,3,0.0225,0.02242329,53.71,BTC-31JAN25-102000-C,75894.24,buy,3.0,3.0,,,
16,324725377,2024-11-08 17:34:13,0,0.0235,0.02323126,54.19,BTC-31JAN25-102000-C,76151.64,buy,1.3,1.3,,,
17,324757178,2024-11-08 20:48:59,1,0.0235,0.02429649,53.41,BTC-31JAN25-102000-C,76648.77,sell,0.1,0.1,,,
18,324767423,2024-11-08 22:02:38,1,0.0235,0.02402604,53.61,BTC-31JAN25-102000-C,76536.21,sell,0.1,0.1,,,
19,324767627,2024-11-08 22:05:08,0,0.024,0.02420914,53.83,BTC-31JAN25-102000-C,76630.63,buy,0.1,0.1,,,
20,324843779,2024-11-10 00:20:21,0,0.0245,0.024469,54.25,BTC-31JAN25-102000-C,76746.9,buy,0.1,0.1,,,
21,324843826,2024-11-10 00:20:39,1,0.0245,0.02442863,54.29,BTC-31JAN25-102000-C,76723.82,sell,1.6,1.6,,,
22,324843827,2024-11-10 00:20:39,1,0.0245,0.02442863,54.29,BTC-31JAN25-102000-C,76723.82,sell,0.3,0.3,,,
23,324843861,2024-11-10 00:20:42,1,0.0245,0.02440438,54.3,BTC-31JAN25-102000-C,76709.55,sell,0.3,0.3,,,
24,324843949,2024-11-10 00:20:47,1,0.0245,0.02438645,54.33,BTC-31JAN25-102000-C,76704.85,sell,1.6,1.6,,,
25,324843950,2024-11-10 00:20:47,1,0.0245,0.02438645,54.33,BTC-31JAN25-102000-C,76704.85,sell,0.3,0.3,,,
26,324843974,2024-11-10 00:20:57,1,0.0245,0.02435887,54.36,BTC-31JAN25-102000-C,76689.3,sell,0.3,0.3,,,
27,324844010,2024-11-10 00:20:58,1,0.0245,0.02435967,54.36,BTC-31JAN25-102000-C,76688.22,sell,3.5,3.5,,,
28,324851730,2024-11-10 02:03:59,1,0.0245,0.02419009,54.34,BTC-31JAN25-102000-C,76740.59,buy,0.1,0.1,,,
29,324853780,2024-11-10 02:19:25,0,0.025,0.02530065,54.03,BTC-31JAN25-102000-C,77277.86,buy,0.1,0.1,,,
30,324867520,2024-11-10 04:33:12,0,0.0255,0.02546099,53.83,BTC-31JAN25-102000-C,77473.67,buy,0.1,0.1,,,
31,324929850,2024-11-10 06:05:29,0,0.03,0.03061776,54.34,BTC-31JAN25-102000-C,78992.45,sell,0.1,0.1,,,
32,324930546,2024-11-10 06:07:33,0,0.0305,0.03072159,54.6,BTC-31JAN25-102000-C,79055.19,buy,0.1,0.1,,,
33,325004601,2024-11-10 12:48:31,2,0.029,0.02960167,52.88,BTC-31JAN25-102000-C,79408.37,sell,0.2,0.2,,,
34,325008283,2024-11-10 13:15:40,0,0.0305,0.03010487,53.49,BTC-31JAN25-102000-C,79617.55,sell,0.2,0.2,,,
35,325008376,2024-11-10 13:16:49,1,0.0305,0.03019764,53.44,BTC-31JAN25-102000-C,79644.24,sell,0.1,0.1,,,
36,325215337,2024-11-11 07:04:37,0,0.033,0.0332286,53.05,BTC-31JAN25-102000-C,80915.07,buy,0.5,0.5,,,
37,325233106,2024-11-11 08:28:44,0,0.0335,0.03373134,52.99,BTC-31JAN25-102000-C,81154.13,buy,0.8,0.8,,,
38,325369828,2024-11-11 16:18:49,0,0.048,0.04707467,55.34,BTC-31JAN25-102000-C,84744.78,buy,0.3,0.3,,,
39,325402504,2024-11-11 18:02:32,2,0.0455,0.04561773,54.61,BTC-31JAN25-102000-C,84519.64,sell,0.1,0.1,,,
40,325439139,2024-11-11 19:18:01,0,0.051,0.05105803,54.93,BTC-31JAN25-102000-C,86018.32,buy,1.0,1.0,,,
41,325439140,2024-11-11 19:18:01,1,0.051,0.05105803,54.93,BTC-31JAN25-102000-C,86018.32,buy,0.1,0.1,,,
42,325439872,2024-11-11 19:20:01,0,0.052,0.05178695,55.1,BTC-31JAN25-102000-C,86228.16,buy,1.0,1.0,,,
43,325447819,2024-11-11 19:36:26,0,0.054,0.05329467,55.67,BTC-31JAN25-102000-C,86512.95,buy,1.5,1.5,,,
44,325530239,2024-11-11 22:24:10,0,0.0585,0.05865395,58.0,BTC-31JAN25-102000-C,86766.04,buy,5.0,5.0,,,
45,325589948,2024-11-12 00:04:37,0,0.067,0.06627343,59.36,BTC-31JAN25-102000-C,88317.85,buy,0.1,0.1,,,
46,325604545,2024-11-12 00:26:51,2,0.0645,0.06463584,59.12,BTC-31JAN25-102000-C,87790.5,buy,0.1,0.1,,,
47,325649507,2024-11-12 02:37:19,2,0.062,0.06232123,57.49,BTC-31JAN25-102000-C,87890.98,sell,0.1,0.1,,,
48,325694698,2024-11-12 05:31:24,0,0.066,0.06638018,57.69,BTC-31JAN25-102000-C,88704.11,buy,0.1,0.1,,,
49,325694751,2024-11-12 05:31:32,1,0.066,0.06644008,57.66,BTC-31JAN25-102000-C,88723.92,buy,0.1,0.1,,,
50,325694789,2024-11-12 05:31:34,1,0.066,0.06648062,57.65,BTC-31JAN25-102000-C,88735.59,buy,0.1,0.1,,,
51,325694801,2024-11-12 05:31:35,1,0.066,0.06648062,57.65,BTC-31JAN25-102000-C,88735.59,buy,0.1,0.1,,,
52,325703674,2024-11-12 06:29:23,2,0.065,0.0652141,57.31,BTC-31JAN25-102000-C,88621.56,sell,0.1,0.1,,,
53,325784603,2024-11-12 10:10:16,2,0.063,0.06269879,58.03,BTC-31JAN25-102000-C,87710.1,buy,0.1,0.1,,,
54,325784604,2024-11-12 10:10:16,3,0.063,0.06269879,58.03,BTC-31JAN25-102000-C,87710.1,buy,0.9,0.9,,,
55,325827607,2024-11-12 11:03:40,2,0.059,0.05860816,57.3,BTC-31JAN25-102000-C,86941.23,sell,1.7,1.7,,,
56,325921985,2024-11-12 14:02:55,2,0.0585,0.05829457,57.95,BTC-31JAN25-102000-C,86461.26,buy,3.0,3.0,,,
57,326170271,2024-11-13 02:27:17,2,0.056,0.05612285,55.71,BTC-31JAN25-102000-C,87578.53,buy,0.1,0.1,,,
58,326218919,2024-11-13 05:54:31,2,0.054,0.05410971,56.12,BTC-31JAN25-102000-C,86836.45,sell,0.1,0.1,,,
59,326235342,2024-11-13 07:29:47,0,0.0555,0.05495648,56.16,BTC-31JAN25-102000-C,87250.38,buy,0.1,0.1,,,
60,326266347,2024-11-13 11:01:55,2,0.055,0.05510858,55.15,BTC-31JAN25-102000-C,87625.55,buy,0.1,0.1,,,
61,326342135,2024-11-13 14:39:08,0,0.071,0.07093841,58.38,BTC-31JAN25-102000-C,90441.9,buy,0.1,0.1,,,
62,326342795,2024-11-13 14:39:55,0,0.0725,0.07169279,58.71,BTC-31JAN25-102000-C,90608.09,buy,0.4,0.4,,,
63,326358361,2024-11-13 14:56:08,0,0.0775,0.07720217,59.02,BTC-31JAN25-102000-C,91620.86,sell,0.3,0.3,,,
64,326379685,2024-11-13 15:24:59,0,0.078,0.0779297,58.78,BTC-31JAN25-102000-C,91941.17,buy,0.1,0.1,,,
65,326395254,2024-11-13 15:47:28,0,0.08,0.07989414,58.71,BTC-31JAN25-102000-C,92586.32,sell,0.2,0.2,,,
66,326411443,2024-11-13 16:11:30,0,0.083,0.08262488,59.1,BTC-31JAN25-102000-C,93022.36,sell,0.1,0.1,,,
67,326413187,2024-11-13 16:12:40,0,0.0845,0.0836107,59.44,BTC-31JAN25-102000-C,93254.49,buy,7.4,7.4,,,
68,326471762,2024-11-13 17:51:44,2,0.077,0.07730337,57.57,BTC-31JAN25-102000-C,92221.06,sell,1.0,1.0,,,
69,326471953,2024-11-13 17:52:30,3,0.077,0.07707945,57.74,BTC-31JAN25-102000-C,92175.57,sell,1.0,1.0,,,
70,326501580,2024-11-13 19:11:11,2,0.0735,0.07311549,57.79,BTC-31JAN25-102000-C,91478.51,buy,7.4,7.4,,,
71,326525139,2024-11-13 19:36:05,2,0.0685,0.06880388,57.27,BTC-31JAN25-102000-C,90219.09,sell,0.1,0.1,,,
72,326525142,2024-11-13 19:36:06,3,0.0685,0.06883005,57.27,BTC-31JAN25-102000-C,90236.69,sell,0.9,0.9,,,
73,326635299,2024-11-14 01:54:34,2,0.0655,0.06545124,56.33,BTC-31JAN25-102000-C,90127.25,sell,3.0,3.0,,,
74,326730240,2024-11-14 10:36:57,0,0.0715,0.07152273,57.29,BTC-31JAN25-102000-C,91089.07,buy,0.6,0.6,,,
75,326734278,2024-11-14 10:57:26,1,0.0715,0.07135974,57.42,BTC-31JAN25-102000-C,91040.99,buy,0.7,0.7,,,
76,327315016,2024-11-15 23:22:49,2,0.068,0.06809403,55.62,BTC-31JAN25-102000-C,91348.41,sell,0.7,0.7,,,
77,327315403,2024-11-15 23:27:23,3,0.068,0.06794078,55.78,BTC-31JAN25-102000-C,91288.11,sell,0.7,0.7,,,
78,327315584,2024-11-15 23:31:20,3,0.068,0.06798952,55.78,BTC-31JAN25-102000-C,91280.04,sell,0.6,0.6,,,
79,327336390,2024-11-16 03:05:53,3,0.068,0.0672866,55.57,BTC-31JAN25-102000-C,91472.07,buy,5.0,5.0,,,
80,327336391,2024-11-16 03:05:53,3,0.068,0.0672866,55.57,BTC-31JAN25-102000-C,91472.07,buy,2.5,2.5,,,
81,327336392,2024-11-16 03:05:53,3,0.068,0.0672866,55.57,BTC-31JAN25-102000-C,91472.07,sell,0.5,0.5,,,
82,327336801,2024-11-16 03:10:42,0,0.0685,0.06804234,55.62,BTC-31JAN25-102000-C,91540.12,buy,1.7,1.7,,,
83,327336802,2024-11-16 03:10:42,1,0.0685,0.06804234,55.62,BTC-31JAN25-102000-C,91540.12,sell,8.3,8.3,,,
84,327337038,2024-11-16 03:13:46,1,0.0685,0.06792455,55.85,BTC-31JAN25-102000-C,91458.88,sell,0.3,0.3,,,
85,327337083,2024-11-16 03:14:36,1,0.0685,0.06818534,55.81,BTC-31JAN25-102000-C,91476.93,sell,0.6,0.6,,,
86,327337168,2024-11-16 03:15:26,1,0.0685,0.06815897,55.84,BTC-31JAN25-102000-C,91454.62,sell,0.5,0.5,,,
87,327337255,2024-11-16 03:16:37,1,0.0685,0.06803677,55.95,BTC-31JAN25-102000-C,91399.18,sell,0.6,0.6,,,
88,327337773,2024-11-16 03:31:24,1,0.0685,0.06838746,56.0,BTC-31JAN25-102000-C,91369.98,sell,10.0,10.0,,,
89,327339733,2024-11-16 03:49:40,1,0.0685,0.06817098,56.17,BTC-31JAN25-102000-C,91263.46,sell,0.5,0.5,,,
90,327348825,2024-11-16 06:03:10,1,0.0685,0.06881848,56.06,BTC-31JAN25-102000-C,91353.0,sell,1.6,1.6,,,
91,327348872,2024-11-16 06:04:35,1,0.0685,0.06882375,56.07,BTC-31JAN25-102000-C,91342.65,sell,1.6,1.6,,,
92,327348913,2024-11-16 06:05:19,1,0.0685,0.06873977,56.13,BTC-31JAN25-102000-C,91320.63,sell,1.7,1.7,,,
93,327348918,2024-11-16 06:05:23,1,0.0685,0.06871396,56.14,BTC-31JAN25-102000-C,91312.49,sell,1.6,1.6,,,
94,327348925,2024-11-16 06:05:26,1,0.0685,0.0686484,56.15,BTC-31JAN25-102000-C,91291.14,sell,1.8,1.8,,,
95,327348963,2024-11-16 06:05:32,1,0.0685,0.06860538,56.21,BTC-31JAN25-102000-C,91287.2,sell,1.2,1.2,,,
96,327353012,2024-11-16 07:30:44,0,0.069,0.0688557,56.4,BTC-31JAN25-102000-C,91352.26,sell,5.4,5.4,,,
97,327353056,2024-11-16 07:31:53,1,0.069,0.06882209,56.45,BTC-31JAN25-102000-C,91322.02,sell,1.6,1.6,,,
98,327353085,2024-11-16 07:32:22,1,0.069,0.06887865,56.47,BTC-31JAN25-102000-C,91316.62,sell,0.3,0.3,,,
99,327353086,2024-11-16 07:32:22,1,0.069,0.06887865,56.47,BTC-31JAN25-102000-C,91316.62,sell,1.5,1.5,,,
100,327353168,2024-11-16 07:32:48,1,0.069,0.06882532,56.51,BTC-31JAN25-102000-C,91304.65,sell,0.3,0.3,,,
101,327353175,2024-11-16 07:32:48,1,0.069,0.06882532,56.51,BTC-31JAN25-102000-C,91304.65,sell,0.9,0.9,,,
102,327356602,2024-11-16 07:56:10,0,0.0695,0.06927047,57.0,BTC-31JAN25-102000-C,91205.23,sell,10.0,10.0,,,
103,327359695,2024-11-16 08:10:05,1,0.0695,0.06916944,57.0,BTC-31JAN25-102000-C,91204.79,sell,5.0,5.0,,,
104,327361297,2024-11-16 08:21:43,2,0.069,0.06963888,56.7,BTC-31JAN25-102000-C,91222.44,sell,1.8,1.8,,,
105,327361307,2024-11-16 08:21:47,3,0.069,0.06965212,56.69,BTC-31JAN25-102000-C,91224.41,sell,1.5,1.5,,,
106,327361733,2024-11-16 08:24:30,3,0.069,0.06972991,56.6,BTC-31JAN25-102000-C,91279.88,sell,7.8,7.8,,,
107,327361767,2024-11-16 08:24:35,3,0.069,0.06969388,56.61,BTC-31JAN25-102000-C,91268.81,sell,3.8,3.8,,,
108,327361801,2024-11-16 08:24:38,3,0.069,0.06966275,56.63,BTC-31JAN25-102000-C,91255.87,sell,4.3,4.3,,,
109,327361820,2024-11-16 08:24:41,3,0.069,0.06959628,56.67,BTC-31JAN25-102000-C,91249.45,sell,0.8,0.8,,,
110,327365319,2024-11-16 08:52:44,0,0.0695,0.06959515,56.69,BTC-31JAN25-102000-C,91354.36,sell,8.4,8.4,,,
111,327368750,2024-11-16 10:06:26,0,0.0715,0.07070418,57.71,BTC-31JAN25-102000-C,91402.02,buy,11.5,11.5,,,
112,327368751,2024-11-16 10:06:26,1,0.0715,0.07070418,57.71,BTC-31JAN25-102000-C,91402.02,buy,7.5,7.5,,,
113,327368752,2024-11-16 10:06:26,1,0.0715,0.07070418,57.71,BTC-31JAN25-102000-C,91402.02,buy,3.0,3.0,,,
114,327368753,2024-11-16 10:06:26,1,0.0715,0.07070418,57.71,BTC-31JAN25-102000-C,91402.02,sell,0.3,0.3,,,
115,327368755,2024-11-16 10:06:26,1,0.0715,0.07070418,57.71,BTC-31JAN25-102000-C,91402.02,sell,6.0,6.0,,,
116,327368756,2024-11-16 10:06:26,1,0.0715,0.07070418,57.71,BTC-31JAN25-102000-C,91402.02,sell,11.7,11.7,,,
117,327368807,2024-11-16 10:06:56,1,0.0715,0.07075756,57.76,BTC-31JAN25-102000-C,91371.01,sell,0.3,0.3,,,
118,327368913,2024-11-16 10:08:53,1,0.0715,0.07092185,57.78,BTC-31JAN25-102000-C,91354.67,sell,1.3,1.3,,,
119,327369760,2024-11-16 10:20:52,1,0.0715,0.07093583,57.69,BTC-31JAN25-102000-C,91407.01,buy,4.2,4.2,,,
120,327369761,2024-11-16 10:20:52,1,0.0715,0.07093583,57.69,BTC-31JAN25-102000-C,91407.01,buy,7.5,7.5,,,
121,327369762,2024-11-16 10:20:52,1,0.0715,0.07093583,57.69,BTC-31JAN25-102000-C,91407.01,buy,2.8,2.8,,,
122,327369763,2024-11-16 10:20:52,1,0.0715,0.07093583,57.69,BTC-31JAN25-102000-C,91407.01,sell,5.5,5.5,,,
123,327370035,2024-11-16 10:23:22,1,0.0715,0.07097897,57.72,BTC-31JAN25-102000-C,91397.36,sell,0.3,0.3,,,
124,327373541,2024-11-16 11:00:01,1,0.0715,0.0718473,57.64,BTC-31JAN25-102000-C,91413.84,sell,9.7,9.7,,,
125,327410759,2024-11-16 15:52:30,2,0.0685,0.06839194,58.52,BTC-31JAN25-102000-C,90220.25,sell,0.1,0.1,,,
126,327448747,2024-11-16 22:59:47,2,0.067,0.06723671,57.26,BTC-31JAN25-102000-C,90465.33,sell,0.1,0.1,,,
127,327501458,2024-11-17 06:59:04,2,0.0665,0.06687235,56.79,BTC-31JAN25-102000-C,90624.36,sell,7.3,7.3,,,
128,327536136,2024-11-17 12:46:26,0,0.0695,0.07000648,57.35,BTC-31JAN25-102000-C,91091.71,buy,0.1,0.1,,,
129,327576122,2024-11-17 18:25:39,2,0.068,0.06788927,58.65,BTC-31JAN25-102000-C,90117.55,sell,0.2,0.2,,,
130,327686528,2024-11-18 09:26:27,0,0.073,0.07328675,57.5,BTC-31JAN25-102000-C,91924.35,buy,1.0,1.0,,,
131,327898468,2024-11-19 03:43:28,2,0.07,0.07091257,57.65,BTC-31JAN25-102000-C,91329.3,sell,0.1,0.1,,,
132,327932671,2024-11-19 08:32:32,0,0.0745,0.07450379,59.18,BTC-31JAN25-102000-C,91748.41,buy,0.3,0.3,,,
133,327945721,2024-11-19 10:26:21,2,0.074,0.07458717,58.95,BTC-31JAN25-102000-C,91785.87,sell,1.0,1.0,,,
134,327977321,2024-11-19 13:17:04,0,0.0755,0.07551699,57.92,BTC-31JAN25-102000-C,92568.18,sell,3.0,3.0,,,
135,327980001,2024-11-19 13:26:13,2,0.074,0.07433843,57.74,BTC-31JAN25-102000-C,92299.79,sell,0.9,0.9,,,
136,328021703,2024-11-19 15:27:26,2,0.0715,0.07176446,57.35,BTC-31JAN25-102000-C,91862.24,sell,3.0,3.0,,,
137,328022109,2024-11-19 15:28:36,3,0.0715,0.07195588,57.58,BTC-31JAN25-102000-C,91894.57,sell,2.7,2.7,,,
138,328025056,2024-11-19 15:32:37,0,0.0735,0.07284572,58.13,BTC-31JAN25-102000-C,92112.09,buy,5.0,5.0,,,
139,328025057,2024-11-19 15:32:37,1,0.0735,0.07284572,58.13,BTC-31JAN25-102000-C,92112.09,buy,5.0,5.0,,,
