trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,combo_id,block_trade_id,amount,combo_trade_id,liquidation
884,328227665,2024-11-20 09:28:09,0,0.086,0.08593847,57.97,BTC-31JAN25-100000-C,93506.85,sell,2.0,,,2.0,,
885,328227905,2024-11-20 09:28:36,1,0.086,0.0858874,58.0,BTC-31JAN25-100000-C,93502.95,sell,1.0,,,1.0,,
886,328232161,2024-11-20 09:54:16,2,0.0845,0.08396781,58.08,BTC-31JAN25-100000-C,93153.35,buy,0.5,,,0.5,,
887,328232162,2024-11-20 09:54:16,3,0.0845,0.08396781,58.08,BTC-31JAN25-100000-C,93153.35,buy,7.2,,,7.2,,
888,328233428,2024-11-20 10:00:35,0,0.085,0.08444651,58.26,BTC-31JAN25-100000-C,93200.57,buy,0.1,,,0.1,,
889,328233429,2024-11-20 10:00:35,1,0.085,0.08444651,58.26,BTC-31JAN25-100000-C,93200.57,buy,0.5,,,0.5,,
890,328233430,2024-11-20 10:00:35,1,0.085,0.08444651,58.26,BTC-31JAN25-100000-C,93200.57,buy,0.6,,,0.6,,
891,328241650,2024-11-20 11:10:35,0,0.086,0.08594096,58.64,BTC-31JAN25-100000-C,93301.19,buy,0.7,,,0.7,,
892,328242676,2024-11-20 11:14:19,2,0.0842,0.08459746,58.4,BTC-31JAN25-100000-C,93021.25,sell,25.0,,168952,25.0,,
893,328242829,2024-11-20 11:14:52,2,0.0839,0.0845273,58.23,BTC-31JAN25-100000-C,92984.17,sell,100.0,,168953,100.0,,
894,328243341,2024-11-20 11:16:50,0,0.085,0.08498523,58.59,BTC-31JAN25-100000-C,93091.51,buy,1.0,,,1.0,,
895,328243342,2024-11-20 11:16:50,1,0.085,0.08498523,58.59,BTC-31JAN25-100000-C,93091.51,buy,0.2,,,0.2,,
896,328243343,2024-11-20 11:16:50,2,0.0846,0.08498523,58.36,BTC-31JAN25-100000-C,93091.51,sell,25.0,,168954,25.0,,
897,328244861,2024-11-20 11:26:54,0,0.0853,0.08560978,58.38,BTC-31JAN25-100000-C,93277.08,sell,25.0,,168957,25.0,,
898,328271282,2024-11-20 13:20:05,0,0.0905,0.0908398,58.68,BTC-31JAN25-100000-C,94279.39,sell,2.5,,,2.5,,
899,328272396,2024-11-20 13:21:13,2,0.0893,0.09113895,57.85,BTC-31JAN25-100000-C,94349.61,sell,25.0,BTC-RR-31JAN25-75000_100000,168976,25.0,,
900,328274297,2024-11-20 13:23:19,0,0.0905,0.09068816,58.83,BTC-31JAN25-100000-C,94238.05,sell,0.9,,,0.9,,
901,328274779,2024-11-20 13:24:26,1,0.0905,0.09068827,58.78,BTC-31JAN25-100000-C,94256.13,sell,0.9,,,0.9,,
902,328278236,2024-11-20 13:34:39,0,0.0915,0.09145439,58.85,BTC-31JAN25-100000-C,94432.52,buy,0.1,,,0.1,,
903,328278238,2024-11-20 13:34:39,1,0.0915,0.09145439,58.85,BTC-31JAN25-100000-C,94432.52,buy,0.3,,,0.3,,
904,328278245,2024-11-20 13:34:40,1,0.0915,0.09145439,58.85,BTC-31JAN25-100000-C,94432.52,buy,0.1,,,0.1,,
905,328285270,2024-11-20 13:56:11,0,0.0925,0.09212816,59.15,BTC-31JAN25-100000-C,94550.76,buy,0.5,,,0.5,,
906,328285271,2024-11-20 13:56:11,1,0.0925,0.09212816,59.15,BTC-31JAN25-100000-C,94550.76,buy,6.7,,,6.7,,
907,328288271,2024-11-20 14:06:16,2,0.092,0.09191409,59.2,BTC-31JAN25-100000-C,94398.63,sell,0.6,,,0.6,,
908,328289108,2024-11-20 14:07:41,0,0.0925,0.09258499,59.13,BTC-31JAN25-100000-C,94547.9,sell,0.3,,,0.3,,
909,328290056,2024-11-20 14:09:06,0,0.093,0.09287855,59.24,BTC-31JAN25-100000-C,94610.45,buy,1.0,,,1.0,,
910,328293333,2024-11-20 14:14:02,2,0.092,0.09168577,59.31,BTC-31JAN25-100000-C,94372.35,buy,1.0,,,1.0,,
911,328297416,2024-11-20 14:22:18,3,0.092,0.09144892,59.56,BTC-31JAN25-100000-C,94268.11,buy,1.0,,,1.0,,
912,328297417,2024-11-20 14:22:18,3,0.092,0.09144892,59.56,BTC-31JAN25-100000-C,94268.11,buy,6.2,,,6.2,,
913,328299177,2024-11-20 14:27:45,0,0.0925,0.09256542,59.35,BTC-31JAN25-100000-C,94450.28,sell,0.4,,,0.4,,
914,328299214,2024-11-20 14:28:02,1,0.0925,0.09256359,59.35,BTC-31JAN25-100000-C,94450.9,sell,0.4,,,0.4,,
915,328303938,2024-11-20 14:38:36,1,0.0925,0.09211893,59.84,BTC-31JAN25-100000-C,94359.44,buy,0.2,,,0.2,,
916,328303939,2024-11-20 14:38:36,1,0.0925,0.09211893,59.84,BTC-31JAN25-100000-C,94359.44,buy,7.0,,,7.0,,
917,328320018,2024-11-20 15:11:28,0,0.093,0.09323458,59.95,BTC-31JAN25-100000-C,94314.67,sell,3.0,,,3.0,,
918,328320019,2024-11-20 15:11:28,0,0.0935,0.09323458,60.23,BTC-31JAN25-100000-C,94314.67,buy,0.6,,,0.6,,
919,328320391,2024-11-20 15:12:30,0,0.094,0.09376109,60.68,BTC-31JAN25-100000-C,94382.8,sell,0.5,,,0.5,,
920,328320414,2024-11-20 15:12:31,1,0.094,0.09381346,60.68,BTC-31JAN25-100000-C,94385.92,sell,0.4,,,0.4,,
921,328321253,2024-11-20 15:14:02,0,0.0945,0.09463307,60.27,BTC-31JAN25-100000-C,94564.26,sell,0.9,,,0.9,,
922,328321630,2024-11-20 15:15:05,2,0.094,0.09399043,60.35,BTC-31JAN25-100000-C,94429.01,sell,2.1,,,2.1,,
923,328333202,2024-11-20 15:44:45,0,0.096,0.09637542,60.53,BTC-31JAN25-100000-C,94804.68,sell,3.0,,,3.0,,
924,328333339,2024-11-20 15:45:30,1,0.096,0.09652229,60.44,BTC-31JAN25-100000-C,94848.14,sell,7.1,,,7.1,,
925,328333340,2024-11-20 15:45:30,1,0.096,0.09652229,60.44,BTC-31JAN25-100000-C,94848.14,sell,3.2,,,3.2,,
926,328333341,2024-11-20 15:45:30,1,0.096,0.09652229,60.44,BTC-31JAN25-100000-C,94848.14,buy,7.1,,,7.1,,
927,328333342,2024-11-20 15:45:30,1,0.096,0.09652229,60.44,BTC-31JAN25-100000-C,94848.14,buy,0.1,,,0.1,,
928,328333343,2024-11-20 15:45:30,1,0.096,0.09652229,60.44,BTC-31JAN25-100000-C,94848.14,buy,0.1,,,0.1,,
929,328333344,2024-11-20 15:45:30,1,0.096,0.09652229,60.44,BTC-31JAN25-100000-C,94848.14,buy,5.1,,,5.1,,
930,328333345,2024-11-20 15:45:30,1,0.096,0.09652229,60.44,BTC-31JAN25-100000-C,94848.14,buy,12.3,,,12.3,,
931,328342265,2024-11-20 16:13:25,2,0.093,0.09340223,59.8,BTC-31JAN25-100000-C,94327.31,sell,3.0,,,3.0,,
932,328345025,2024-11-20 16:19:03,0,0.0935,0.09299568,60.7,BTC-31JAN25-100000-C,94203.28,buy,0.1,,,0.1,,
933,328345944,2024-11-20 16:22:09,2,0.0925,0.09254182,60.46,BTC-31JAN25-100000-C,94087.64,sell,0.9,,,0.9,,
934,328353396,2024-11-20 16:35:25,2,0.092,0.09152231,60.73,BTC-31JAN25-100000-C,93887.56,sell,1.2,,,1.2,,
935,328353437,2024-11-20 16:35:26,0,0.0925,0.09154165,61.01,BTC-31JAN25-100000-C,93892.53,buy,0.1,,,0.1,,
936,328353438,2024-11-20 16:35:26,1,0.0925,0.09154165,61.01,BTC-31JAN25-100000-C,93892.53,buy,7.1,,,7.1,,
937,328368171,2024-11-20 17:45:46,0,0.095,0.09489658,61.4,BTC-31JAN25-100000-C,94296.52,sell,0.1,,,0.1,,
938,328369091,2024-11-20 17:49:12,2,0.0945,0.09437833,61.43,BTC-31JAN25-100000-C,94190.17,sell,0.1,,,0.1,,
939,328369406,2024-11-20 17:51:22,0,0.0955,0.09497403,61.67,BTC-31JAN25-100000-C,94326.37,buy,0.5,,,0.5,,
940,328369407,2024-11-20 17:51:22,1,0.0955,0.09497403,61.67,BTC-31JAN25-100000-C,94326.37,buy,0.1,,,0.1,,
941,328369408,2024-11-20 17:51:22,1,0.0955,0.09497403,61.67,BTC-31JAN25-100000-C,94326.37,buy,7.0,,,7.0,,
942,328369409,2024-11-20 17:51:22,1,0.0955,0.09497403,61.67,BTC-31JAN25-100000-C,94326.37,buy,1.0,,,1.0,,
943,328369410,2024-11-20 17:51:22,1,0.0955,0.09497403,61.67,BTC-31JAN25-100000-C,94326.37,sell,1.4,,,1.4,,
944,328369687,2024-11-20 17:53:03,0,0.096,0.0952603,61.82,BTC-31JAN25-100000-C,94381.42,buy,1.5,,,1.5,,
945,328369697,2024-11-20 17:53:14,1,0.096,0.09523505,61.87,BTC-31JAN25-100000-C,94361.16,buy,5.0,,,5.0,,
946,328369716,2024-11-20 17:53:25,2,0.0955,0.09514557,61.67,BTC-31JAN25-100000-C,94319.54,sell,0.1,,,0.1,,
947,328369897,2024-11-20 17:54:36,3,0.0955,0.09509744,61.83,BTC-31JAN25-100000-C,94265.01,sell,0.9,,,0.9,,
948,328369898,2024-11-20 17:54:36,3,0.0955,0.09509744,61.83,BTC-31JAN25-100000-C,94265.01,sell,1.0,,,1.0,,
949,328370123,2024-11-20 17:55:43,0,0.096,0.09533572,62.02,BTC-31JAN25-100000-C,94316.43,buy,0.6,,,0.6,,
950,328370124,2024-11-20 17:55:43,1,0.096,0.09533572,62.02,BTC-31JAN25-100000-C,94316.43,sell,0.4,,,0.4,,
951,328370752,2024-11-20 17:59:08,2,0.0955,0.09504327,61.94,BTC-31JAN25-100000-C,94211.53,sell,0.1,,,0.1,,
952,328370758,2024-11-20 17:59:14,3,0.0955,0.09498322,62.01,BTC-31JAN25-100000-C,94205.54,sell,0.1,,,0.1,,
953,328371339,2024-11-20 18:00:46,3,0.0955,0.09464086,62.32,BTC-31JAN25-100000-C,94082.25,buy,7.3,,,7.3,,
954,328371340,2024-11-20 18:00:46,3,0.0955,0.09464086,62.32,BTC-31JAN25-100000-C,94082.25,buy,5.0,,,5.0,,
955,328371341,2024-11-20 18:00:46,3,0.0955,0.09464086,62.32,BTC-31JAN25-100000-C,94082.25,buy,6.0,,,6.0,,
956,328371342,2024-11-20 18:00:46,3,0.0955,0.09464086,62.32,BTC-31JAN25-100000-C,94082.25,sell,1.0,,,1.0,,
957,328371343,2024-11-20 18:00:46,3,0.0955,0.09464086,62.32,BTC-31JAN25-100000-C,94082.25,sell,1.6,,,1.6,,
958,328371344,2024-11-20 18:00:46,3,0.0955,0.09464086,62.32,BTC-31JAN25-100000-C,94082.25,sell,12.0,,,12.0,,
959,328371345,2024-11-20 18:00:46,3,0.0955,0.09464086,62.32,BTC-31JAN25-100000-C,94082.25,sell,7.1,,,7.1,,
960,328373230,2024-11-20 18:03:09,3,0.0955,0.09473344,62.4,BTC-31JAN25-100000-C,94052.71,buy,3.1,,,3.1,,
961,328373231,2024-11-20 18:03:09,3,0.0955,0.09473344,62.4,BTC-31JAN25-100000-C,94052.71,buy,1.3,,,1.3,,
962,328373232,2024-11-20 18:03:09,3,0.0955,0.09473344,62.4,BTC-31JAN25-100000-C,94052.71,sell,1.6,,,1.6,,
963,328373233,2024-11-20 18:03:09,3,0.0955,0.09473344,62.4,BTC-31JAN25-100000-C,94052.71,sell,3.7,,,3.7,,
964,328373396,2024-11-20 18:03:39,3,0.0955,0.09516872,62.27,BTC-31JAN25-100000-C,94078.01,sell,1.9,,,1.9,,
965,328373397,2024-11-20 18:03:40,3,0.0955,0.0951262,62.3,BTC-31JAN25-100000-C,94078.06,sell,0.1,,,0.1,,
966,328373910,2024-11-20 18:05:49,0,0.096,0.09599164,62.19,BTC-31JAN25-100000-C,94206.56,sell,0.2,,,0.2,,
967,328374058,2024-11-20 18:06:38,2,0.0955,0.09603478,61.97,BTC-31JAN25-100000-C,94230.32,sell,8.3,,,8.3,,
968,328375790,2024-11-20 18:18:28,3,0.0955,0.09532832,61.98,BTC-31JAN25-100000-C,94221.82,sell,0.2,,,0.2,,
969,328378564,2024-11-20 18:31:17,2,0.094,0.09395115,61.95,BTC-31JAN25-100000-C,93876.96,sell,0.2,,,0.2,,
970,328379423,2024-11-20 18:33:52,3,0.094,0.09346686,62.26,BTC-31JAN25-100000-C,93778.49,buy,1.5,,,1.5,,
971,328379428,2024-11-20 18:33:52,3,0.094,0.09346686,62.26,BTC-31JAN25-100000-C,93778.49,buy,0.4,,,0.4,,
972,328379464,2024-11-20 18:33:53,3,0.094,0.09346686,62.26,BTC-31JAN25-100000-C,93871.39,buy,1.9,,,1.9,,
973,328379469,2024-11-20 18:33:53,3,0.094,0.09346686,62.26,BTC-31JAN25-100000-C,93871.39,buy,0.2,,,0.2,,
974,328379471,2024-11-20 18:33:53,3,0.094,0.09346686,62.26,BTC-31JAN25-100000-C,93871.39,buy,4.0,,,4.0,,
975,328379472,2024-11-20 18:33:53,3,0.094,0.09346686,62.26,BTC-31JAN25-100000-C,93871.39,buy,2.0,,,2.0,,
976,328402950,2024-11-20 20:34:38,2,0.0935,0.09345059,60.43,BTC-31JAN25-100000-C,94407.06,buy,0.1,,,0.1,,
977,328403385,2024-11-20 20:36:44,0,0.094,0.09383007,60.61,BTC-31JAN25-100000-C,94505.97,buy,0.2,,,0.2,,
978,328403834,2024-11-20 20:38:24,1,0.094,0.09385105,60.5,BTC-31JAN25-100000-C,94496.58,buy,0.1,,,0.1,,
979,328404172,2024-11-20 20:39:06,0,0.0945,0.09431487,60.53,BTC-31JAN25-100000-C,94609.68,buy,0.1,,,0.1,,
980,328404220,2024-11-20 20:39:13,1,0.0945,0.094439,60.45,BTC-31JAN25-100000-C,94632.77,buy,0.1,,,0.1,,
981,328404252,2024-11-20 20:39:14,1,0.0945,0.09443821,60.45,BTC-31JAN25-100000-C,94646.91,buy,0.8,,,0.8,,
982,328405767,2024-11-20 20:45:45,2,0.094,0.09426134,60.39,BTC-31JAN25-100000-C,94552.32,sell,7.2,,,7.2,,
983,328405768,2024-11-20 20:45:45,3,0.094,0.09426134,60.39,BTC-31JAN25-100000-C,94552.32,sell,0.5,,,0.5,,
984,328405769,2024-11-20 20:45:45,3,0.094,0.09426134,60.39,BTC-31JAN25-100000-C,94552.32,buy,3.4,,,3.4,,
985,328405770,2024-11-20 20:45:45,3,0.094,0.09426134,60.39,BTC-31JAN25-100000-C,94552.32,buy,4.2,,,4.2,,
986,328405771,2024-11-20 20:45:45,3,0.094,0.09426134,60.39,BTC-31JAN25-100000-C,94552.32,buy,1.0,,,1.0,,
987,328405772,2024-11-20 20:45:45,3,0.094,0.09426134,60.39,BTC-31JAN25-100000-C,94552.32,buy,4.0,,,4.0,,
988,328417339,2024-11-20 22:24:06,2,0.0935,0.09255293,60.46,BTC-31JAN25-100000-C,94432.59,buy,0.1,,,0.1,,
989,328421860,2024-11-20 23:21:15,2,0.0905,0.09115293,59.89,BTC-31JAN25-100000-C,93993.65,sell,9.0,BTC-CDIAG-31JAN25_27DEC24-100000_90000,,9.0,328421858,
990,328421863,2024-11-20 23:21:15,2,0.0904,0.09115293,59.83,BTC-31JAN25-100000-C,93993.65,buy,9.1,BTC-CDIAG-31JAN25_27DEC24-100000_90000,,9.1,328421861,
991,328421965,2024-11-20 23:21:45,3,0.0904,0.09120325,59.81,BTC-31JAN25-100000-C,93987.98,sell,6.9,BTC-CDIAG-31JAN25_27DEC24-100000_90000,,6.9,328421963,
992,328422156,2024-11-20 23:23:37,0,0.0905,0.09087972,59.98,BTC-31JAN25-100000-C,93955.71,sell,0.5,,,0.5,,
993,328422777,2024-11-20 23:31:01,0,0.091,0.09090047,60.05,BTC-31JAN25-100000-C,94053.47,buy,3.2,,,3.2,,
994,328422778,2024-11-20 23:31:01,1,0.091,0.09090559,60.04,BTC-31JAN25-100000-C,94053.45,sell,1.8,,,1.8,,
995,328422787,2024-11-20 23:31:34,2,0.0905,0.09088056,59.77,BTC-31JAN25-100000-C,94050.62,sell,0.6,,,0.6,,
996,328422788,2024-11-20 23:31:34,3,0.0905,0.09088056,59.77,BTC-31JAN25-100000-C,94050.62,buy,1.0,,,1.0,,
997,328422789,2024-11-20 23:31:34,3,0.0905,0.09088056,59.77,BTC-31JAN25-100000-C,94050.62,buy,0.2,,,0.2,,
998,328422790,2024-11-20 23:31:34,3,0.0905,0.09088056,59.77,BTC-31JAN25-100000-C,94050.62,buy,1.4,,,1.4,,
999,328422791,2024-11-20 23:31:34,3,0.0905,0.09088056,59.77,BTC-31JAN25-100000-C,94050.62,buy,0.3,,,0.3,,
1000,328422793,2024-11-20 23:31:35,3,0.0905,0.09088102,59.77,BTC-31JAN25-100000-C,94050.68,buy,0.3,,,0.3,,
1001,328422826,2024-11-20 23:31:48,3,0.0905,0.09089978,59.75,BTC-31JAN25-100000-C,94059.28,buy,1.0,,,1.0,,
1002,328423135,2024-11-20 23:38:25,3,0.0905,0.09047486,59.78,BTC-31JAN25-100000-C,94044.27,buy,1.4,,,1.4,,
1003,328423216,2024-11-20 23:39:18,3,0.0905,0.09074613,59.61,BTC-31JAN25-100000-C,94115.4,buy,3.8,,,3.8,,
1004,328426340,2024-11-21 00:18:11,0,0.0925,0.09214869,59.71,BTC-31JAN25-100000-C,94515.58,buy,0.1,,,0.1,,
1005,328427104,2024-11-21 00:25:14,0,0.093,0.09289429,59.49,BTC-31JAN25-100000-C,94692.0,sell,1.0,,,1.0,,
1006,328427474,2024-11-21 00:27:41,0,0.0935,0.09341967,59.52,BTC-31JAN25-100000-C,94813.25,buy,0.1,,,0.1,,
1007,328430937,2024-11-21 00:46:37,0,0.0955,0.09494599,60.23,BTC-31JAN25-100000-C,94931.32,buy,50.0,BTC-STRG-31JAN25-90000_100000,169062,50.0,,
1008,328438893,2024-11-21 02:03:00,2,0.0935,0.09417172,59.94,BTC-31JAN25-100000-C,94627.82,sell,0.1,,,0.1,,
1009,328445706,2024-11-21 02:49:42,0,0.094,0.0933764,60.71,BTC-31JAN25-100000-C,94452.05,buy,0.1,,,0.1,,
1010,328445707,2024-11-21 02:49:42,1,0.094,0.0933764,60.71,BTC-31JAN25-100000-C,94452.05,buy,1.4,,,1.4,,
1011,328449111,2024-11-21 03:19:38,0,0.0967,0.0957474,61.09,BTC-31JAN25-100000-C,94954.87,buy,30.0,,169072,30.0,,
1012,328449554,2024-11-21 03:24:35,2,0.0965,0.09627638,60.69,BTC-31JAN25-100000-C,95024.73,buy,1.0,,,1.0,,
1013,328457741,2024-11-21 03:35:37,0,0.1005,0.10029853,61.01,BTC-31JAN25-100000-C,95756.71,sell,0.1,,,0.1,,
1014,328459139,2024-11-21 03:37:30,0,0.1025,0.10119617,61.63,BTC-31JAN25-100000-C,95929.55,buy,0.1,,,0.1,,
1015,328463248,2024-11-21 03:51:25,0,0.103,0.10264888,62.07,BTC-31JAN25-100000-C,95864.0,buy,1.0,,,1.0,,
1016,328480494,2024-11-21 04:16:32,0,0.1115,0.11013438,64.45,BTC-31JAN25-100000-C,96683.21,buy,0.2,,,0.2,,
1017,328482830,2024-11-21 04:21:19,2,0.1105,0.11006919,63.95,BTC-31JAN25-100000-C,96666.84,buy,1.3,,,1.3,,
1018,328484447,2024-11-21 04:26:22,2,0.11,0.10995455,63.8,BTC-31JAN25-100000-C,96605.63,buy,4.0,,,4.0,,
1019,328489774,2024-11-21 04:42:11,2,0.1085,0.10894715,62.62,BTC-31JAN25-100000-C,96830.41,sell,0.2,,,0.2,,
1020,328491949,2024-11-21 04:49:53,0,0.109,0.10851301,63.02,BTC-31JAN25-100000-C,96846.84,buy,0.2,,,0.2,,
1021,328492938,2024-11-21 04:52:17,0,0.1095,0.10929726,62.88,BTC-31JAN25-100000-C,96961.75,buy,0.2,,,0.2,,
1022,328493593,2024-11-21 04:54:38,2,0.109,0.10929542,62.62,BTC-31JAN25-100000-C,96961.65,sell,0.4,,,0.4,,
1023,328493594,2024-11-21 04:54:38,3,0.109,0.10929542,62.62,BTC-31JAN25-100000-C,96961.65,sell,0.7,,,0.7,,
1024,328497024,2024-11-21 04:57:21,0,0.114,0.11294742,63.93,BTC-31JAN25-100000-C,97670.9,buy,0.5,,,0.5,,T
1025,328500240,2024-11-21 05:02:44,2,0.112,0.11178547,63.07,BTC-31JAN25-100000-C,97358.45,sell,0.1,,,0.1,,
1026,328500244,2024-11-21 05:02:45,3,0.112,0.11179889,63.07,BTC-31JAN25-100000-C,97357.22,sell,0.1,,,0.1,,
1027,328500274,2024-11-21 05:02:48,3,0.112,0.11176831,63.07,BTC-31JAN25-100000-C,97339.78,sell,0.1,,,0.1,,
1028,328500276,2024-11-21 05:02:49,3,0.112,0.11171861,63.07,BTC-31JAN25-100000-C,97335.34,sell,0.1,,,0.1,,
1029,328500278,2024-11-21 05:02:51,3,0.112,0.11168455,63.07,BTC-31JAN25-100000-C,97332.75,sell,0.1,,,0.1,,
1030,328500281,2024-11-21 05:02:52,3,0.112,0.11168082,63.13,BTC-31JAN25-100000-C,97327.74,sell,0.1,,,0.1,,
1031,328500311,2024-11-21 05:02:53,3,0.112,0.11168082,63.13,BTC-31JAN25-100000-C,97327.74,sell,4.4,,,4.4,,
1032,328500752,2024-11-21 05:03:50,3,0.112,0.1117359,63.14,BTC-31JAN25-100000-C,97325.25,sell,0.1,,,0.1,,
1033,328500780,2024-11-21 05:03:55,3,0.112,0.11174036,63.14,BTC-31JAN25-100000-C,97327.31,sell,0.1,,,0.1,,
1034,328500782,2024-11-21 05:03:55,3,0.112,0.11174036,63.14,BTC-31JAN25-100000-C,97327.31,sell,0.1,,,0.1,,
1035,328500784,2024-11-21 05:03:55,3,0.112,0.11174036,63.14,BTC-31JAN25-100000-C,97327.31,sell,0.1,,,0.1,,
1036,328500824,2024-11-21 05:03:57,3,0.112,0.11172823,63.14,BTC-31JAN25-100000-C,97297.82,sell,0.3,,,0.3,,
1037,328504043,2024-11-21 05:10:11,0,0.1127,0.11305628,63.13,BTC-31JAN25-100000-C,97538.44,sell,12.5,BTC-CS-31JAN25-100000_105000,169136,12.5,,
1038,328539691,2024-11-21 07:10:44,2,0.1075,0.10689646,61.17,BTC-31JAN25-100000-C,97160.57,sell,0.2,,,0.2,,
1039,328542123,2024-11-21 07:23:57,3,0.1075,0.10692629,60.57,BTC-31JAN25-100000-C,97396.67,sell,12.5,BTC-CS-31JAN25-100000_105000,169170,12.5,,
1040,328542134,2024-11-21 07:24:05,2,0.1071,0.10693808,60.33,BTC-31JAN25-100000-C,97398.56,sell,13.0,BTC-CS-31JAN25-100000_105000,169171,13.0,,
1041,328543905,2024-11-21 07:33:48,0,0.1075,0.10696772,60.6,BTC-31JAN25-100000-C,97402.86,buy,0.5,,,0.5,,
1042,328547232,2024-11-21 07:50:16,0,0.1077,0.10554894,61.48,BTC-31JAN25-100000-C,97102.81,sell,12.5,BTC-CS-31JAN25-100000_105000,169176,12.5,,
1043,328555097,2024-11-21 08:29:02,2,0.105,0.10474542,60.38,BTC-31JAN25-100000-C,96883.55,buy,0.1,,,0.1,,
1044,328555098,2024-11-21 08:29:03,3,0.105,0.1047398,60.38,BTC-31JAN25-100000-C,96882.37,buy,0.9,,,0.9,,
1045,328572716,2024-11-21 10:15:45,0,0.109,0.10742839,61.31,BTC-31JAN25-100000-C,97416.07,sell,33.6,BTC-CSR12-31JAN25-95000_100000,169215,33.6,,
1046,328574812,2024-11-21 10:28:52,0,0.1105,0.10972359,61.74,BTC-31JAN25-100000-C,97583.24,buy,0.4,,,0.4,,
1047,328574856,2024-11-21 10:29:25,1,0.1105,0.1095781,61.85,BTC-31JAN25-100000-C,97547.8,buy,0.4,,,0.4,,
1048,328583626,2024-11-21 11:07:02,0,0.1145,0.11294995,63.07,BTC-31JAN25-100000-C,97986.67,buy,0.1,,,0.1,,
1049,328593708,2024-11-21 11:27:54,0,0.115,0.11413716,63.14,BTC-31JAN25-100000-C,98036.61,buy,0.3,,,0.3,,
1050,328593896,2024-11-21 11:29:00,1,0.115,0.11442849,63.13,BTC-31JAN25-100000-C,98038.86,buy,0.1,,,0.1,,
1051,328594509,2024-11-21 11:30:07,1,0.115,0.11448199,63.13,BTC-31JAN25-100000-C,98031.67,buy,0.2,,,0.2,,
1052,328596914,2024-11-21 11:34:34,0,0.116,0.11394,63.53,BTC-31JAN25-100000-C,98054.36,buy,0.4,,,0.4,,
1053,328604918,2024-11-21 12:01:13,2,0.114,0.11329154,62.87,BTC-31JAN25-100000-C,97992.19,buy,0.4,,,0.4,,
1054,328604919,2024-11-21 12:01:13,3,0.114,0.11329154,62.87,BTC-31JAN25-100000-C,97992.19,buy,0.6,,,0.6,,
1055,328605197,2024-11-21 12:02:22,0,0.1145,0.11368129,63.08,BTC-31JAN25-100000-C,98034.08,buy,0.4,,,0.4,,
1056,328605258,2024-11-21 12:02:52,1,0.1145,0.11364341,63.07,BTC-31JAN25-100000-C,98036.62,buy,0.2,,,0.2,,
1057,328618253,2024-11-21 12:46:56,2,0.1135,0.11299077,62.91,BTC-31JAN25-100000-C,97887.2,buy,0.4,,,0.4,,
1058,328618258,2024-11-21 12:46:56,3,0.1135,0.11299077,62.91,BTC-31JAN25-100000-C,97887.2,buy,0.6,,,0.6,,
1059,328619975,2024-11-21 12:54:09,2,0.113,0.11200593,63.17,BTC-31JAN25-100000-C,97682.04,sell,0.1,,,0.1,,
1060,328620013,2024-11-21 12:54:15,3,0.113,0.11197188,63.19,BTC-31JAN25-100000-C,97674.22,sell,0.1,,,0.1,,
1061,328620032,2024-11-21 12:54:19,3,0.113,0.11195271,63.19,BTC-31JAN25-100000-C,97670.95,sell,0.1,,,0.1,,
1062,328620088,2024-11-21 12:54:23,3,0.113,0.11189428,63.21,BTC-31JAN25-100000-C,97674.4,sell,0.1,,,0.1,,
1063,328620211,2024-11-21 12:54:34,3,0.113,0.11192397,63.21,BTC-31JAN25-100000-C,97669.89,sell,0.1,,,0.1,,
1064,328620240,2024-11-21 12:54:38,3,0.113,0.11187908,63.22,BTC-31JAN25-100000-C,97665.56,sell,0.1,,,0.1,,
1065,328620259,2024-11-21 12:54:41,3,0.113,0.11189133,63.23,BTC-31JAN25-100000-C,97664.81,sell,0.1,,,0.1,,
1066,328620331,2024-11-21 12:54:46,3,0.113,0.11185614,63.24,BTC-31JAN25-100000-C,97657.57,sell,0.1,,,0.1,,
1067,328620345,2024-11-21 12:54:51,3,0.113,0.11176475,63.29,BTC-31JAN25-100000-C,97643.68,sell,0.1,,,0.1,,
1068,328620392,2024-11-21 12:54:53,2,0.1125,0.11176229,63.01,BTC-31JAN25-100000-C,97643.0,sell,0.1,,,0.1,,
1069,328620415,2024-11-21 12:54:54,0,0.113,0.11175861,63.29,BTC-31JAN25-100000-C,97633.06,buy,0.1,,,0.1,,
1070,328622155,2024-11-21 12:59:44,2,0.1123,0.11007269,63.68,BTC-31JAN25-100000-C,97342.92,sell,12.5,BTC-CS-31JAN25-100000_105000,169239,12.5,,
1071,328634026,2024-11-21 13:56:44,0,0.1125,0.11101785,63.23,BTC-31JAN25-100000-C,97541.92,buy,0.1,,,0.1,,
1072,328637431,2024-11-21 14:21:35,2,0.111,0.10997901,62.6,BTC-31JAN25-100000-C,97461.76,buy,0.1,,,0.1,,
1073,328671920,2024-11-21 15:27:46,2,0.1025,0.10233771,60.32,BTC-31JAN25-100000-C,96533.31,buy,0.3,,,0.3,,
1074,328671921,2024-11-21 15:27:47,3,0.1025,0.10232952,60.32,BTC-31JAN25-100000-C,96533.66,buy,0.3,,,0.3,,
1075,328671937,2024-11-21 15:27:49,3,0.1025,0.10233393,60.32,BTC-31JAN25-100000-C,96537.71,buy,0.4,,,0.4,,
