trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,block_trade_id,amount,liquidation,combo_trade_id,combo_id
1564,279149801,2024-01-10 14:22:26,0,0.1495,0.1487708,62.69,BTC-28JUN24-50000-C,45202.1,buy,5.0,,5.0,,,
1565,279149802,2024-01-10 14:22:26,1,0.1495,0.1487708,62.69,BTC-28JUN24-50000-C,45202.1,buy,8.0,,8.0,,,
1566,279149803,2024-01-10 14:22:26,0,0.15,0.1487708,62.88,BTC-28JUN24-50000-C,45202.1,buy,0.6,,0.6,,,
1567,279149804,2024-01-10 14:22:26,1,0.15,0.1487708,62.88,BTC-28JUN24-50000-C,45202.1,buy,0.3,,0.3,,,
1568,279149806,2024-01-10 14:22:26,1,0.15,0.1487708,62.88,BTC-28JUN24-50000-C,45202.1,sell,14.6,,14.6,,,
1569,279193419,2024-01-10 17:23:41,0,0.154,0.15420865,63.16,BTC-28JUN24-50000-C,45571.75,sell,0.6,,0.6,,,
1570,279263619,2024-01-10 20:20:21,0,0.156,0.15293504,63.39,BTC-28JUN24-50000-C,45743.63,buy,0.1,,0.1,,,
1571,279327960,2024-01-10 21:25:05,2,0.148,0.14872422,60.51,BTC-28JUN24-50000-C,45746.79,buy,0.1,,0.1,,,
1572,279339588,2024-01-10 21:39:47,2,0.145,0.1449816,60.85,BTC-28JUN24-50000-C,45266.99,sell,0.1,,0.1,,,
1573,279349300,2024-01-10 21:56:35,0,0.1505,0.14961862,61.25,BTC-28JUN24-50000-C,45777.5,buy,0.1,,0.1,,,
1574,279372229,2024-01-10 23:02:58,0,0.161,0.15943421,61.27,BTC-28JUN24-50000-C,46959.1,buy,0.8,,0.8,,,
1575,279377405,2024-01-10 23:11:00,0,0.165,0.16503689,61.77,BTC-28JUN24-50000-C,47285.81,sell,9.0,,9.0,,,
1576,279377410,2024-01-10 23:11:00,1,0.165,0.16503689,61.77,BTC-28JUN24-50000-C,47285.81,sell,1.0,,1.0,,,
1577,279387152,2024-01-10 23:21:06,0,0.167,0.16588711,61.97,BTC-28JUN24-50000-C,47425.18,sell,10.0,,10.0,,,
1578,279410320,2024-01-11 00:22:36,2,0.1555,0.15579579,61.09,BTC-28JUN24-50000-C,46351.18,buy,0.6,,0.6,,,
1579,279445759,2024-01-11 06:29:25,2,0.149,0.148467,60.58,BTC-28JUN24-50000-C,45770.52,buy,2.9,,2.9,,,
1580,279451953,2024-01-11 07:24:10,0,0.1545,0.15456654,61.64,BTC-28JUN24-50000-C,46085.64,sell,0.9,,0.9,,,
1581,279451955,2024-01-11 07:24:10,1,0.1545,0.15456654,61.64,BTC-28JUN24-50000-C,46085.64,buy,1.0,,1.0,,,
1582,279486699,2024-01-11 11:24:14,0,0.158,0.15779591,59.94,BTC-28JUN24-50000-C,47084.52,sell,1.0,,1.0,,,
1583,279494634,2024-01-11 12:00:08,2,0.1575,0.1579388,59.68,BTC-28JUN24-50000-C,47091.59,buy,1.0,,1.0,,,
1584,279513394,2024-01-11 13:30:16,0,0.1595,0.15896677,60.35,BTC-28JUN24-50000-C,47160.6,sell,5.0,,5.0,,,
1585,279518057,2024-01-11 13:35:31,1,0.1595,0.15896285,60.44,BTC-28JUN24-50000-C,47143.66,sell,0.1,,0.1,,,
1586,279595371,2024-01-11 15:34:01,0,0.1605,0.16174078,59.08,BTC-28JUN24-50000-C,47653.04,buy,0.1,,0.1,,,
1587,279685819,2024-01-11 19:45:49,2,0.149,0.14868384,58.48,BTC-28JUN24-50000-C,46664.55,buy,0.1,,0.1,,,
1588,279700900,2024-01-11 20:44:42,2,0.1471,0.14670418,58.53,BTC-28JUN24-50000-C,46459.4,buy,200.0,121411,200.0,,,BTC-CS-28JUN24-50000_55000
1589,279706756,2024-01-11 21:05:20,2,0.1466,0.14609047,58.79,BTC-28JUN24-50000-C,46297.99,buy,22.0,121423,22.0,,,BTC-CCAL-28JUN24_29MAR24-50000
1590,279709643,2024-01-11 21:20:15,2,0.1445,0.14497563,57.87,BTC-28JUN24-50000-C,46329.62,buy,0.4,,0.4,,,
1591,279716359,2024-01-11 22:28:57,2,0.1425,0.14268711,57.34,BTC-28JUN24-50000-C,46259.05,buy,1.1,,1.1,,,
1592,279716386,2024-01-11 22:29:38,2,0.142,0.14229413,57.3,BTC-28JUN24-50000-C,46211.97,buy,0.3,,0.3,,,
1593,279716474,2024-01-11 22:31:23,2,0.1415,0.14207472,57.17,BTC-28JUN24-50000-C,46206.26,buy,1.5,,1.5,,,
1594,279716505,2024-01-11 22:32:39,3,0.1415,0.14203407,57.14,BTC-28JUN24-50000-C,46220.73,buy,3.5,,3.5,,,
1595,279716506,2024-01-11 22:32:39,3,0.1415,0.14203407,57.14,BTC-28JUN24-50000-C,46220.73,buy,1.5,,1.5,,,
1596,279716507,2024-01-11 22:32:39,3,0.1415,0.14203407,57.14,BTC-28JUN24-50000-C,46220.73,buy,0.4,,0.4,,,
1597,279716563,2024-01-11 22:33:35,0,0.142,0.14284136,57.0,BTC-28JUN24-50000-C,46318.95,buy,0.8,,0.8,,,
1598,279716564,2024-01-11 22:33:35,1,0.142,0.14284136,57.0,BTC-28JUN24-50000-C,46318.95,buy,0.6,,0.6,,,
1599,279753300,2024-01-12 06:40:16,2,0.1415,0.14088158,57.3,BTC-28JUN24-50000-C,46245.95,sell,0.1,,0.1,,,
1600,279786289,2024-01-12 08:51:31,2,0.138,0.13783488,57.52,BTC-28JUN24-50000-C,45797.39,sell,1.5,,1.5,,,
1601,279793246,2024-01-12 09:24:26,2,0.1365,0.13688446,57.35,BTC-28JUN24-50000-C,45690.01,sell,0.1,,0.1,,,
1602,279793273,2024-01-12 09:24:34,0,0.137,0.13691721,57.52,BTC-28JUN24-50000-C,45694.83,sell,0.1,,0.1,,,
1603,279829862,2024-01-12 13:42:59,2,0.1366,0.13552316,57.54,BTC-28JUN24-50000-C,45659.79,buy,13.0,121659,13.0,,,BTC-CS-28JUN24-50000_70000
1604,279830666,2024-01-12 13:46:17,0,0.1371,0.13634448,57.42,BTC-28JUN24-50000-C,45745.39,buy,20.0,121660,20.0,,,BTC-CS-28JUN24-50000_70000
1605,279832368,2024-01-12 14:04:11,0,0.1372,0.13609118,57.48,BTC-28JUN24-50000-C,45730.9,buy,20.0,121667,20.0,,,BTC-CS-28JUN24-50000_70000
1606,279850020,2024-01-12 15:09:06,2,0.132,0.13311827,56.83,BTC-28JUN24-50000-C,45251.0,sell,2.4,,2.4,,,
1607,279854124,2024-01-12 15:20:16,2,0.13,0.1301784,57.09,BTC-28JUN24-50000-C,44938.65,sell,0.1,,0.1,,,
1608,279854125,2024-01-12 15:20:16,3,0.13,0.13017662,57.09,BTC-28JUN24-50000-C,44938.65,sell,0.1,,0.1,,,
1609,279855264,2024-01-12 15:22:55,0,0.1316,0.12990017,57.75,BTC-28JUN24-50000-C,44918.96,buy,13.0,121725,13.0,,,BTC-CS-28JUN24-50000_70000
1610,279858146,2024-01-12 15:27:21,2,0.1315,0.12932906,57.99,BTC-28JUN24-50000-C,44850.35,buy,13.0,121729,13.0,,,BTC-CS-28JUN24-50000_70000
1611,279858214,2024-01-12 15:27:36,2,0.1295,0.12935869,57.29,BTC-28JUN24-50000-C,44844.05,sell,13.0,121730,13.0,,,BTC-CS-28JUN24-50000_70000
1612,279860244,2024-01-12 15:34:36,2,0.1293,0.12815036,57.59,BTC-28JUN24-50000-C,44720.37,buy,13.0,121733,13.0,,,BTC-CS-28JUN24-50000_70000
1613,279861375,2024-01-12 15:38:12,2,0.1283,0.12753251,57.45,BTC-28JUN24-50000-C,44630.37,buy,12.5,121734,12.5,,,BTC-CS-28JUN24-50000_70000
1614,279861501,2024-01-12 15:38:23,2,0.1282,0.12742665,57.42,BTC-28JUN24-50000-C,44626.5,buy,25.0,121735,25.0,,,BTC-CS-28JUN24-50000_70000
1615,279866693,2024-01-12 15:44:36,2,0.1273,0.12629711,57.45,BTC-28JUN24-50000-C,44479.29,buy,25.0,121740,25.0,,,BTC-CS-28JUN24-50000_70000
1616,279875945,2024-01-12 16:02:32,2,0.1245,0.12478475,56.83,BTC-28JUN24-50000-C,44320.9,buy,0.1,,0.1,,,
1617,279882900,2024-01-12 16:16:29,2,0.1225,0.12245584,56.85,BTC-28JUN24-50000-C,44105.3,buy,0.1,,0.1,,,
1618,279882901,2024-01-12 16:16:29,3,0.1225,0.12245584,56.85,BTC-28JUN24-50000-C,44105.3,buy,0.1,,0.1,,,
1619,279886494,2024-01-12 16:20:10,2,0.12,0.12033324,56.84,BTC-28JUN24-50000-C,43793.4,sell,0.1,,0.1,,,
1620,279886495,2024-01-12 16:20:10,3,0.12,0.12033324,56.84,BTC-28JUN24-50000-C,43793.4,sell,0.1,,0.1,,,
1621,279897653,2024-01-12 16:37:05,2,0.1195,0.11946566,57.0,BTC-28JUN24-50000-C,43720.6,buy,0.1,,0.1,,,
1622,279980625,2024-01-12 21:22:24,3,0.1195,0.11957217,57.47,BTC-28JUN24-50000-C,43627.18,sell,0.1,,0.1,,,
1623,279991222,2024-01-12 22:04:40,2,0.1125,0.11213444,57.94,BTC-28JUN24-50000-C,42678.83,sell,0.6,,0.6,,,
1624,279991233,2024-01-12 22:04:40,3,0.1125,0.11213444,57.94,BTC-28JUN24-50000-C,42678.83,sell,0.4,,0.4,,,
1625,279991242,2024-01-12 22:04:40,3,0.1125,0.11213444,57.94,BTC-28JUN24-50000-C,42678.83,sell,1.0,,1.0,,,
1626,279991754,2024-01-12 22:04:43,2,0.11,0.10995487,57.78,BTC-28JUN24-50000-C,42429.23,sell,0.1,,0.1,,,
1627,279991756,2024-01-12 22:04:43,3,0.11,0.10995487,57.78,BTC-28JUN24-50000-C,42429.23,sell,0.1,,0.1,,,
1628,280000394,2024-01-12 22:10:26,0,0.1115,0.11100359,58.26,BTC-28JUN24-50000-C,42606.56,sell,0.1,,0.1,,,
1629,280019999,2024-01-12 22:44:03,2,0.107,0.10658068,58.01,BTC-28JUN24-50000-C,42125.4,sell,0.1,,0.1,,,
1630,280020007,2024-01-12 22:44:04,3,0.107,0.10660767,57.99,BTC-28JUN24-50000-C,42132.48,sell,0.1,,0.1,,,
1631,280020008,2024-01-12 22:44:05,3,0.107,0.10666701,57.99,BTC-28JUN24-50000-C,42136.31,sell,0.1,,0.1,,,
1632,280040131,2024-01-13 00:23:06,0,0.1115,0.11150783,57.42,BTC-28JUN24-50000-C,42778.9,buy,0.1,,0.1,,,
1633,280040229,2024-01-13 00:25:16,1,0.1115,0.11154179,57.42,BTC-28JUN24-50000-C,42774.13,buy,0.1,,0.1,,,
1634,280040302,2024-01-13 00:26:27,1,0.1115,0.11147557,57.44,BTC-28JUN24-50000-C,42772.51,buy,0.1,,0.1,,,
1635,280041176,2024-01-13 00:36:02,1,0.1115,0.11154153,57.42,BTC-28JUN24-50000-C,42779.3,buy,0.1,,0.1,,,
1636,280041199,2024-01-13 00:36:15,1,0.1115,0.11157819,57.41,BTC-28JUN24-50000-C,42781.62,buy,0.1,,0.1,,,
1637,280041480,2024-01-13 00:40:24,0,0.112,0.1121045,57.41,BTC-28JUN24-50000-C,42851.0,sell,0.1,,0.1,,,
1638,280041592,2024-01-13 00:42:34,1,0.112,0.11196237,57.45,BTC-28JUN24-50000-C,42834.41,buy,0.1,,0.1,,,
1639,280041593,2024-01-13 00:42:36,1,0.112,0.11202109,57.42,BTC-28JUN24-50000-C,42844.06,buy,0.1,,0.1,,,
1640,280042631,2024-01-13 00:59:28,2,0.1115,0.11159572,57.4,BTC-28JUN24-50000-C,42791.36,buy,0.1,,0.1,,,
1641,280042641,2024-01-13 01:00:02,3,0.1115,0.11156252,57.41,BTC-28JUN24-50000-C,42791.04,buy,0.1,,0.1,,,
1642,280044161,2024-01-13 01:13:25,2,0.11,0.1099825,57.43,BTC-28JUN24-50000-C,42604.61,buy,0.1,,0.1,,,
1643,280046630,2024-01-13 01:28:07,3,0.11,0.10989635,57.45,BTC-28JUN24-50000-C,42606.47,buy,0.2,,0.2,,,
1644,280046631,2024-01-13 01:28:07,3,0.11,0.10989635,57.45,BTC-28JUN24-50000-C,42606.47,buy,0.1,,0.1,,,
1645,280049808,2024-01-13 01:53:33,3,0.11,0.10946778,57.37,BTC-28JUN24-50000-C,42637.12,buy,0.1,,0.1,,,
1646,280051512,2024-01-13 02:16:45,0,0.111,0.11084589,57.18,BTC-28JUN24-50000-C,42807.18,buy,0.2,,0.2,,,
1647,280051513,2024-01-13 02:16:45,1,0.111,0.11084589,57.18,BTC-28JUN24-50000-C,42807.18,buy,0.1,,0.1,,,
1648,280051781,2024-01-13 02:21:15,2,0.1105,0.11050695,57.13,BTC-28JUN24-50000-C,42755.89,buy,0.1,,0.1,,,
1649,280051782,2024-01-13 02:21:15,3,0.1105,0.11050695,57.13,BTC-28JUN24-50000-C,42755.89,buy,0.1,,0.1,,,
1650,280051802,2024-01-13 02:21:19,3,0.1105,0.11057537,57.11,BTC-28JUN24-50000-C,42765.25,buy,0.2,,0.2,,,
1651,280051957,2024-01-13 02:26:07,0,0.111,0.1104709,57.38,BTC-28JUN24-50000-C,42741.19,buy,0.1,,0.1,,,
1652,280051958,2024-01-13 02:26:07,1,0.111,0.1104709,57.38,BTC-28JUN24-50000-C,42741.19,buy,0.1,,0.1,,,
1653,280052293,2024-01-13 02:34:39,2,0.1105,0.11047871,57.4,BTC-28JUN24-50000-C,42678.33,sell,0.1,,0.1,,,
1654,280052309,2024-01-13 02:35:18,3,0.1105,0.1105712,57.42,BTC-28JUN24-50000-C,42669.82,sell,0.1,,0.1,,,
1655,280052313,2024-01-13 02:35:19,0,0.1115,0.11061796,57.79,BTC-28JUN24-50000-C,42669.88,sell,0.2,,0.2,,,
1656,280052314,2024-01-13 02:35:19,1,0.1115,0.11061796,57.79,BTC-28JUN24-50000-C,42669.88,sell,0.1,,0.1,,,
1657,280053195,2024-01-13 02:50:33,0,0.1125,0.11253515,58.34,BTC-28JUN24-50000-C,42613.42,buy,0.1,,0.1,,,
1658,280053627,2024-01-13 02:54:04,2,0.112,0.11188615,58.29,BTC-28JUN24-50000-C,42568.14,buy,0.1,,0.1,,,
1659,280053628,2024-01-13 02:54:04,3,0.112,0.11188615,58.29,BTC-28JUN24-50000-C,42568.14,buy,0.1,,0.1,,,
1660,280053684,2024-01-13 02:55:20,3,0.112,0.11185196,58.28,BTC-28JUN24-50000-C,42571.13,buy,0.1,,0.1,,,
1661,280053685,2024-01-13 02:55:20,3,0.112,0.11185196,58.28,BTC-28JUN24-50000-C,42571.13,buy,0.1,,0.1,,,
1662,280056941,2024-01-13 03:56:27,2,0.1115,0.11111476,58.0,BTC-28JUN24-50000-C,42589.72,buy,0.2,,0.2,,,
1663,280056942,2024-01-13 03:56:27,3,0.1115,0.11111476,58.0,BTC-28JUN24-50000-C,42589.72,buy,0.1,,0.1,,,
1664,280060627,2024-01-13 05:19:22,0,0.1135,0.11355164,57.9,BTC-28JUN24-50000-C,42861.19,sell,0.2,,0.2,,,
1665,280060628,2024-01-13 05:19:22,1,0.1135,0.11355164,57.9,BTC-28JUN24-50000-C,42861.19,sell,0.1,,0.1,,,
1666,280062397,2024-01-13 05:46:54,0,0.1145,0.11444549,57.71,BTC-28JUN24-50000-C,43061.31,buy,0.2,,0.2,,,
1667,280062398,2024-01-13 05:46:54,1,0.1145,0.11444549,57.71,BTC-28JUN24-50000-C,43061.31,buy,0.1,,0.1,,,
1668,280078866,2024-01-13 08:33:39,1,0.1145,0.11030995,57.49,BTC-28JUN24-50000-C,43176.62,sell,0.2,,0.2,,,
1669,280078962,2024-01-13 08:35:57,1,0.1145,0.1101852,57.49,BTC-28JUN24-50000-C,43176.82,sell,0.2,,0.2,,,
1670,280079096,2024-01-13 08:37:14,1,0.1145,0.10966886,57.65,BTC-28JUN24-50000-C,43127.09,sell,0.8,,0.8,,,
1671,280079536,2024-01-13 08:45:04,1,0.1145,0.11111157,57.77,BTC-28JUN24-50000-C,43083.35,sell,6.6,,6.6,,,
1672,280080706,2024-01-13 09:05:38,1,0.1145,0.11456827,57.65,BTC-28JUN24-50000-C,43126.96,sell,0.1,,0.1,,,
1673,280080709,2024-01-13 09:05:43,1,0.1145,0.11465398,57.66,BTC-28JUN24-50000-C,43124.61,sell,2.1,,2.1,,,
1674,280082425,2024-01-13 09:23:23,2,0.1125,0.11251587,57.34,BTC-28JUN24-50000-C,42987.34,buy,0.1,,0.1,,,
1675,280082426,2024-01-13 09:23:26,3,0.1125,0.11250032,57.34,BTC-28JUN24-50000-C,42985.85,buy,0.1,,0.1,,,
1676,280084248,2024-01-13 09:47:38,3,0.1125,0.1123826,57.42,BTC-28JUN24-50000-C,42979.14,buy,0.1,,0.1,,,
1677,280084948,2024-01-13 09:50:44,2,0.1115,0.11158029,57.31,BTC-28JUN24-50000-C,42890.28,buy,0.1,,0.1,,,
1678,280086197,2024-01-13 10:05:51,3,0.1115,0.1113928,57.44,BTC-28JUN24-50000-C,42829.95,buy,0.1,,0.1,,,
1679,280086203,2024-01-13 10:06:00,3,0.1115,0.11142029,57.44,BTC-28JUN24-50000-C,42826.51,buy,0.1,,0.1,,,
1680,280086433,2024-01-13 10:07:01,2,0.111,0.11102751,57.41,BTC-28JUN24-50000-C,42777.46,buy,0.1,,0.1,,,
1681,280086654,2024-01-13 10:08:57,3,0.111,0.11065359,57.48,BTC-28JUN24-50000-C,42759.04,buy,0.1,,0.1,,,
1682,280086658,2024-01-13 10:09:01,3,0.111,0.11078112,57.44,BTC-28JUN24-50000-C,42771.38,buy,0.1,,0.1,,,
1683,280119585,2024-01-13 15:35:58,0,0.113,0.11320292,57.07,BTC-28JUN24-50000-C,43174.86,sell,0.4,,0.4,,,
1684,280119930,2024-01-13 15:37:59,0,0.1135,0.11256151,57.47,BTC-28JUN24-50000-C,43111.31,buy,0.7,,0.7,,,
1685,280119931,2024-01-13 15:37:59,1,0.1135,0.11256151,57.47,BTC-28JUN24-50000-C,43111.31,buy,1.3,,1.3,,,
1686,280119932,2024-01-13 15:37:59,1,0.1135,0.11256151,57.47,BTC-28JUN24-50000-C,43111.31,sell,1.0,,1.0,,,
1687,280123766,2024-01-13 16:23:19,2,0.112,0.11200381,57.12,BTC-28JUN24-50000-C,43048.26,buy,0.5,,0.5,,,
1688,280123936,2024-01-13 16:30:24,3,0.112,0.11199134,57.11,BTC-28JUN24-50000-C,43055.51,buy,0.5,,0.5,,,
1689,280123961,2024-01-13 16:30:39,3,0.112,0.11188458,57.13,BTC-28JUN24-50000-C,43048.72,buy,0.5,,0.5,,,
1690,280124145,2024-01-13 16:36:55,3,0.112,0.11191713,57.1,BTC-28JUN24-50000-C,43057.12,buy,0.5,,0.5,,,
1691,280124197,2024-01-13 16:37:19,2,0.1115,0.1114266,57.11,BTC-28JUN24-50000-C,42997.38,buy,0.5,,0.5,,,
1692,280124673,2024-01-13 16:38:26,2,0.111,0.11094391,57.11,BTC-28JUN24-50000-C,42934.18,buy,0.5,,0.5,,,
1693,280125364,2024-01-13 16:39:12,2,0.1105,0.11041033,57.12,BTC-28JUN24-50000-C,42864.15,buy,0.5,,0.5,,,
1694,280125893,2024-01-13 16:39:55,3,0.1105,0.11019156,57.22,BTC-28JUN24-50000-C,42833.72,buy,0.5,,0.5,,,
1695,280127182,2024-01-13 16:55:09,0,0.111,0.11088288,57.3,BTC-28JUN24-50000-C,42875.27,buy,0.5,,0.5,,,
1696,280128777,2024-01-13 17:20:01,1,0.111,0.11094541,57.23,BTC-28JUN24-50000-C,42915.9,buy,0.5,,0.5,,,
1697,280130089,2024-01-13 17:54:11,2,0.1105,0.11041052,57.12,BTC-28JUN24-50000-C,42886.19,buy,0.5,,0.5,,,
1698,280131274,2024-01-13 18:18:30,2,0.1095,0.10940087,57.21,BTC-28JUN24-50000-C,42743.26,buy,0.5,,0.5,,,
1699,280131952,2024-01-13 18:33:01,0,0.1105,0.11042323,57.3,BTC-28JUN24-50000-C,42840.41,buy,0.5,,0.5,,,
1700,280133049,2024-01-13 19:05:11,1,0.1105,0.11066123,57.21,BTC-28JUN24-50000-C,42863.55,buy,0.5,,0.5,,,
1701,280134397,2024-01-13 19:40:12,1,0.1105,0.11044094,57.02,BTC-28JUN24-50000-C,42929.31,buy,0.5,,0.5,,,
1702,280135973,2024-01-13 20:05:48,2,0.109,0.10885217,57.11,BTC-28JUN24-50000-C,42730.53,buy,0.5,,0.5,,,
1703,280136794,2024-01-13 20:25:34,3,0.109,0.1089632,56.94,BTC-28JUN24-50000-C,42781.71,buy,0.5,,0.5,,,
1704,280137665,2024-01-13 20:57:54,3,0.109,0.10903885,56.8,BTC-28JUN24-50000-C,42823.32,buy,0.5,,0.5,,,
1705,280137705,2024-01-13 20:58:13,3,0.109,0.10911166,56.8,BTC-28JUN24-50000-C,42825.22,buy,0.5,,0.5,,,
1706,280138025,2024-01-13 21:13:26,0,0.111,0.11076046,57.26,BTC-28JUN24-50000-C,42917.15,buy,0.5,,0.5,,,
1707,280138136,2024-01-13 21:18:31,1,0.111,0.11078687,57.27,BTC-28JUN24-50000-C,42919.1,buy,0.5,,0.5,,,
1708,280138144,2024-01-13 21:18:39,1,0.111,0.11082575,57.25,BTC-28JUN24-50000-C,42925.56,buy,0.5,,0.5,,,
1709,280138866,2024-01-13 21:32:04,1,0.111,0.11052952,57.35,BTC-28JUN24-50000-C,42890.73,buy,0.5,,0.5,,,
1710,280138954,2024-01-13 21:35:19,1,0.111,0.11063966,57.29,BTC-28JUN24-50000-C,42901.39,buy,0.5,,0.5,,,
1711,280140640,2024-01-13 22:05:10,0,0.112,0.11188934,57.36,BTC-28JUN24-50000-C,43008.22,buy,0.5,,0.5,,,
1712,280142258,2024-01-13 22:45:40,2,0.111,0.11053727,57.24,BTC-28JUN24-50000-C,42941.47,buy,0.5,,0.5,,,
1713,280143686,2024-01-13 23:17:08,3,0.111,0.11070637,57.3,BTC-28JUN24-50000-C,42910.81,buy,0.5,,0.5,,,
1714,280144898,2024-01-13 23:47:43,2,0.1105,0.11063327,57.3,BTC-28JUN24-50000-C,42831.22,buy,0.5,,0.5,,,
1715,280158209,2024-01-14 06:33:36,2,0.109,0.1085203,56.72,BTC-28JUN24-50000-C,42858.29,buy,0.5,,0.5,,,
1716,280158210,2024-01-14 06:33:38,2,0.1085,0.10852398,56.53,BTC-28JUN24-50000-C,42858.4,buy,0.5,,0.5,,,
1717,280160230,2024-01-14 07:15:32,0,0.1105,0.11014989,56.79,BTC-28JUN24-50000-C,43029.32,buy,0.5,,0.5,,,
1718,280160276,2024-01-14 07:16:17,2,0.11,0.10995675,56.65,BTC-28JUN24-50000-C,43020.33,buy,0.5,,0.5,,,
1719,280161776,2024-01-14 07:37:16,3,0.11,0.10998071,56.84,BTC-28JUN24-50000-C,42954.09,buy,0.5,,0.5,,,
1720,280161822,2024-01-14 07:37:37,3,0.11,0.10979517,56.89,BTC-28JUN24-50000-C,42933.72,buy,0.5,,0.5,,,
1721,280165153,2024-01-14 08:04:48,2,0.1095,0.10933551,56.51,BTC-28JUN24-50000-C,43002.93,buy,0.5,,0.5,,,
1722,280165184,2024-01-14 08:05:06,3,0.1095,0.10929853,56.51,BTC-28JUN24-50000-C,43002.08,buy,0.5,,0.5,,,
1723,280167064,2024-01-14 08:35:04,0,0.11,0.10991494,56.97,BTC-28JUN24-50000-C,42914.34,buy,0.5,,0.5,,,
1724,280167805,2024-01-14 08:56:16,1,0.11,0.10997419,56.79,BTC-28JUN24-50000-C,42968.02,sell,0.8,,0.8,,,
1725,280168677,2024-01-14 09:16:32,2,0.1095,0.10945505,56.82,BTC-28JUN24-50000-C,42910.38,buy,0.5,,0.5,,,
1726,280168679,2024-01-14 09:16:42,3,0.1095,0.10945965,56.83,BTC-28JUN24-50000-C,42906.13,buy,0.5,,0.5,,,
1727,280168808,2024-01-14 09:22:01,0,0.1105,0.11047924,57.28,BTC-28JUN24-50000-C,42880.97,sell,0.8,,0.8,,,
1728,280168914,2024-01-14 09:24:15,1,0.1105,0.11094557,57.27,BTC-28JUN24-50000-C,42884.05,sell,0.8,,0.8,,,
1729,280169035,2024-01-14 09:26:57,0,0.111,0.1110941,57.57,BTC-28JUN24-50000-C,42846.51,sell,0.8,,0.8,,,
1730,280169042,2024-01-14 09:26:59,1,0.111,0.11107767,57.58,BTC-28JUN24-50000-C,42844.03,sell,0.8,,0.8,,,
1731,280169102,2024-01-14 09:29:08,1,0.111,0.11150944,57.53,BTC-28JUN24-50000-C,42860.92,sell,0.8,,0.8,,,
1732,280169104,2024-01-14 09:29:12,1,0.111,0.11154446,57.52,BTC-28JUN24-50000-C,42861.26,sell,0.8,,0.8,,,
1733,280169105,2024-01-14 09:29:13,1,0.111,0.11154906,57.52,BTC-28JUN24-50000-C,42863.94,sell,0.8,,0.8,,,
1734,280169117,2024-01-14 09:29:28,0,0.1115,0.11159679,57.69,BTC-28JUN24-50000-C,42867.52,sell,0.8,,0.8,,,
1735,280169118,2024-01-14 09:29:31,1,0.1115,0.11163224,57.69,BTC-28JUN24-50000-C,42869.44,sell,0.8,,0.8,,,
1736,280169884,2024-01-14 09:53:47,2,0.11,0.10962537,56.88,BTC-28JUN24-50000-C,42946.06,buy,0.5,,0.5,,,
1737,280169887,2024-01-14 09:53:50,3,0.11,0.10963017,56.88,BTC-28JUN24-50000-C,42945.73,buy,0.5,,0.5,,,
1738,280171523,2024-01-14 10:26:25,2,0.1095,0.10946876,56.6,BTC-28JUN24-50000-C,42982.07,buy,0.5,,0.5,,,
1739,280171626,2024-01-14 10:28:10,3,0.1095,0.10944231,56.56,BTC-28JUN24-50000-C,42996.34,buy,0.5,,0.5,,,
1740,280172088,2024-01-14 10:43:04,2,0.109,0.10902817,56.61,BTC-28JUN24-50000-C,42929.73,buy,0.5,,0.5,,,
1741,280172101,2024-01-14 10:43:12,3,0.109,0.10902793,56.6,BTC-28JUN24-50000-C,42936.03,buy,0.5,,0.5,,,
1742,280173989,2024-01-14 11:27:14,2,0.1085,0.1084127,56.61,BTC-28JUN24-50000-C,42874.86,buy,0.5,,0.5,,,
1743,280173991,2024-01-14 11:27:15,3,0.1085,0.10843167,56.61,BTC-28JUN24-50000-C,42875.92,buy,0.5,,0.5,,,
1744,280175403,2024-01-14 12:08:04,2,0.108,0.10793337,56.83,BTC-28JUN24-50000-C,42740.37,sell,0.2,,0.2,,,
1745,280176079,2024-01-14 12:21:25,2,0.1075,0.10748396,56.7,BTC-28JUN24-50000-C,42730.17,sell,0.1,,0.1,,,
1746,280176197,2024-01-14 12:23:18,3,0.1075,0.10714349,56.64,BTC-28JUN24-50000-C,42758.54,buy,0.2,,0.2,,,
1747,280176217,2024-01-14 12:24:05,2,0.107,0.1069627,56.42,BTC-28JUN24-50000-C,42767.24,buy,0.5,,0.5,,,
1748,280177909,2024-01-14 13:06:08,3,0.107,0.10691195,56.4,BTC-28JUN24-50000-C,42778.52,buy,0.5,,0.5,,,
1749,280177982,2024-01-14 13:08:57,0,0.1075,0.10699383,56.56,BTC-28JUN24-50000-C,42788.11,buy,0.5,,0.5,,,
1750,280178033,2024-01-14 13:11:15,1,0.1075,0.10697726,56.57,BTC-28JUN24-50000-C,42786.28,buy,0.5,,0.5,,,
1751,280178040,2024-01-14 13:11:31,1,0.1075,0.10699147,56.56,BTC-28JUN24-50000-C,42789.26,buy,0.5,,0.5,,,
1752,280178052,2024-01-14 13:11:46,1,0.1075,0.10702445,56.55,BTC-28JUN24-50000-C,42792.06,buy,0.5,,0.5,,,
1753,280178119,2024-01-14 13:13:48,1,0.1075,0.10699107,56.57,BTC-28JUN24-50000-C,42790.67,buy,0.5,,0.5,,,
1754,280178161,2024-01-14 13:15:35,1,0.1075,0.10694797,56.58,BTC-28JUN24-50000-C,42785.92,buy,0.5,,0.5,,,
