trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_trade_id,combo_id,liquidation,block_trade_id
2158,309822164,2024-07-20 20:41:22,0,0.1345,0.13354652,68.18,BTC-27DEC24-80000-C,67450.25,buy,0.1,0.1,,,,
2159,309824935,2024-07-20 21:10:05,2,0.1325,0.13247775,68.44,BTC-27DEC24-80000-C,66964.54,sell,0.1,0.1,,,,
2160,309825169,2024-07-20 21:11:28,2,0.132,0.13204992,68.43,BTC-27DEC24-80000-C,66900.77,sell,0.1,0.1,,,,
2161,309857487,2024-07-21 07:33:16,2,0.1315,0.13178536,68.75,BTC-27DEC24-80000-C,66694.96,sell,0.1,0.1,,,,
2162,309862945,2024-07-21 09:29:05,2,0.131,0.13133722,68.14,BTC-27DEC24-80000-C,66895.11,sell,0.1,0.1,,,,
2163,309862946,2024-07-21 09:29:05,2,0.1305,0.13133722,67.95,BTC-27DEC24-80000-C,66895.11,sell,0.1,0.1,,,,
2164,309862947,2024-07-21 09:29:05,2,0.13,0.13133722,67.76,BTC-27DEC24-80000-C,66895.11,sell,0.4,0.4,,,,
2165,309864982,2024-07-21 10:35:07,0,0.1325,0.13212348,68.67,BTC-27DEC24-80000-C,66935.55,sell,3.5,3.5,,,,
2166,309865110,2024-07-21 10:41:09,2,0.132,0.13129762,68.5,BTC-27DEC24-80000-C,66922.85,sell,1.0,1.0,,,,
2167,309865146,2024-07-21 10:42:56,3,0.132,0.13142047,68.53,BTC-27DEC24-80000-C,66916.6,sell,1.0,1.0,,,,
2168,309865149,2024-07-21 10:42:58,3,0.132,0.13140911,68.53,BTC-27DEC24-80000-C,66916.6,sell,1.0,1.0,,,,
2169,309865151,2024-07-21 10:43:00,3,0.132,0.13140571,68.53,BTC-27DEC24-80000-C,66916.6,sell,1.0,1.0,,,,
2170,309865235,2024-07-21 10:45:00,3,0.132,0.13215809,68.51,BTC-27DEC24-80000-C,66928.29,sell,0.6,0.6,,,,
2171,309865255,2024-07-21 10:46:04,3,0.132,0.1322472,68.53,BTC-27DEC24-80000-C,66914.74,sell,1.7,1.7,,,,
2172,309865256,2024-07-21 10:46:04,3,0.132,0.1322472,68.53,BTC-27DEC24-80000-C,66914.74,sell,0.1,0.1,,,,
2173,309865425,2024-07-21 10:47:39,2,0.1305,0.13085522,68.01,BTC-27DEC24-80000-C,66885.2,buy,0.1,0.1,,,,
2174,309865426,2024-07-21 10:47:58,3,0.1305,0.13082585,68.0,BTC-27DEC24-80000-C,66885.8,buy,0.1,0.1,,,,
2175,309865453,2024-07-21 10:49:08,3,0.1305,0.13076351,67.99,BTC-27DEC24-80000-C,66879.29,buy,0.1,0.1,,,,
2176,309865454,2024-07-21 10:49:11,3,0.1305,0.13076757,67.99,BTC-27DEC24-80000-C,66879.94,buy,0.1,0.1,,,,
2177,309865694,2024-07-21 10:59:18,2,0.13,0.13036557,67.9,BTC-27DEC24-80000-C,66836.45,buy,0.1,0.1,,,,
2178,309865696,2024-07-21 10:59:19,3,0.13,0.13037216,67.9,BTC-27DEC24-80000-C,66836.27,buy,0.1,0.1,,,,
2179,309865699,2024-07-21 10:59:21,3,0.13,0.13039104,67.9,BTC-27DEC24-80000-C,66836.07,buy,0.1,0.1,,,,
2180,309865700,2024-07-21 10:59:24,3,0.13,0.13040323,67.9,BTC-27DEC24-80000-C,66835.61,buy,0.1,0.1,,,,
2181,309865701,2024-07-21 10:59:27,3,0.13,0.13041809,67.9,BTC-27DEC24-80000-C,66835.57,buy,0.1,0.1,,,,
2182,309866247,2024-07-21 11:19:43,3,0.13,0.12999448,67.85,BTC-27DEC24-80000-C,66885.47,buy,0.1,0.1,,,,
2183,309866248,2024-07-21 11:19:46,3,0.13,0.13000867,67.85,BTC-27DEC24-80000-C,66885.47,buy,0.1,0.1,,,,
2184,309866261,2024-07-21 11:19:48,3,0.13,0.1300514,67.85,BTC-27DEC24-80000-C,66885.47,buy,0.1,0.1,,,,
2185,309866296,2024-07-21 11:21:18,3,0.13,0.13015539,67.83,BTC-27DEC24-80000-C,66882.49,buy,0.1,0.1,,,,
2186,309866297,2024-07-21 11:21:20,3,0.13,0.13016571,67.83,BTC-27DEC24-80000-C,66882.49,buy,0.1,0.1,,,,
2187,309866298,2024-07-21 11:21:21,3,0.13,0.13019623,67.83,BTC-27DEC24-80000-C,66882.49,buy,0.1,0.1,,,,
2188,309866300,2024-07-21 11:21:23,3,0.13,0.13020464,67.83,BTC-27DEC24-80000-C,66882.49,buy,0.1,0.1,,,,
2189,309866301,2024-07-21 11:21:25,3,0.13,0.13022166,67.83,BTC-27DEC24-80000-C,66882.66,buy,0.1,0.1,,,,
2190,309866302,2024-07-21 11:21:27,3,0.13,0.13024047,67.84,BTC-27DEC24-80000-C,66882.49,buy,0.1,0.1,,,,
2191,309866303,2024-07-21 11:21:30,3,0.13,0.13024852,67.84,BTC-27DEC24-80000-C,66882.49,buy,0.1,0.1,,,,
2192,309928970,2024-07-21 19:47:51,0,0.1375,0.13719163,69.63,BTC-27DEC24-80000-C,67376.95,buy,0.1,0.1,,,,
2193,309928971,2024-07-21 19:47:51,1,0.1375,0.13719163,69.63,BTC-27DEC24-80000-C,67376.95,buy,1.0,1.0,,,,
2194,309928972,2024-07-21 19:47:51,1,0.1375,0.13719163,69.63,BTC-27DEC24-80000-C,67376.95,sell,1.9,1.9,,,,
2195,309947924,2024-07-21 21:54:33,0,0.1419,0.14255174,69.57,BTC-27DEC24-80000-C,68145.82,buy,0.3,0.3,309947922,BTC-CS-27DEC24-70000_80000,,
2196,309960625,2024-07-22 00:04:50,0,0.1425,0.14300526,69.71,BTC-27DEC24-80000-C,68191.17,sell,0.6,0.6,,,,
2197,309962524,2024-07-22 00:31:01,1,0.1425,0.14275156,69.65,BTC-27DEC24-80000-C,68229.25,sell,1.0,1.0,,,,
2198,309966911,2024-07-22 01:15:34,2,0.141,0.14113388,69.4,BTC-27DEC24-80000-C,68090.59,sell,1.0,1.0,,,,
2199,309966926,2024-07-22 01:15:46,3,0.141,0.14108181,69.42,BTC-27DEC24-80000-C,68080.23,sell,2.0,2.0,,,,
2200,309986112,2024-07-22 04:39:07,2,0.136,0.13539187,68.01,BTC-27DEC24-80000-C,67869.67,sell,1.9,1.9,,,,
2201,309986113,2024-07-22 04:39:07,3,0.136,0.13539187,68.01,BTC-27DEC24-80000-C,67869.67,sell,0.2,0.2,,,,
2202,309996326,2024-07-22 06:25:07,2,0.1345,0.13413608,67.91,BTC-27DEC24-80000-C,67686.66,sell,0.8,0.8,,,,
2203,310023056,2024-07-22 09:45:05,2,0.1335,0.13372219,68.32,BTC-27DEC24-80000-C,67329.42,buy,0.1,0.1,,,,
2204,310023057,2024-07-22 09:45:05,3,0.1335,0.13372219,68.32,BTC-27DEC24-80000-C,67329.42,buy,0.1,0.1,,,,
2205,310023058,2024-07-22 09:45:08,3,0.1335,0.13373845,68.31,BTC-27DEC24-80000-C,67334.89,buy,0.1,0.1,,,,
2206,310023133,2024-07-22 09:46:14,2,0.133,0.13334116,68.18,BTC-27DEC24-80000-C,67309.52,buy,0.1,0.1,,,,
2207,310023145,2024-07-22 09:46:27,3,0.133,0.13335173,68.18,BTC-27DEC24-80000-C,67309.72,buy,0.7,0.7,,,,
2208,310023226,2024-07-22 09:47:21,3,0.133,0.13322657,68.26,BTC-27DEC24-80000-C,67271.66,buy,0.2,0.2,,,,
2209,310023243,2024-07-22 09:47:24,3,0.133,0.13322909,68.27,BTC-27DEC24-80000-C,67270.16,buy,0.2,0.2,,,,
2210,310023246,2024-07-22 09:47:26,3,0.133,0.1332018,68.28,BTC-27DEC24-80000-C,67260.27,buy,0.2,0.2,,,,
2211,310023248,2024-07-22 09:47:29,3,0.133,0.13317147,68.27,BTC-27DEC24-80000-C,67267.44,buy,0.2,0.2,,,,
2212,310023251,2024-07-22 09:47:34,3,0.133,0.13323741,68.27,BTC-27DEC24-80000-C,67267.34,buy,0.2,0.2,,,,
2213,310030438,2024-07-22 11:49:45,0,0.135,0.13440882,68.6,BTC-27DEC24-80000-C,67505.95,sell,0.1,0.1,,,,
2214,310055655,2024-07-22 14:47:02,2,0.1325,0.13305928,68.89,BTC-27DEC24-80000-C,66923.55,sell,0.3,0.3,,,,
2215,310056055,2024-07-22 14:49:04,3,0.1325,0.13293704,68.98,BTC-27DEC24-80000-C,66881.23,sell,1.7,1.7,,,,
2216,310068725,2024-07-22 16:09:42,0,0.1335,0.13359434,69.13,BTC-27DEC24-80000-C,67047.88,buy,1.0,1.0,,,,
2217,310068976,2024-07-22 16:13:20,1,0.1335,0.13368521,68.96,BTC-27DEC24-80000-C,67132.73,buy,1.0,1.0,,,,
2218,310081154,2024-07-22 18:56:41,0,0.1365,0.13672468,69.48,BTC-27DEC24-80000-C,67449.96,buy,0.1,0.1,,,,
2219,310081159,2024-07-22 18:56:44,1,0.1365,0.13672071,69.48,BTC-27DEC24-80000-C,67448.33,buy,0.1,0.1,,,,
2220,310081161,2024-07-22 18:56:46,1,0.1365,0.13672596,69.48,BTC-27DEC24-80000-C,67448.02,buy,0.1,0.1,,,,
2221,310081162,2024-07-22 18:56:51,1,0.1365,0.13673786,69.48,BTC-27DEC24-80000-C,67449.14,buy,0.1,0.1,,,,
2222,310081163,2024-07-22 18:56:54,1,0.1365,0.13675733,69.48,BTC-27DEC24-80000-C,67449.23,buy,0.1,0.1,,,,
2223,310095329,2024-07-22 20:24:28,0,0.143,0.1418758,70.7,BTC-27DEC24-80000-C,68035.75,buy,5.0,5.0,,,,
2224,310095330,2024-07-22 20:24:28,1,0.143,0.1418758,70.7,BTC-27DEC24-80000-C,68035.75,buy,0.1,0.1,,,,
2225,310095331,2024-07-22 20:24:28,1,0.143,0.1418758,70.7,BTC-27DEC24-80000-C,68035.75,sell,3.4,3.4,,,,
2226,310095332,2024-07-22 20:24:28,1,0.143,0.1418758,70.7,BTC-27DEC24-80000-C,68035.75,sell,1.5,1.5,,,,
2227,310119263,2024-07-23 02:00:38,2,0.1385,0.13799664,70.35,BTC-27DEC24-80000-C,67430.4,buy,0.5,0.5,,,,
2228,310127793,2024-07-23 04:44:52,2,0.1355,0.13482889,69.99,BTC-27DEC24-80000-C,67074.17,sell,1.9,1.9,,,,
2229,310162512,2024-07-23 07:33:19,2,0.131,0.13123138,69.49,BTC-27DEC24-80000-C,66495.22,buy,1.7,1.7,,,,
2230,310162513,2024-07-23 07:33:19,3,0.131,0.13123138,69.49,BTC-27DEC24-80000-C,66495.22,buy,0.1,0.1,,,,
2231,310162514,2024-07-23 07:33:19,3,0.131,0.13123138,69.49,BTC-27DEC24-80000-C,66495.22,buy,0.3,0.3,,,,
2232,310162528,2024-07-23 07:33:26,3,0.131,0.13128101,69.47,BTC-27DEC24-80000-C,66500.59,buy,1.9,1.9,,,,
2233,310204364,2024-07-23 12:26:12,0,0.134,0.13202628,70.56,BTC-27DEC24-80000-C,66607.94,buy,0.5,0.5,,,,
2234,310205059,2024-07-23 12:30:40,2,0.133,0.13286533,70.33,BTC-27DEC24-80000-C,66523.05,buy,1.4,1.4,,,,
2235,310207272,2024-07-23 12:54:51,2,0.1325,0.13262152,70.32,BTC-27DEC24-80000-C,66448.86,sell,0.1,0.1,,,,
2236,310216549,2024-07-23 13:46:38,2,0.129,0.13019903,69.48,BTC-27DEC24-80000-C,66192.98,sell,1.0,1.0,,,,
2237,310234819,2024-07-23 14:47:34,0,0.134,0.13434114,69.47,BTC-27DEC24-80000-C,67206.41,buy,1.8,1.8,,,,
2238,310234860,2024-07-23 14:47:36,1,0.134,0.13429884,69.49,BTC-27DEC24-80000-C,67206.41,buy,0.1,0.1,,,,
2239,310235052,2024-07-23 14:48:12,1,0.134,0.13402187,69.57,BTC-27DEC24-80000-C,67185.4,buy,0.5,0.5,,,,
2240,310235557,2024-07-23 14:49:28,0,0.135,0.13464925,69.7,BTC-27DEC24-80000-C,67250.71,sell,0.5,0.5,,,,
2241,310253442,2024-07-23 16:28:48,2,0.131,0.13066088,69.94,BTC-27DEC24-80000-C,66424.48,sell,1.6,1.6,,,,
2242,310264875,2024-07-23 17:26:25,2,0.129,0.1280644,69.93,BTC-27DEC24-80000-C,66066.53,buy,0.1,0.1,,,,
2243,310272370,2024-07-23 18:55:11,2,0.126,0.12640997,69.21,BTC-27DEC24-80000-C,65898.31,sell,0.1,0.1,,,,
2244,310272371,2024-07-23 18:55:11,3,0.126,0.12640997,69.21,BTC-27DEC24-80000-C,65898.31,buy,0.1,0.1,,,,
2245,310272372,2024-07-23 18:55:11,3,0.126,0.12640997,69.21,BTC-27DEC24-80000-C,65898.31,buy,0.1,0.1,,,,
2246,310273286,2024-07-23 19:12:37,0,0.127,0.1272376,69.18,BTC-27DEC24-80000-C,66062.65,buy,0.1,0.1,,,,
2247,310273287,2024-07-23 19:12:37,1,0.127,0.1272376,69.18,BTC-27DEC24-80000-C,66062.65,buy,0.4,0.4,,,,
2248,310273292,2024-07-23 19:12:45,1,0.127,0.12722312,69.17,BTC-27DEC24-80000-C,66068.16,buy,0.1,0.1,,,,
2249,310273293,2024-07-23 19:12:45,1,0.127,0.12722312,69.17,BTC-27DEC24-80000-C,66068.16,buy,0.4,0.4,,,,
2250,310273362,2024-07-23 19:14:11,1,0.127,0.12704046,69.17,BTC-27DEC24-80000-C,66065.63,buy,0.1,0.1,,,,
2251,310273366,2024-07-23 19:14:13,1,0.127,0.12705925,69.15,BTC-27DEC24-80000-C,66065.63,buy,0.5,0.5,,,,
2252,310274935,2024-07-23 19:35:30,2,0.1265,0.1264452,69.41,BTC-27DEC24-80000-C,65841.37,sell,1.5,1.5,,,,
2253,310284438,2024-07-23 20:50:20,2,0.126,0.12667083,69.01,BTC-27DEC24-80000-C,65970.98,buy,0.5,0.5,,,,
2254,310284498,2024-07-23 20:51:06,3,0.126,0.1265894,69.02,BTC-27DEC24-80000-C,65970.44,buy,0.5,0.5,,,,
2255,310284511,2024-07-23 20:51:18,3,0.126,0.12655235,69.05,BTC-27DEC24-80000-C,65965.18,buy,0.5,0.5,,,,
2256,310298253,2024-07-24 00:35:45,2,0.1245,0.1253005,68.75,BTC-27DEC24-80000-C,65834.71,sell,12.5,12.5,,BTC-CS-27DEC24-45000_80000,,149410
2257,310302791,2024-07-24 02:08:50,2,0.124,0.12392323,69.06,BTC-27DEC24-80000-C,65589.58,sell,0.4,0.4,,,,
2258,310303816,2024-07-24 02:30:35,2,0.123,0.12329164,68.75,BTC-27DEC24-80000-C,65562.15,sell,0.5,0.5,,,,
2259,310303974,2024-07-24 02:33:31,0,0.124,0.12366448,69.06,BTC-27DEC24-80000-C,65618.18,sell,8.4,8.4,,,,
2260,310304253,2024-07-24 02:40:53,0,0.125,0.1241349,69.29,BTC-27DEC24-80000-C,65690.32,buy,0.1,0.1,,,,
2261,310304254,2024-07-24 02:40:53,1,0.125,0.1241349,69.29,BTC-27DEC24-80000-C,65690.32,buy,1.0,1.0,,,,
2262,310304255,2024-07-24 02:40:53,1,0.125,0.1241349,69.29,BTC-27DEC24-80000-C,65690.32,buy,5.0,5.0,,,,
2263,310304256,2024-07-24 02:40:53,1,0.125,0.1241349,69.29,BTC-27DEC24-80000-C,65690.32,sell,3.8,3.8,,,,
2264,310304337,2024-07-24 02:44:42,2,0.124,0.12458099,68.83,BTC-27DEC24-80000-C,65721.16,sell,1.4,1.4,,,,
2265,310305448,2024-07-24 02:59:17,3,0.124,0.12367381,68.53,BTC-27DEC24-80000-C,65884.16,sell,0.1,0.1,,,,
2266,310305963,2024-07-24 03:07:08,2,0.1235,0.12319211,68.43,BTC-27DEC24-80000-C,65842.09,buy,0.2,0.2,,,,
2267,310314006,2024-07-24 06:14:33,2,0.122,0.12155549,67.93,BTC-27DEC24-80000-C,65876.0,buy,0.5,0.5,,,,
2268,310314010,2024-07-24 06:14:43,3,0.122,0.12155911,67.93,BTC-27DEC24-80000-C,65876.76,sell,1.5,1.5,,,,
2269,310314029,2024-07-24 06:15:12,3,0.122,0.12158475,67.96,BTC-27DEC24-80000-C,65863.36,sell,1.4,1.4,,,,
2270,310314030,2024-07-24 06:15:12,3,0.122,0.12158475,67.96,BTC-27DEC24-80000-C,65863.36,sell,0.1,0.1,,,,
2271,310314031,2024-07-24 06:15:12,3,0.122,0.12158475,67.96,BTC-27DEC24-80000-C,65863.36,sell,0.1,0.1,,,,
2272,310314049,2024-07-24 06:15:53,3,0.122,0.12168763,67.91,BTC-27DEC24-80000-C,65884.96,sell,0.4,0.4,,,,
2273,310314484,2024-07-24 06:20:52,0,0.1225,0.12233516,67.97,BTC-27DEC24-80000-C,65937.49,sell,2.0,2.0,,,,
2274,310314651,2024-07-24 06:24:05,1,0.1225,0.12235187,68.04,BTC-27DEC24-80000-C,65922.63,sell,1.4,1.4,,,,
2275,310314666,2024-07-24 06:24:11,1,0.1225,0.12239247,68.02,BTC-27DEC24-80000-C,65923.41,sell,0.6,0.6,,,,
2276,310331153,2024-07-24 09:36:34,0,0.123,0.12380798,67.24,BTC-27DEC24-80000-C,66442.55,sell,0.5,0.5,,,,
2277,310331215,2024-07-24 09:38:01,1,0.123,0.12366178,67.28,BTC-27DEC24-80000-C,66414.55,sell,0.5,0.5,,,,
2278,310331216,2024-07-24 09:38:01,1,0.123,0.12366178,67.28,BTC-27DEC24-80000-C,66414.55,sell,0.4,0.4,,,,
2279,310331378,2024-07-24 09:39:49,1,0.123,0.12349215,67.35,BTC-27DEC24-80000-C,66389.23,sell,0.1,0.1,,,,
2280,310336664,2024-07-24 11:06:50,0,0.1235,0.12332499,67.4,BTC-27DEC24-80000-C,66445.09,sell,6.7,6.7,,,,
2281,310338504,2024-07-24 11:38:25,2,0.1225,0.12265806,67.02,BTC-27DEC24-80000-C,66432.06,buy,0.1,0.1,,,,
2282,310338801,2024-07-24 11:41:37,3,0.1225,0.12243581,67.08,BTC-27DEC24-80000-C,66400.49,buy,0.5,0.5,,,,
2283,310338881,2024-07-24 11:42:14,2,0.122,0.12255185,66.88,BTC-27DEC24-80000-C,66399.85,sell,0.2,0.2,,,,
2284,310354144,2024-07-24 14:33:12,0,0.126,0.12616677,67.11,BTC-27DEC24-80000-C,67023.41,buy,0.1,0.1,,,,
2285,310355982,2024-07-24 14:39:54,2,0.125,0.12556887,66.97,BTC-27DEC24-80000-C,66902.82,sell,1.0,1.0,,,,
2286,310363071,2024-07-24 15:47:23,2,0.1225,0.12249657,67.38,BTC-27DEC24-80000-C,66254.3,sell,1.8,1.8,,,,
2287,310367772,2024-07-24 16:37:49,2,0.122,0.12270416,67.03,BTC-27DEC24-80000-C,66335.9,buy,1.3,1.3,,,,
2288,310370210,2024-07-24 17:08:26,0,0.123,0.12287818,67.1,BTC-27DEC24-80000-C,66483.5,buy,1.0,1.0,,,,
2289,310373152,2024-07-24 17:41:18,0,0.1235,0.12355648,66.91,BTC-27DEC24-80000-C,66675.31,buy,1.0,1.0,,,,
2290,310378408,2024-07-24 18:46:34,2,0.121,0.12079126,67.52,BTC-27DEC24-80000-C,65905.53,sell,1.2,1.2,,,,
2291,310393304,2024-07-24 21:13:16,2,0.1185,0.11881956,67.1,BTC-27DEC24-80000-C,65676.98,buy,0.1,0.1,,,,
2292,310393339,2024-07-24 21:13:24,0,0.119,0.1188728,67.25,BTC-27DEC24-80000-C,65689.95,buy,0.1,0.1,,,,
2293,310393807,2024-07-24 21:15:39,1,0.119,0.11886194,67.27,BTC-27DEC24-80000-C,65696.15,buy,0.1,0.1,,,,
2294,310409126,2024-07-24 23:14:05,2,0.1175,0.11699003,67.54,BTC-27DEC24-80000-C,65388.25,sell,0.1,0.1,,,,
2295,310409128,2024-07-24 23:14:09,3,0.1175,0.11693247,67.55,BTC-27DEC24-80000-C,65386.98,sell,0.1,0.1,,,,
2296,310409143,2024-07-24 23:14:13,3,0.1175,0.11691335,67.57,BTC-27DEC24-80000-C,65378.41,sell,0.1,0.1,,,,
2297,310409145,2024-07-24 23:14:18,3,0.1175,0.11684989,67.58,BTC-27DEC24-80000-C,65368.24,sell,0.1,0.1,,,,
2298,310409146,2024-07-24 23:14:22,3,0.1175,0.11686596,67.58,BTC-27DEC24-80000-C,65372.97,sell,0.1,0.1,,,,
2299,310409186,2024-07-24 23:15:12,0,0.118,0.11707504,67.71,BTC-27DEC24-80000-C,65402.29,buy,1.1,1.1,,,,
2300,310409187,2024-07-24 23:15:12,1,0.118,0.11707504,67.71,BTC-27DEC24-80000-C,65402.29,sell,0.7,0.7,,,,
2301,310445552,2024-07-25 03:11:18,2,0.1099,0.10867821,67.35,BTC-27DEC24-80000-C,64124.77,buy,12.5,12.5,,BTC-CS-27DEC24-80000_120000,,149527
2302,310445566,2024-07-25 03:11:34,2,0.1098,0.10856993,67.35,BTC-27DEC24-80000-C,64104.55,buy,50.0,50.0,,BTC-CS-27DEC24-80000_120000,,149528
2303,310445575,2024-07-25 03:11:35,2,0.1095,0.10856995,67.23,BTC-27DEC24-80000-C,64104.55,buy,0.1,0.1,,,,
2304,310445576,2024-07-25 03:11:35,3,0.1095,0.10856995,67.23,BTC-27DEC24-80000-C,64104.55,buy,1.2,1.2,,,,
2305,310445697,2024-07-25 03:13:21,0,0.11,0.10901554,67.38,BTC-27DEC24-80000-C,64114.48,buy,2.5,2.5,,,,
2306,310446233,2024-07-25 03:17:55,2,0.1098,0.1087435,67.44,BTC-27DEC24-80000-C,64032.29,sell,12.5,12.5,,BTC-CS-27DEC24-80000_120000,,149529
2307,310446246,2024-07-25 03:17:58,3,0.1098,0.10880552,67.4,BTC-27DEC24-80000-C,64051.88,sell,12.5,12.5,,BTC-CS-27DEC24-80000_120000,,149530
2308,310446368,2024-07-25 03:18:58,2,0.1095,0.10891798,67.33,BTC-27DEC24-80000-C,64030.38,sell,1.7,1.7,,,,
2309,310446369,2024-07-25 03:18:58,3,0.1095,0.10891798,67.33,BTC-27DEC24-80000-C,64030.38,sell,0.3,0.3,,,,
2310,310446372,2024-07-25 03:19:02,3,0.1095,0.108933,67.35,BTC-27DEC24-80000-C,64017.31,sell,1.7,1.7,,,,
2311,310446373,2024-07-25 03:19:02,3,0.1095,0.108933,67.35,BTC-27DEC24-80000-C,64017.31,sell,0.3,0.3,,,,
2312,310446423,2024-07-25 03:20:04,3,0.1095,0.10939617,67.38,BTC-27DEC24-80000-C,64000.07,sell,5.0,5.0,,,,
2313,310446454,2024-07-25 03:20:27,3,0.1095,0.10959611,67.31,BTC-27DEC24-80000-C,64032.14,sell,1.0,1.0,,,,
2314,310448168,2024-07-25 03:41:09,3,0.1095,0.10913553,67.04,BTC-27DEC24-80000-C,64180.12,buy,1.0,1.0,,,,
2315,310454000,2024-07-25 04:27:13,2,0.1065,0.10673792,66.0,BTC-27DEC24-80000-C,64127.8,buy,1.6,1.6,,,,
2316,310454001,2024-07-25 04:27:13,3,0.1065,0.10673792,66.0,BTC-27DEC24-80000-C,64127.8,buy,0.1,0.1,,,,
2317,310454002,2024-07-25 04:27:13,3,0.1065,0.10673792,66.0,BTC-27DEC24-80000-C,64127.8,buy,0.3,0.3,,,,
2318,310454003,2024-07-25 04:27:13,3,0.1065,0.10673792,66.0,BTC-27DEC24-80000-C,64127.8,buy,0.1,0.1,,,,
2319,310454608,2024-07-25 04:35:07,2,0.106,0.10616796,65.87,BTC-27DEC24-80000-C,64089.43,buy,1.5,1.5,,,,
2320,310454609,2024-07-25 04:35:07,3,0.106,0.10616796,65.87,BTC-27DEC24-80000-C,64089.43,buy,0.2,0.2,,,,
2321,310455571,2024-07-25 04:49:20,0,0.1075,0.10718525,66.21,BTC-27DEC24-80000-C,64202.47,sell,0.6,0.6,,,,
2322,310468431,2024-07-25 07:59:56,2,0.106,0.10600387,65.86,BTC-27DEC24-80000-C,64114.17,buy,2.0,2.0,,,,
2323,310468584,2024-07-25 08:01:40,3,0.106,0.10605804,65.82,BTC-27DEC24-80000-C,64127.09,buy,0.1,0.1,,,,
2324,310471892,2024-07-25 08:22:25,2,0.105,0.10527303,65.84,BTC-27DEC24-80000-C,63893.67,sell,1.0,1.0,,,,
2325,310472821,2024-07-25 08:28:24,3,0.105,0.10509033,65.74,BTC-27DEC24-80000-C,63947.43,buy,0.1,0.1,,,,
2326,310472870,2024-07-25 08:28:43,3,0.105,0.10509991,65.74,BTC-27DEC24-80000-C,63943.75,buy,0.1,0.1,,,,
2327,310473231,2024-07-25 08:28:59,0,0.1055,0.10571541,65.7,BTC-27DEC24-80000-C,64060.26,buy,0.1,0.1,,,,
2328,310473942,2024-07-25 08:32:04,1,0.1055,0.10540393,65.81,BTC-27DEC24-80000-C,63997.28,buy,0.1,0.1,,,,
2329,310527108,2024-07-25 13:49:45,2,0.1035,0.1033436,65.83,BTC-27DEC24-80000-C,64023.93,sell,5.0,5.0,,,,
2330,310550876,2024-07-25 14:59:48,0,0.11,0.10933863,66.68,BTC-27DEC24-80000-C,64774.56,buy,0.1,0.1,,,,
2331,310550877,2024-07-25 14:59:48,1,0.11,0.10933863,66.68,BTC-27DEC24-80000-C,64774.56,buy,0.1,0.1,,,,
2332,310550878,2024-07-25 14:59:48,1,0.11,0.10933863,66.68,BTC-27DEC24-80000-C,64774.56,buy,0.1,0.1,,,,
2333,310550879,2024-07-25 14:59:48,1,0.11,0.10933863,66.68,BTC-27DEC24-80000-C,64774.56,sell,0.7,0.7,,,,
2334,310555023,2024-07-25 15:14:07,1,0.11,0.11016619,66.58,BTC-27DEC24-80000-C,64854.12,sell,2.0,2.0,,,,
2335,310559626,2024-07-25 15:32:55,1,0.11,0.10953416,66.64,BTC-27DEC24-80000-C,64755.35,buy,3.0,3.0,,,,
2336,310559627,2024-07-25 15:32:55,1,0.11,0.10953416,66.64,BTC-27DEC24-80000-C,64755.35,buy,0.1,0.1,,,,
2337,310559628,2024-07-25 15:32:55,1,0.11,0.10953416,66.64,BTC-27DEC24-80000-C,64755.35,sell,6.9,6.9,,,,
2338,310562488,2024-07-25 16:02:04,2,0.1095,0.10954415,66.34,BTC-27DEC24-80000-C,64836.29,buy,5.5,5.5,,,,
2339,310563126,2024-07-25 16:08:27,2,0.109,0.10905149,66.35,BTC-27DEC24-80000-C,64726.1,buy,0.5,0.5,,,,
2340,310563516,2024-07-25 16:14:16,0,0.1095,0.10965091,66.34,BTC-27DEC24-80000-C,64816.97,buy,0.1,0.1,,,,
2341,310582524,2024-07-25 19:36:26,2,0.1087,0.10967198,65.88,BTC-27DEC24-80000-C,64889.2,sell,10.0,10.0,,,,149701
2342,310624113,2024-07-26 00:46:37,0,0.118,0.11682587,66.71,BTC-27DEC24-80000-C,66203.57,buy,0.7,0.7,,,,
2343,310624114,2024-07-26 00:46:37,1,0.118,0.11682587,66.71,BTC-27DEC24-80000-C,66203.57,sell,4.1,4.1,,,,
2344,310624115,2024-07-26 00:46:37,1,0.118,0.11682587,66.71,BTC-27DEC24-80000-C,66203.57,sell,0.2,0.2,,,,
2345,310696924,2024-07-26 08:32:34,0,0.1191,0.12001553,65.12,BTC-27DEC24-80000-C,67129.36,sell,13.5,13.5,,BTC-CS-27DEC24-70000_80000,,149792
2346,310696926,2024-07-26 08:32:34,0,0.1192,0.12001553,65.16,BTC-27DEC24-80000-C,67129.36,sell,25.0,25.0,,BTC-CS-27DEC24-70000_80000,,149793
2347,310703503,2024-07-26 09:27:29,2,0.119,0.12066391,64.87,BTC-27DEC24-80000-C,67256.16,sell,1.2,1.2,,,,
2348,310722636,2024-07-26 12:55:20,3,0.119,0.11924244,65.13,BTC-27DEC24-80000-C,67241.07,buy,0.1,0.1,,,,
2349,310722638,2024-07-26 12:55:25,3,0.119,0.11922889,65.13,BTC-27DEC24-80000-C,67240.77,buy,1.1,1.1,,,,
