trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,combo_id,block_trade_id,liquidation
1328,214860166,2022-05-18 16:10:39,1,0.0635,0.06317137,69.33,BTC-30SEP22-40000-C,28781.08,sell,2.0,,,
1329,214860168,2022-05-18 16:10:39,1,0.0635,0.06317137,69.33,BTC-30SEP22-40000-C,28781.08,buy,0.1,,,
1330,214875620,2022-05-18 18:05:35,1,0.0635,0.06485596,68.8,BTC-30SEP22-40000-C,28910.25,sell,0.1,,,
1331,214905049,2022-05-18 22:31:23,0,0.067,0.06641396,69.88,BTC-30SEP22-40000-C,29060.78,buy,3.3,,,
1332,214935496,2022-05-19 02:34:46,1,0.067,0.06743886,71.01,BTC-30SEP22-40000-C,28806.28,buy,1.0,,,
1333,214938053,2022-05-19 02:46:12,0,0.07,0.07060173,70.77,BTC-30SEP22-40000-C,29221.66,buy,2.9,,,
1334,214940593,2022-05-19 02:53:02,2,0.0685,0.06898228,70.63,BTC-30SEP22-40000-C,29064.4,sell,0.3,,,
1335,214940595,2022-05-19 02:53:02,3,0.0685,0.06898228,70.63,BTC-30SEP22-40000-C,29064.4,sell,0.1,,,
1336,214940599,2022-05-19 02:53:02,3,0.0685,0.06898228,70.63,BTC-30SEP22-40000-C,29064.4,sell,0.1,,,
1337,214940605,2022-05-19 02:53:03,3,0.0685,0.06898228,70.63,BTC-30SEP22-40000-C,29064.4,sell,0.1,,,
1338,214940606,2022-05-19 02:53:03,3,0.0685,0.06898228,70.63,BTC-30SEP22-40000-C,29064.4,sell,0.1,,,
1339,214950303,2022-05-19 04:31:21,0,0.069,0.06951934,70.9,BTC-30SEP22-40000-C,29095.52,sell,2.9,,,
1340,214950304,2022-05-19 04:31:21,1,0.069,0.06951934,70.9,BTC-30SEP22-40000-C,29095.52,sell,8.0,,,
1341,214950305,2022-05-19 04:31:21,1,0.069,0.06951934,70.9,BTC-30SEP22-40000-C,29095.52,sell,2.0,,,
1342,214950306,2022-05-19 04:31:21,1,0.069,0.06951934,70.9,BTC-30SEP22-40000-C,29095.52,buy,5.9,,,
1343,214950308,2022-05-19 04:31:21,1,0.069,0.06951934,70.9,BTC-30SEP22-40000-C,29095.52,buy,1.2,,,
1344,214964471,2022-05-19 07:29:25,2,0.0675,0.06778996,69.93,BTC-30SEP22-40000-C,29176.07,buy,0.2,,,
1345,215022909,2022-05-19 15:27:08,0,0.073,0.07333622,68.86,BTC-30SEP22-40000-C,30101.83,buy,0.5,,,
1346,215022974,2022-05-19 15:27:46,1,0.073,0.0735024,68.78,BTC-30SEP22-40000-C,30114.47,buy,1.0,,,
1347,215026550,2022-05-19 15:35:00,0,0.076,0.07619447,68.87,BTC-30SEP22-40000-C,30463.39,buy,3.8,,,
1348,215026553,2022-05-19 15:35:00,1,0.076,0.07619447,68.87,BTC-30SEP22-40000-C,30463.39,buy,0.1,,,
1349,215026554,2022-05-19 15:35:00,1,0.076,0.07619447,68.87,BTC-30SEP22-40000-C,30463.39,buy,0.1,,,
1350,215071444,2022-05-19 23:02:14,2,0.0745,0.07427534,69.1,BTC-30SEP22-40000-C,30214.23,buy,2.0,,,
1351,215092670,2022-05-20 04:06:29,2,0.07,0.07052056,67.32,BTC-30SEP22-40000-C,30184.39,buy,0.2,,,
1352,215117505,2022-05-20 08:15:39,2,0.0695,0.06917379,66.85,BTC-30SEP22-40000-C,30269.94,buy,2.6,,,
1353,215117506,2022-05-20 08:15:39,0,0.07,0.06917379,67.08,BTC-30SEP22-40000-C,30269.94,buy,2.3,,,
1354,215117507,2022-05-20 08:15:39,1,0.07,0.06917379,67.08,BTC-30SEP22-40000-C,30269.94,buy,2.2,,,
1355,215117508,2022-05-20 08:15:39,0,0.0705,0.06917379,67.31,BTC-30SEP22-40000-C,30269.94,buy,2.4,,,
1356,215117509,2022-05-20 08:15:39,0,0.071,0.06917379,67.54,BTC-30SEP22-40000-C,30269.94,buy,1.0,,,
1357,215117634,2022-05-20 08:16:21,2,0.0695,0.06928812,66.8,BTC-30SEP22-40000-C,30276.8,sell,0.1,,,
1358,215117635,2022-05-20 08:16:21,3,0.0695,0.06928812,66.8,BTC-30SEP22-40000-C,30276.8,sell,0.1,,,
1359,215117636,2022-05-20 08:16:21,3,0.0695,0.06928812,66.8,BTC-30SEP22-40000-C,30276.8,sell,0.1,,,
1360,215117638,2022-05-20 08:16:22,3,0.0695,0.06928898,66.8,BTC-30SEP22-40000-C,30276.73,sell,0.2,,,
1361,215117639,2022-05-20 08:16:22,3,0.0695,0.06928898,66.8,BTC-30SEP22-40000-C,30276.73,sell,0.2,,,
1362,215117640,2022-05-20 08:16:22,3,0.0695,0.06928898,66.8,BTC-30SEP22-40000-C,30276.73,sell,0.1,,,
1363,215117641,2022-05-20 08:16:22,3,0.0695,0.06928898,66.8,BTC-30SEP22-40000-C,30276.73,sell,0.1,,,
1364,215117642,2022-05-20 08:16:22,3,0.0695,0.06928898,66.8,BTC-30SEP22-40000-C,30276.73,sell,0.1,,,
1365,215117712,2022-05-20 08:16:42,3,0.0695,0.06930339,66.81,BTC-30SEP22-40000-C,30275.17,sell,0.9,,,
1366,215117764,2022-05-20 08:17:54,0,0.07,0.0692024,67.13,BTC-30SEP22-40000-C,30245.46,sell,1.6,,,
1367,215117834,2022-05-20 08:18:51,0,0.0705,0.06952972,67.31,BTC-30SEP22-40000-C,30256.71,sell,1.9,,,
1368,215118297,2022-05-20 08:25:44,0,0.071,0.07068004,67.39,BTC-30SEP22-40000-C,30293.65,buy,0.5,,,
1369,215118694,2022-05-20 08:29:24,1,0.071,0.07079968,67.34,BTC-30SEP22-40000-C,30306.3,buy,1.7,,,
1370,215121630,2022-05-20 08:58:41,2,0.07,0.06935037,67.54,BTC-30SEP22-40000-C,30153.06,sell,0.5,,,
1371,215136499,2022-05-20 12:05:07,0,0.071,0.07156964,67.14,BTC-30SEP22-40000-C,30359.64,sell,0.2,,,
1372,215145438,2022-05-20 13:43:29,2,0.07,0.07108217,66.97,BTC-30SEP22-40000-C,30296.86,buy,18.0,,,
1373,215145439,2022-05-20 13:43:29,3,0.07,0.07108217,66.97,BTC-30SEP22-40000-C,30296.86,buy,3.0,,,
1374,215171812,2022-05-20 15:33:46,2,0.064,0.06307369,68.31,BTC-30SEP22-40000-C,29255.9,sell,0.1,,,
1375,215175298,2022-05-20 15:54:41,2,0.0628,0.06275013,68.26,BTC-30SEP22-40000-C,29118.65,sell,27.0,,39671,
1376,215188661,2022-05-20 17:00:42,2,0.062,0.06190626,68.97,BTC-30SEP22-40000-C,28831.95,sell,0.3,,,
1377,215188668,2022-05-20 17:00:49,3,0.062,0.06188902,68.98,BTC-30SEP22-40000-C,28828.89,sell,0.5,,,
1378,215188745,2022-05-20 17:01:25,3,0.062,0.06181413,69.01,BTC-30SEP22-40000-C,28819.5,sell,0.5,,,
1379,215188847,2022-05-20 17:03:16,3,0.062,0.06174072,69.1,BTC-30SEP22-40000-C,28799.01,sell,0.5,,,
1380,215188851,2022-05-20 17:03:21,3,0.062,0.06181857,69.08,BTC-30SEP22-40000-C,28807.63,sell,0.5,,,
1381,215188873,2022-05-20 17:03:32,3,0.062,0.06201431,68.97,BTC-30SEP22-40000-C,28834.7,sell,0.2,,,
1382,215188999,2022-05-20 17:04:33,3,0.062,0.06209454,68.92,BTC-30SEP22-40000-C,28843.8,sell,0.3,,,
1383,215189027,2022-05-20 17:04:50,3,0.062,0.06211649,68.91,BTC-30SEP22-40000-C,28843.51,sell,0.2,,,
1384,215189248,2022-05-20 17:05:52,3,0.062,0.06199207,68.97,BTC-30SEP22-40000-C,28818.83,sell,0.5,,,
1385,215216318,2022-05-20 23:51:23,0,0.064,0.0639853,68.39,BTC-30SEP22-40000-C,29218.44,sell,1.9,,,
1386,215218717,2022-05-21 01:15:34,0,0.0645,0.06357822,68.81,BTC-30SEP22-40000-C,29206.13,buy,0.1,,,
1387,215218718,2022-05-21 01:15:34,1,0.0645,0.06357822,68.81,BTC-30SEP22-40000-C,29206.13,buy,0.1,,,
1388,215218719,2022-05-21 01:15:36,1,0.0645,0.063617,68.79,BTC-30SEP22-40000-C,29207.32,buy,0.1,,,
1389,215222314,2022-05-21 02:57:29,2,0.0635,0.06310039,68.41,BTC-30SEP22-40000-C,29191.98,buy,0.1,,,
1390,215222315,2022-05-21 02:57:29,3,0.0635,0.06310039,68.41,BTC-30SEP22-40000-C,29191.98,buy,0.1,,,
1391,215222695,2022-05-21 03:15:48,2,0.063,0.06271394,68.33,BTC-30SEP22-40000-C,29137.46,buy,0.1,,,
1392,215222751,2022-05-21 03:19:44,3,0.063,0.06271718,68.33,BTC-30SEP22-40000-C,29137.69,buy,0.1,,,
1393,215222752,2022-05-21 03:19:53,3,0.063,0.06271489,68.33,BTC-30SEP22-40000-C,29137.3,buy,0.1,,,
1394,215222753,2022-05-21 03:19:54,3,0.063,0.06271579,68.33,BTC-30SEP22-40000-C,29137.3,buy,0.1,,,
1395,215222754,2022-05-21 03:19:54,3,0.063,0.06271579,68.33,BTC-30SEP22-40000-C,29137.3,buy,0.1,,,
1396,215222755,2022-05-21 03:20:08,3,0.063,0.06271878,68.32,BTC-30SEP22-40000-C,29137.67,buy,0.1,,,
1397,215222832,2022-05-21 03:24:16,3,0.063,0.06277734,68.31,BTC-30SEP22-40000-C,29151.84,buy,0.1,,,
1398,215222833,2022-05-21 03:24:16,3,0.063,0.06277976,68.31,BTC-30SEP22-40000-C,29151.99,buy,0.1,,,
1399,215222834,2022-05-21 03:24:18,3,0.063,0.06278091,68.31,BTC-30SEP22-40000-C,29152.21,buy,0.1,,,
1400,215224979,2022-05-21 05:31:04,2,0.0625,0.06243463,67.79,BTC-30SEP22-40000-C,29234.87,buy,0.1,,,
1401,215225233,2022-05-21 05:34:53,3,0.0625,0.06246867,67.74,BTC-30SEP22-40000-C,29236.86,buy,0.1,,,
1402,215225275,2022-05-21 05:34:54,3,0.0625,0.06246867,67.74,BTC-30SEP22-40000-C,29236.86,buy,0.1,,,
1403,215225278,2022-05-21 05:34:54,3,0.0625,0.06246867,67.74,BTC-30SEP22-40000-C,29236.86,buy,0.1,,,
1404,215225285,2022-05-21 05:34:54,3,0.0625,0.06246867,67.74,BTC-30SEP22-40000-C,29267.54,buy,0.1,,,
1405,215225286,2022-05-21 05:34:54,3,0.0625,0.06246867,67.74,BTC-30SEP22-40000-C,29267.54,buy,0.1,,,
1406,215225292,2022-05-21 05:34:54,3,0.0625,0.06271164,67.74,BTC-30SEP22-40000-C,29267.54,buy,0.1,,,
1407,215225293,2022-05-21 05:34:54,3,0.0625,0.06271164,67.74,BTC-30SEP22-40000-C,29267.54,buy,0.1,,,
1408,215225294,2022-05-21 05:34:54,3,0.0625,0.06271164,67.74,BTC-30SEP22-40000-C,29267.54,buy,0.1,,,
1409,215225295,2022-05-21 05:34:54,3,0.0625,0.06271164,67.74,BTC-30SEP22-40000-C,29267.54,buy,0.1,,,
1410,215225296,2022-05-21 05:34:54,3,0.0625,0.06271164,67.74,BTC-30SEP22-40000-C,29267.54,buy,0.2,,,
1411,215225297,2022-05-21 05:34:54,3,0.0625,0.06271164,67.74,BTC-30SEP22-40000-C,29267.54,buy,0.1,,,
1412,215225298,2022-05-21 05:34:54,3,0.0625,0.06271164,67.74,BTC-30SEP22-40000-C,29267.54,buy,0.1,,,
1413,215225299,2022-05-21 05:34:54,3,0.0625,0.06271164,67.74,BTC-30SEP22-40000-C,29267.54,buy,0.3,,,
1414,215225301,2022-05-21 05:34:54,3,0.0625,0.06271164,67.74,BTC-30SEP22-40000-C,29267.54,buy,0.3,,,
1415,215225302,2022-05-21 05:34:54,3,0.0625,0.06271164,67.74,BTC-30SEP22-40000-C,29267.54,buy,0.2,,,
1416,215225303,2022-05-21 05:34:54,3,0.0625,0.06271164,67.74,BTC-30SEP22-40000-C,29267.54,buy,0.2,,,
1417,215250233,2022-05-21 13:31:31,0,0.063,0.06317054,68.03,BTC-30SEP22-40000-C,29301.83,buy,0.1,,,
1418,215250234,2022-05-21 13:31:33,1,0.063,0.06316601,68.02,BTC-30SEP22-40000-C,29301.54,buy,0.1,,,
1419,215250238,2022-05-21 13:31:40,1,0.063,0.06317716,68.02,BTC-30SEP22-40000-C,29302.53,buy,0.1,,,
1420,215250240,2022-05-21 13:31:40,1,0.063,0.06317716,68.02,BTC-30SEP22-40000-C,29302.53,buy,0.1,,,
1421,215250241,2022-05-21 13:31:40,1,0.063,0.06317716,68.02,BTC-30SEP22-40000-C,29302.53,buy,0.1,,,
1422,215250245,2022-05-21 13:31:42,1,0.063,0.06319044,68.01,BTC-30SEP22-40000-C,29303.44,buy,0.1,,,
1423,215250250,2022-05-21 13:31:42,1,0.063,0.06319044,68.01,BTC-30SEP22-40000-C,29303.44,buy,0.1,,,
1424,215250251,2022-05-21 13:31:42,1,0.063,0.06319044,68.01,BTC-30SEP22-40000-C,29303.44,buy,0.1,,,
1425,215250265,2022-05-21 13:31:42,1,0.063,0.0632135,68.01,BTC-30SEP22-40000-C,29306.13,buy,0.1,,,
1426,215250266,2022-05-21 13:31:42,1,0.063,0.0632135,68.01,BTC-30SEP22-40000-C,29306.13,buy,0.1,,,
1427,215250294,2022-05-21 13:31:44,2,0.0625,0.06327957,67.76,BTC-30SEP22-40000-C,29313.66,buy,1.0,,,
1428,215250360,2022-05-21 13:33:51,0,0.063,0.06323141,68.0,BTC-30SEP22-40000-C,29308.87,buy,0.2,,,
1429,215250361,2022-05-21 13:33:51,1,0.063,0.06323141,68.0,BTC-30SEP22-40000-C,29308.87,buy,0.2,,,
1430,215250362,2022-05-21 13:33:51,1,0.063,0.06323141,68.0,BTC-30SEP22-40000-C,29309.55,buy,0.1,,,
1431,215250363,2022-05-21 13:33:52,1,0.063,0.06323682,68.0,BTC-30SEP22-40000-C,29309.55,buy,0.1,,,
1432,215250364,2022-05-21 13:33:53,1,0.063,0.06323298,68.0,BTC-30SEP22-40000-C,29309.11,buy,0.1,,,
1433,215250365,2022-05-21 13:33:54,1,0.063,0.06323554,68.0,BTC-30SEP22-40000-C,29309.6,buy,0.1,,,
1434,215250366,2022-05-21 13:33:55,1,0.063,0.06323644,68.0,BTC-30SEP22-40000-C,29309.65,buy,0.1,,,
1435,215250412,2022-05-21 13:37:15,1,0.063,0.06312232,68.03,BTC-30SEP22-40000-C,29306.26,buy,0.1,,,
1436,215250517,2022-05-21 13:42:21,1,0.063,0.06314134,67.94,BTC-30SEP22-40000-C,29322.67,buy,0.1,,,
1437,215250518,2022-05-21 13:42:21,1,0.063,0.06314134,67.94,BTC-30SEP22-40000-C,29327.18,buy,0.1,,,
1438,215250519,2022-05-21 13:42:22,1,0.063,0.06314134,67.94,BTC-30SEP22-40000-C,29327.18,buy,0.1,,,
1439,215250520,2022-05-21 13:42:22,1,0.063,0.06319252,67.94,BTC-30SEP22-40000-C,29327.18,buy,0.1,,,
1440,215250524,2022-05-21 13:42:24,1,0.063,0.06319009,67.91,BTC-30SEP22-40000-C,29331.62,buy,0.1,,,
1441,215252789,2022-05-21 14:43:05,1,0.063,0.0630118,67.89,BTC-30SEP22-40000-C,29332.1,buy,0.1,,,
1442,215252790,2022-05-21 14:43:05,1,0.063,0.0630118,67.89,BTC-30SEP22-40000-C,29332.1,buy,0.1,,,
1443,215252802,2022-05-21 14:43:05,1,0.063,0.0630118,67.88,BTC-30SEP22-40000-C,29333.43,buy,0.1,,,
1444,215252805,2022-05-21 14:43:05,1,0.063,0.06302155,67.88,BTC-30SEP22-40000-C,29333.43,buy,0.1,,,
1445,215252811,2022-05-21 14:43:05,1,0.063,0.06302155,67.88,BTC-30SEP22-40000-C,29333.43,buy,0.1,,,
1446,215253118,2022-05-21 14:47:07,0,0.0635,0.06341342,67.84,BTC-30SEP22-40000-C,29401.77,buy,0.1,,,
1447,215253119,2022-05-21 14:47:07,1,0.0635,0.06341342,67.84,BTC-30SEP22-40000-C,29401.77,buy,0.1,,,
1448,215253120,2022-05-21 14:47:07,1,0.0635,0.06341342,67.84,BTC-30SEP22-40000-C,29401.77,buy,0.1,,,
1449,215253135,2022-05-21 14:47:07,1,0.0635,0.06341342,67.84,BTC-30SEP22-40000-C,29401.77,buy,0.1,,,
1450,215253152,2022-05-21 14:47:07,1,0.0635,0.06341342,67.84,BTC-30SEP22-40000-C,29401.77,buy,0.1,,,
1451,215253153,2022-05-21 14:47:08,1,0.0635,0.06341342,67.84,BTC-30SEP22-40000-C,29415.05,buy,0.2,,,
1452,215253155,2022-05-21 14:47:08,1,0.0635,0.06341342,67.84,BTC-30SEP22-40000-C,29415.05,buy,0.1,,,
1453,215253156,2022-05-21 14:47:09,1,0.0635,0.06351768,67.79,BTC-30SEP22-40000-C,29414.51,buy,0.1,,,
1454,215253157,2022-05-21 14:47:09,1,0.0635,0.06351768,67.79,BTC-30SEP22-40000-C,29414.51,buy,0.1,,,
1455,215256333,2022-05-21 15:51:32,0,0.064,0.06370537,67.95,BTC-30SEP22-40000-C,29435.55,buy,0.1,,,
1456,215256335,2022-05-21 15:51:33,1,0.064,0.06389374,67.9,BTC-30SEP22-40000-C,29435.52,buy,0.1,,,
1457,215256336,2022-05-21 15:51:33,1,0.064,0.06389374,67.9,BTC-30SEP22-40000-C,29435.52,buy,0.1,,,
1458,215256337,2022-05-21 15:51:33,1,0.064,0.06389374,67.9,BTC-30SEP22-40000-C,29435.52,buy,0.1,,,
1459,215256338,2022-05-21 15:51:33,1,0.064,0.06389374,67.9,BTC-30SEP22-40000-C,29435.52,buy,0.1,,,
1460,215256345,2022-05-21 15:51:34,1,0.064,0.06400628,67.89,BTC-30SEP22-40000-C,29442.1,buy,0.1,,,
1461,215256354,2022-05-21 15:51:34,1,0.064,0.06400628,67.89,BTC-30SEP22-40000-C,29442.1,buy,0.1,,,
1462,215256357,2022-05-21 15:51:35,1,0.064,0.06400628,67.89,BTC-30SEP22-40000-C,29442.1,buy,0.1,,,
1463,215256358,2022-05-21 15:51:35,1,0.064,0.06400628,67.89,BTC-30SEP22-40000-C,29442.1,buy,0.1,,,
1464,215256391,2022-05-21 15:51:36,1,0.064,0.06407856,67.83,BTC-30SEP22-40000-C,29450.4,buy,0.1,,,
1465,215261516,2022-05-21 17:37:32,1,0.064,0.06384053,68.26,BTC-30SEP22-40000-C,29361.39,sell,0.2,,,
